 voltage current power speed energy distance temperature batteryOK batteryVoltage ms
26001 24.89 0.02 0.56 7.73 23411.99 2846.36 0.0 1 0.0 3263498
26002 24.89 0.02 0.56 7.74 23412.07 2847.3 0.0 1 0.0 3263640
26003 24.89 0.02 0.56 7.74 23412.14 2848.04 0.0 1 0.0 3263770
26004 24.89 0.02 0.56 7.75 23412.21 2848.97 0.0 1 0.0 3263900
26005 24.89 0.02 0.56 7.75 23412.29 2849.91 0.0 1 0.0 3264034
26006 24.89 0.02 0.56 7.78 23412.36 2850.84 0.0 1 0.0 3264164
26007 24.89 0.02 0.56 7.79 23412.43 2851.77 0.0 1 0.0 3264293
26008 24.89 0.02 0.56 7.78 23412.51 2852.52 0.0 1 0.0 3264423
26009 24.89 0.02 0.56 7.79 23412.58 2853.45 0.0 1 0.0 3264553
26010 24.89 0.02 0.56 7.81 23412.65 2854.38 0.0 1 0.0 3264683
26011 24.89 0.02 0.56 7.82 23412.72 2855.13 0.0 1 0.0 3264812
26012 24.89 0.02 0.56 7.79 23412.8 2856.06 0.0 1 0.0 3264942
26013 24.89 0.02 0.56 7.82 23412.87 2856.99 0.0 1 0.0 3265077
26014 24.89 0.02 0.56 7.84 23412.94 2857.93 0.0 1 0.0 3265206
26015 24.89 0.02 0.56 7.86 23413.02 2858.86 0.0 1 0.0 3265336
26016 24.89 0.02 0.56 7.87 23413.09 2859.79 0.0 1 0.0 3265466
26017 24.89 0.02 0.56 7.82 23413.16 2860.54 0.0 1 0.0 3265596
26018 24.89 0.02 0.56 7.86 23413.23 2861.47 0.0 1 0.0 3265725
26019 24.89 0.02 0.56 7.87 23413.31 2862.4 0.0 1 0.0 3265855
26020 24.89 0.02 0.56 7.89 23413.38 2863.33 0.0 1 0.0 3265985
26021 24.89 0.02 0.56 7.9 23413.46 2864.27 0.0 1 0.0 3266126
26022 24.89 0.02 0.56 7.9 23413.54 2865.2 0.0 1 0.0 3266260
26023 24.89 0.02 0.56 7.92 23413.61 2866.13 0.0 1 0.0 3266390
26024 24.89 0.02 0.56 7.89 23413.68 2867.06 0.0 1 0.0 3266519
26025 24.89 0.02 0.56 7.89 23413.75 2867.81 0.0 1 0.0 3266649
26026 24.89 0.02 0.56 7.88 23413.82 2868.74 0.0 1 0.0 3266779
26027 24.89 0.02 0.56 7.84 23413.9 2869.68 0.0 1 0.0 3266909
26028 24.89 0.02 0.56 7.89 23413.97 2870.61 0.0 1 0.0 3267039
26029 24.89 0.02 0.56 7.86 23414.04 2871.35 0.0 1 0.0 3267168
26030 24.89 0.02 0.56 7.88 23414.12 2872.29 0.0 1 0.0 3267303
26031 24.89 0.02 0.56 7.86 23414.19 2873.22 0.0 1 0.0 3267432
26032 24.89 0.02 0.56 7.84 23414.27 2874.15 0.0 1 0.0 3267574
26033 24.89 0.02 0.56 7.88 23414.34 2875.08 0.0 1 0.0 3267704
26034 24.89 0.02 0.56 7.85 23414.42 2876.02 0.0 1 0.0 3267834
26035 24.89 0.02 0.56 7.82 23414.49 2876.95 0.0 1 0.0 3267964
26036 24.89 0.02 0.56 7.84 23414.56 2877.88 0.0 1 0.0 3268094
26037 24.89 0.02 0.56 7.86 23414.63 2878.63 0.0 1 0.0 3268223
26038 24.89 0.02 0.56 7.91 23414.71 2879.56 0.0 1 0.0 3268353
26039 24.9 0.02 0.56 7.87 23414.78 2880.49 0.0 1 0.0 3268488
26040 24.9 0.02 0.56 7.86 23414.85 2881.43 0.0 1 0.0 3268617
26041 24.9 0.02 0.56 7.91 23414.93 2882.36 0.0 1 0.0 3268747
26042 24.9 0.02 0.56 7.94 23415.0 2883.29 0.0 1 0.0 3268877
26043 24.9 0.02 0.56 7.97 23415.07 2884.04 0.0 1 0.0 3269006
26044 24.9 0.02 0.56 7.94 23415.14 2884.97 0.0 1 0.0 3269136
26045 24.9 0.02 0.56 7.89 23415.22 2885.9 0.0 1 0.0 3269266
26046 24.9 0.02 0.56 7.92 23415.29 2886.83 0.0 1 0.0 3269396
26047 24.9 0.02 0.56 7.92 23415.37 2887.77 0.0 1 0.0 3269530
26048 24.9 0.02 0.56 7.94 23415.44 2888.7 0.0 1 0.0 3269671
26049 24.9 0.02 0.56 7.94 23415.52 2889.63 0.0 1 0.0 3269801
26050 24.9 0.02 0.56 7.95 23415.59 2890.56 0.0 1 0.0 3269930
26051 24.9 0.02 0.56 7.96 23415.66 2891.5 0.0 1 0.0 3270060
26052 24.9 0.02 0.56 7.92 23415.73 2892.24 0.0 1 0.0 3270190
26053 24.9 0.02 0.56 7.91 23415.81 2893.17 0.0 1 0.0 3270320
26054 24.9 0.02 0.56 7.89 23415.88 2894.11 0.0 1 0.0 3270449
26055 24.9 0.02 0.56 7.81 23415.95 2895.04 0.0 1 0.0 3270579
26056 24.9 0.02 0.56 7.81 23416.03 2895.97 0.0 1 0.0 3270714
26057 24.9 0.02 0.56 7.78 23416.1 2896.72 0.0 1 0.0 3270843
26058 24.9 0.02 0.56 7.75 23416.17 2897.65 0.0 1 0.0 3270973
26059 24.9 0.02 0.56 7.68 23416.25 2898.58 0.0 1 0.0 3271103
26060 24.9 0.02 0.56 7.58 23416.32 2899.33 0.0 1 0.0 3271227
26061 24.9 0.02 0.56 7.56 23416.39 2900.26 0.0 1 0.0 3271357
26062 24.9 0.02 0.56 7.52 23416.47 2901.19 0.0 1 0.0 3271499
26063 24.9 0.02 0.56 7.51 23416.54 2901.94 0.0 1 0.0 3271629
26064 24.9 0.02 0.56 7.46 23416.62 2902.87 0.0 1 0.0 3271763
26065 24.9 0.02 0.56 7.37 23416.69 2903.62 0.0 1 0.0 3271893
26066 24.9 0.02 0.56 7.28 23416.76 2904.55 0.0 1 0.0 3272023
26067 24.9 0.02 0.56 7.21 23416.83 2905.3 0.0 1 0.0 3272152
26068 24.9 0.02 0.56 7.15 23416.91 2906.23 0.0 1 0.0 3272282
26069 24.9 0.02 0.56 7.12 23416.98 2906.98 0.0 1 0.0 3272412
26070 24.9 0.02 0.56 7.08 23417.05 2907.72 0.0 1 0.0 3272541
26071 24.9 0.02 0.56 7.04 23417.12 2908.47 0.0 1 0.0 3272671
26072 24.9 0.02 0.56 6.96 23417.2 2909.4 0.0 1 0.0 3272801
26073 24.9 0.02 0.56 6.87 23417.27 2910.15 0.0 1 0.0 3272935
26074 24.9 0.02 0.56 6.84 23417.35 2910.89 0.0 1 0.0 3273065
26075 24.9 0.02 0.56 6.77 23417.42 2911.82 0.0 1 0.0 3273206
26076 24.9 0.02 0.56 6.73 23417.5 2912.57 0.0 1 0.0 3273335
26077 24.9 0.02 0.56 6.66 23417.57 2913.32 0.0 1 0.0 3273465
26078 24.9 0.02 0.56 6.58 23417.64 2914.06 0.0 1 0.0 3273595
26079 24.9 0.02 0.56 6.52 23417.71 2914.81 0.0 1 0.0 3273724
26080 24.9 0.02 0.56 6.51 23417.79 2915.55 0.0 1 0.0 3273854
26081 24.9 0.02 0.56 6.46 23417.86 2916.3 0.0 1 0.0 3273989
26082 24.9 0.02 0.56 6.43 23417.94 2917.05 0.0 1 0.0 3274118
26083 24.9 0.0 0.75 6.38 23418.03 2917.61 0.0 1 0.0 3274248
26084 24.9 0.16 3.92 6.35 23418.54 2918.35 0.0 1 0.0 3274378
26085 24.89 0.33 8.28 6.28 23419.56 2919.1 0.0 1 0.0 3274501
26086 24.88 0.45 11.32 6.22 23420.96 2919.66 0.0 1 0.0 3274625
26087 24.88 0.75 18.66 6.17 23423.38 2920.4 0.0 1 0.0 3274755
26088 24.87 0.89 22.07 6.1 23426.25 2921.15 0.0 1 0.0 3274884
26089 24.87 0.89 22.07 6.04 23429.12 2921.9 0.0 1 0.0 3275014
26090 24.86 0.95 23.74 6.0 23432.3 2922.46 0.0 1 0.0 3275149
26091 24.87 0.9 22.32 5.9 23435.21 2923.2 0.0 1 0.0 3275278
26092 24.85 1.16 28.83 5.86 23439.27 2923.95 0.0 1 0.0 3275420
26093 24.86 1.08 26.91 5.78 23442.77 2924.51 0.0 1 0.0 3275550
26094 24.71 5.25 129.77 5.72 23459.64 2925.25 0.0 1 0.0 3275680
26095 24.68 5.59 137.91 5.72 23477.57 2925.81 0.0 1 0.0 3275809
26096 24.51 10.14 248.64 5.68 23509.64 2926.56 0.0 1 0.0 3275939
26097 24.45 12.01 293.66 5.68 23547.82 2927.12 0.0 1 0.0 3276069
26098 24.42 11.98 292.61 5.64 23589.95 2927.86 0.0 1 0.0 3276212
26099 24.46 10.54 257.94 5.72 23623.23 2928.42 0.0 1 0.0 3276342
26100 24.4 12.25 298.9 5.73 23662.09 2929.17 0.0 1 0.0 3276471
26101 24.39 12.11 295.48 5.68 23700.5 2929.73 0.0 1 0.0 3276601
26102 24.4 12.19 297.54 5.69 23742.45 2930.47 0.0 1 0.0 3276743
26103 24.39 12.27 299.34 5.69 23781.37 2931.22 0.0 1 0.0 3276873
26104 24.4 12.04 293.82 5.7 23819.56 2931.78 0.0 1 0.0 3277003
26105 24.38 12.32 300.44 5.68 23858.62 2932.34 0.0 1 0.0 3277132
26106 24.36 12.18 296.86 5.69 23897.21 2933.09 0.0 1 0.0 3277262
26107 24.36 12.18 296.86 5.69 23936.99 2933.83 0.0 1 0.0 3277397
26108 24.37 12.16 296.42 5.69 23975.53 2934.39 0.0 1 0.0 3277527
26109 24.38 11.57 282.24 5.7 24012.22 2934.95 0.0 1 0.0 3277656
26110 24.36 12.04 293.31 5.68 24050.35 2935.7 0.0 1 0.0 3277786
26111 24.38 11.6 282.81 5.72 24086.83 2936.26 0.0 1 0.0 3277916
26112 24.36 11.93 290.6 5.69 24124.61 2937.0 0.0 1 0.0 3278046
26113 24.36 12.1 294.85 5.69 24162.94 2937.56 0.0 1 0.0 3278175
26114 24.37 11.82 288.11 5.7 24200.39 2938.31 0.0 1 0.0 3278305
26115 24.33 12.73 309.68 5.67 24241.89 2938.87 0.0 1 0.0 3278440
26116 24.25 14.6 354.19 5.66 24287.93 2939.61 0.0 1 0.0 3278570
26117 24.2 15.18 367.48 5.7 24335.71 2940.17 0.0 1 0.0 3278700
26118 24.19 15.76 381.23 5.73 24385.27 2940.92 0.0 1 0.0 3278829
26119 24.19 15.44 373.47 5.73 24433.82 2941.48 0.0 1 0.0 3278959
26120 24.2 15.3 370.16 5.77 24481.57 2942.22 0.0 1 0.0 3279089
26121 24.2 15.3 370.16 5.77 24529.69 2942.78 0.0 1 0.0 3279219
26122 24.18 15.5 374.91 5.79 24578.43 2943.53 0.0 1 0.0 3279348
26123 24.18 15.13 365.98 5.79 24632.23 2944.28 0.0 1 0.0 3279495
26124 24.17 15.1 365.02 5.8 24679.31 2944.83 0.0 1 0.0 3279625
26125 24.19 15.03 363.5 5.79 24726.57 2945.58 0.0 1 0.0 3279755
26126 24.18 15.22 368.1 5.82 24774.42 2946.14 0.0 1 0.0 3279884
26127 24.27 12.74 309.15 5.81 24814.61 2946.89 0.0 1 0.0 3280014
26128 24.74 0.08 2.16 5.76 24814.89 2947.45 0.0 1 0.0 3280144
26129 24.75 0.02 0.56 5.71 24814.97 2948.19 0.0 1 0.0 3280285
26130 24.76 0.02 0.56 5.61 24815.04 2948.94 0.0 1 0.0 3280414
26131 24.77 0.02 0.56 5.56 24815.11 2949.5 0.0 1 0.0 3280544
26132 24.77 0.02 0.56 5.47 24815.19 2950.06 0.0 1 0.0 3280679
26133 24.78 0.02 0.56 5.44 24815.26 2950.8 0.0 1 0.0 3280808
26134 24.78 0.02 0.56 5.37 24815.33 2951.36 0.0 1 0.0 3280938
26135 24.79 0.02 0.56 5.33 24815.41 2951.92 0.0 1 0.0 3281068
26136 24.79 0.02 0.56 5.27 24815.48 2952.48 0.0 1 0.0 3281198
26137 24.79 0.02 0.56 5.2 24815.55 2953.04 0.0 1 0.0 3281328
26138 24.79 0.02 0.56 5.12 24815.62 2953.79 0.0 1 0.0 3281457
26139 24.8 0.02 0.56 5.06 24815.7 2954.35 0.0 1 0.0 3281587
26140 24.8 0.0 0.5 4.98 24815.76 2954.91 0.0 1 0.0 3281722
26141 24.8 0.02 0.56 4.93 24815.83 2955.47 0.0 1 0.0 3281851
26142 24.81 0.02 0.56 4.86 24815.91 2956.02 0.0 1 0.0 3281981
26143 24.81 0.02 0.56 4.81 24815.98 2956.58 0.0 1 0.0 3282111
26144 24.81 0.02 0.56 4.75 24816.05 2956.96 0.0 1 0.0 3282241
26145 24.81 0.0 0.5 4.7 24816.12 2957.52 0.0 1 0.0 3282370
26146 24.81 0.02 0.56 4.63 24816.19 2958.08 0.0 1 0.0 3282500
26147 24.81 0.0 0.5 4.6 24816.25 2958.64 0.0 1 0.0 3282630
26148 24.82 0.02 0.56 4.54 24816.33 2959.2 0.0 1 0.0 3282760
26149 24.82 0.02 0.56 4.5 24816.4 2959.57 0.0 1 0.0 3282894
26150 24.82 0.02 0.56 4.47 24816.47 2960.13 0.0 1 0.0 3283024
26151 24.82 0.02 0.56 4.42 24816.54 2960.69 0.0 1 0.0 3283154
26152 24.82 0.02 0.56 4.41 24816.62 2961.06 0.0 1 0.0 3283284
26153 24.82 0.02 0.56 4.38 24816.7 2961.62 0.0 1 0.0 3283425
26154 24.82 0.02 0.56 4.35 24816.77 2962.18 0.0 1 0.0 3283555
26155 24.82 0.02 0.56 4.33 24816.84 2962.55 0.0 1 0.0 3283685
26156 24.83 0.02 0.56 4.29 24816.92 2963.11 0.0 1 0.0 3283825
26157 24.83 0.02 0.56 4.24 24817.0 2963.67 0.0 1 0.0 3283960
26158 24.83 0.02 0.56 4.21 24817.07 2964.04 0.0 1 0.0 3284090
26159 24.83 0.02 0.56 4.18 24817.14 2964.6 0.0 1 0.0 3284220
26160 24.83 0.02 0.56 4.11 24817.21 2964.98 0.0 1 0.0 3284349
26161 24.83 0.02 0.56 4.1 24817.29 2965.54 0.0 1 0.0 3284479
26162 24.83 0.02 0.56 4.08 24817.36 2965.91 0.0 1 0.0 3284609
26163 24.83 0.0 0.5 4.06 24817.42 2966.47 0.0 1 0.0 3284739
26164 24.83 0.02 0.56 4.06 24817.5 2966.84 0.0 1 0.0 3284868
26165 24.83 0.02 0.56 4.04 24817.57 2967.4 0.0 1 0.0 3284998
26166 24.84 0.02 0.56 4.01 24817.64 2967.77 0.0 1 0.0 3285133
26167 24.84 0.02 0.56 3.97 24817.71 2968.33 0.0 1 0.0 3285263
26168 24.84 0.02 0.56 3.95 24817.79 2968.71 0.0 1 0.0 3285392
26169 24.84 0.02 0.56 3.94 24817.86 2969.08 0.0 1 0.0 3285522
26170 24.84 0.02 0.56 3.91 24817.93 2969.64 0.0 1 0.0 3285652
26171 24.84 0.02 0.56 3.9 24818.01 2970.01 0.0 1 0.0 3285782
26172 24.84 0.02 0.56 3.89 24818.08 2970.57 0.0 1 0.0 3285911
26173 24.84 0.02 0.56 3.86 24818.15 2970.95 0.0 1 0.0 3286041
26174 24.84 0.02 0.56 3.87 24818.23 2971.32 0.0 1 0.0 3286176
26175 24.84 0.02 0.56 3.86 24818.3 2971.88 0.0 1 0.0 3286305
26176 24.84 0.02 0.56 3.85 24818.37 2972.25 0.0 1 0.0 3286435
26177 24.84 0.02 0.56 3.83 24818.44 2972.62 0.0 1 0.0 3286565
26178 24.84 0.02 0.56 3.81 24818.52 2973.18 0.0 1 0.0 3286695
26179 24.84 0.02 0.56 3.8 24818.59 2973.56 0.0 1 0.0 3286824
26180 24.85 0.02 0.56 3.78 24818.66 2973.93 0.0 1 0.0 3286954
26181 24.85 0.02 0.56 3.77 24818.73 2974.49 0.0 1 0.0 3287084
26182 24.85 0.02 0.56 3.75 24818.81 2974.86 0.0 1 0.0 3287214
26183 24.85 0.02 0.56 3.72 24818.89 2975.23 0.0 1 0.0 3287371
26184 24.85 0.02 0.56 3.69 24818.97 2975.79 0.0 1 0.0 3287501
26185 24.85 0.02 0.56 3.7 24819.04 2976.17 0.0 1 0.0 3287631
26186 24.85 0.02 0.56 3.71 24819.11 2976.54 0.0 1 0.0 3287760
26187 24.85 0.02 0.56 3.71 24819.18 2977.1 0.0 1 0.0 3287890
26188 24.85 0.02 0.56 3.71 24819.26 2977.47 0.0 1 0.0 3288020
26189 24.85 0.02 0.56 3.72 24819.33 2977.85 0.0 1 0.0 3288149
26190 24.85 0.02 0.56 3.73 24819.4 2978.22 0.0 1 0.0 3288279
26191 24.85 0.0 1.99 3.73 24819.67 2978.78 0.0 1 0.0 3288414
26192 24.84 0.22 5.4 3.74 24820.37 2979.15 0.0 1 0.0 3288543
26193 24.84 0.27 6.77 3.74 24821.21 2979.52 0.0 1 0.0 3288667
26194 24.83 0.47 11.61 3.72 24822.64 2979.9 0.0 1 0.0 3288790
26195 24.84 0.4 10.06 3.77 24823.95 2980.46 0.0 1 0.0 3288920
26196 24.84 0.36 8.94 3.77 24825.11 2980.83 0.0 1 0.0 3289050
26197 24.84 0.39 9.69 3.79 24826.31 2981.2 0.0 1 0.0 3289173
26198 24.84 0.39 9.69 3.79 24827.5 2981.58 0.0 1 0.0 3289297
26199 24.84 0.39 9.63 3.81 24828.69 2982.14 0.0 1 0.0 3289420
26200 24.83 0.66 16.39 3.82 24830.79 2982.51 0.0 1 0.0 3289549
26201 24.83 0.6 14.9 3.8 24832.73 2982.88 0.0 1 0.0 3289678
26202 24.83 0.63 15.77 3.82 24834.76 2983.25 0.0 1 0.0 3289808
26203 24.81 1.15 28.53 3.79 24838.47 2983.81 0.0 1 0.0 3289938
26204 24.8 1.35 33.55 3.78 24842.83 2984.19 0.0 1 0.0 3290067
26205 24.63 5.91 145.7 3.77 24861.77 2984.56 0.0 1 0.0 3290197
26206 24.51 8.98 220.27 3.84 24890.19 2985.12 0.0 1 0.0 3290327
26207 24.3 14.12 343.04 3.91 24934.78 2985.49 0.0 1 0.0 3290456
26208 24.23 16.01 387.9 4.0 24987.15 2986.05 0.0 1 0.0 3290591
26209 24.24 15.7 380.47 4.05 25036.23 2986.42 0.0 1 0.0 3290721
26210 24.25 15.29 370.88 4.16 25088.52 2986.98 0.0 1 0.0 3290862
26211 24.24 13.86 336.04 4.23 25132.21 2987.54 0.0 1 0.0 3290991
26212 24.24 13.86 336.04 4.3 25175.56 2987.92 0.0 1 0.0 3291121
26213 24.28 13.64 331.28 4.39 25222.6 2988.48 0.0 1 0.0 3291263
26214 24.31 12.89 313.38 4.48 25263.34 2989.04 0.0 1 0.0 3291393
26215 24.31 12.47 303.12 4.56 25302.74 2989.59 0.0 1 0.0 3291522
26216 24.22 14.8 358.46 4.65 25349.34 2990.15 0.0 1 0.0 3291652
26217 24.1 18.42 444.01 4.7 25408.84 2990.71 0.0 1 0.0 3291787
26218 24.07 19.0 457.5 4.8 25468.32 2991.27 0.0 1 0.0 3291917
26219 23.97 20.89 500.93 4.86 25533.44 2991.83 0.0 1 0.0 3292047
26220 23.93 21.74 520.3 4.97 25601.08 2992.39 0.0 1 0.0 3292176
26221 23.88 22.57 539.09 5.07 25670.62 2992.95 0.0 1 0.0 3292306
26222 23.9 22.09 527.87 5.15 25739.24 2993.51 0.0 1 0.0 3292436
26223 23.9 21.48 513.42 5.26 25805.99 2994.07 0.0 1 0.0 3292566
26224 23.85 22.08 526.72 5.33 25874.46 2994.82 0.0 1 0.0 3292695
26225 23.87 21.99 524.92 5.44 25944.8 2995.38 0.0 1 0.0 3292830
26226 23.89 21.05 503.03 5.53 26010.19 2996.12 0.0 1 0.0 3292960
26227 23.89 21.05 503.03 5.59 26075.59 2996.68 0.0 1 0.0 3293089
26228 23.9 20.82 497.64 5.66 26140.28 2997.24 0.0 1 0.0 3293219
26229 23.91 19.89 475.56 5.78 26201.63 2997.99 0.0 1 0.0 3293349
26230 23.92 19.87 475.32 5.84 26263.42 2998.73 0.0 1 0.0 3293479
26231 23.93 19.54 467.79 5.88 26324.23 2999.29 0.0 1 0.0 3293608
26232 23.95 18.94 453.73 5.98 26383.22 3000.04 0.0 1 0.0 3293738
26233 23.96 18.53 443.91 6.01 26445.81 3000.78 0.0 1 0.0 3293880
26234 23.98 18.2 436.33 6.11 26502.09 3001.53 0.0 1 0.0 3294009
26235 24.02 17.36 417.06 6.2 26556.31 3002.09 0.0 1 0.0 3294139
26236 24.01 17.5 420.19 6.26 26610.94 3002.84 0.0 1 0.0 3294269
26237 24.0 16.81 403.46 6.3 26667.83 3003.58 0.0 1 0.0 3294409
26238 24.03 16.35 392.89 6.35 26718.9 3004.33 0.0 1 0.0 3294539
26239 24.05 15.81 380.09 6.39 26767.93 3005.07 0.0 1 0.0 3294669
26240 24.06 14.83 356.91 6.49 26814.33 3005.82 0.0 1 0.0 3294799
26241 24.1 14.94 360.13 6.56 26863.31 3006.57 0.0 1 0.0 3294934
26242 24.1 14.65 353.1 6.59 26909.21 3007.31 0.0 1 0.0 3295065
26243 24.12 14.15 341.26 6.63 26957.67 3008.24 0.0 1 0.0 3295207
26244 24.14 13.47 325.19 6.68 26999.95 3008.99 0.0 1 0.0 3295337
26245 24.14 13.47 325.19 6.68 27042.22 3009.74 0.0 1 0.0 3295467
26246 24.16 12.58 304.04 6.78 27081.75 3010.48 0.0 1 0.0 3295597
26247 24.16 12.76 308.39 6.79 27121.84 3011.23 0.0 1 0.0 3295727
26248 24.18 13.0 314.45 6.84 27162.71 3012.16 0.0 1 0.0 3295856
26249 24.14 13.44 324.5 6.9 27204.9 3012.91 0.0 1 0.0 3295986
26250 24.05 15.61 375.36 6.94 27255.2 3013.65 0.0 1 0.0 3296121
26251 24.01 17.8 427.37 7.0 27310.76 3014.4 0.0 1 0.0 3296250
26252 23.92 18.41 440.5 7.06 27368.02 3015.33 0.0 1 0.0 3296380
26253 23.75 23.6 560.59 7.07 27440.34 3016.08 0.0 1 0.0 3296510
26254 23.68 25.4 601.51 7.21 27518.53 3017.01 0.0 1 0.0 3296640
26255 23.68 24.49 580.01 7.29 27593.93 3017.76 0.0 1 0.0 3296770
26256 23.62 25.58 604.24 7.32 27672.48 3018.5 0.0 1 0.0 3296900
26257 23.62 25.39 599.86 7.41 27750.47 3019.44 0.0 1 0.0 3297029
26258 24.33 6.42 156.17 7.42 27771.39 3020.37 0.0 1 0.0 3297164
26259 24.33 0.02 0.55 7.38 27771.46 3021.11 0.0 1 0.0 3297294
26260 24.6 0.02 0.55 7.34 27771.54 3022.05 0.0 1 0.0 3297423
26261 24.61 0.02 0.55 7.38 27771.61 3022.79 0.0 1 0.0 3297553
26262 24.62 0.0 0.49 7.33 27771.67 3023.72 0.0 1 0.0 3297683
26263 24.63 0.0 0.49 7.29 27771.74 3024.47 0.0 1 0.0 3297813
26264 24.64 0.0 0.49 7.3 27771.81 3025.4 0.0 1 0.0 3297954
26265 24.65 0.0 0.49 7.26 27771.87 3026.15 0.0 1 0.0 3298084
26266 24.65 0.0 0.49 7.26 27771.94 3027.08 0.0 1 0.0 3298218
26267 24.66 0.0 0.49 7.24 27772.0 3027.83 0.0 1 0.0 3298348
26268 24.67 0.0 0.49 7.26 27772.06 3028.76 0.0 1 0.0 3298477
26269 24.67 0.0 0.49 7.23 27772.13 3029.51 0.0 1 0.0 3298607
26270 24.68 0.0 0.49 7.23 27772.19 3030.25 0.0 1 0.0 3298737
26271 24.68 0.0 0.49 7.2 27772.26 3031.18 0.0 1 0.0 3298867
26272 24.68 0.0 0.49 7.19 27772.32 3031.93 0.0 1 0.0 3298997
26273 24.69 0.0 0.49 7.2 27772.39 3032.86 0.0 1 0.0 3299139
26274 24.69 0.0 0.49 7.16 27772.46 3033.61 0.0 1 0.0 3299269
26275 24.69 0.0 0.49 7.16 27772.52 3034.54 0.0 1 0.0 3299403
26276 24.69 0.0 0.49 7.16 27772.59 3035.29 0.0 1 0.0 3299533
26277 24.7 0.0 0.49 7.16 27772.65 3036.22 0.0 1 0.0 3299663
26278 24.7 0.0 0.49 7.12 27772.71 3036.97 0.0 1 0.0 3299792
26279 24.7 0.0 0.49 7.16 27772.78 3037.71 0.0 1 0.0 3299922
26280 24.71 0.0 0.49 7.15 27772.84 3038.64 0.0 1 0.0 3300052
26281 24.71 0.0 0.49 7.13 27772.91 3039.39 0.0 1 0.0 3300182
26282 24.71 0.0 0.49 7.08 27772.97 3040.14 0.0 1 0.0 3300312
26283 24.72 0.0 0.49 7.07 27773.04 3041.07 0.0 1 0.0 3300441
26284 24.72 0.0 0.49 7.01 27773.12 3042.0 0.0 1 0.0 3300607
26285 24.72 0.0 0.49 7.01 27773.18 3042.75 0.0 1 0.0 3300737
26286 24.72 0.0 0.49 7.0 27773.24 3043.68 0.0 1 0.0 3300867
26287 24.72 0.0 0.49 6.95 27773.31 3044.43 0.0 1 0.0 3300996
26288 24.73 0.0 0.49 6.95 27773.37 3045.17 0.0 1 0.0 3301126
26289 24.73 0.0 0.49 6.89 27773.44 3045.92 0.0 1 0.0 3301256
26290 24.73 0.0 0.49 6.9 27773.5 3046.66 0.0 1 0.0 3301386
26291 24.73 0.0 0.49 6.88 27773.57 3047.6 0.0 1 0.0 3301527
26292 24.73 0.0 0.49 6.85 27773.64 3048.34 0.0 1 0.0 3301661
26293 24.73 0.0 0.49 6.87 27773.7 3049.09 0.0 1 0.0 3301791
26294 24.74 0.0 0.49 6.85 27773.77 3049.83 0.0 1 0.0 3301921
26295 24.74 0.0 0.49 6.82 27773.83 3050.77 0.0 1 0.0 3302051
26296 24.74 0.0 0.49 6.78 27773.89 3051.51 0.0 1 0.0 3302180
26297 24.74 0.02 0.56 6.81 27773.97 3052.26 0.0 1 0.0 3302310
26298 24.74 0.0 0.49 6.76 27774.03 3053.0 0.0 1 0.0 3302440
26299 24.74 0.0 0.49 6.77 27774.1 3053.75 0.0 1 0.0 3302570
26300 24.74 0.0 0.49 6.72 27774.16 3054.5 0.0 1 0.0 3302700
26301 24.74 0.02 0.56 6.72 27774.24 3055.43 0.0 1 0.0 3302849
26302 24.75 0.0 0.49 6.72 27774.31 3056.18 0.0 1 0.0 3302978
26303 24.75 0.02 0.56 6.71 27774.39 3057.11 0.0 1 0.0 3303120
26304 24.75 0.02 0.56 6.67 27774.46 3057.85 0.0 1 0.0 3303250
26305 24.75 0.0 0.49 6.68 27774.52 3058.6 0.0 1 0.0 3303380
26306 24.75 0.0 0.5 6.62 27774.59 3059.35 0.0 1 0.0 3303510
26307 24.75 0.0 0.5 6.65 27774.65 3060.09 0.0 1 0.0 3303639
26308 24.75 0.02 0.56 6.64 27774.72 3060.84 0.0 1 0.0 3303769
26309 24.75 0.0 0.5 6.63 27774.79 3061.58 0.0 1 0.0 3303904
26310 24.76 0.0 0.5 6.57 27774.85 3062.33 0.0 1 0.0 3304033
26311 24.76 0.02 0.56 6.57 27774.93 3063.08 0.0 1 0.0 3304163
26312 24.76 0.02 0.56 6.51 27775.0 3063.82 0.0 1 0.0 3304293
26313 24.76 0.02 0.56 6.52 27775.07 3064.57 0.0 1 0.0 3304423
26314 24.76 0.02 0.56 6.46 27775.14 3065.31 0.0 1 0.0 3304553
26315 24.76 0.02 0.56 6.48 27775.22 3066.06 0.0 1 0.0 3304682
26316 24.76 0.02 0.56 6.43 27775.29 3066.81 0.0 1 0.0 3304812
26317 24.76 0.02 0.56 6.39 27775.36 3067.37 0.0 1 0.0 3304942
26318 24.76 0.0 0.5 6.37 27775.43 3068.3 0.0 1 0.0 3305088
26319 24.76 0.02 0.56 6.41 27775.51 3069.04 0.0 1 0.0 3305217
26320 24.77 0.0 0.5 6.38 27775.57 3069.79 0.0 1 0.0 3305347
26321 24.77 0.02 0.56 6.33 27775.64 3070.35 0.0 1 0.0 3305477
26322 24.77 0.0 0.5 6.33 27775.71 3071.1 0.0 1 0.0 3305607
26323 24.77 0.02 0.56 6.31 27775.78 3071.84 0.0 1 0.0 3305731
26324 24.77 0.02 0.56 6.32 27775.85 3072.59 0.0 1 0.0 3305861
