pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-03-31 14:59:25.878308,2018-03-31 18:59:43.900000,586783.900,36.4819009628,-77.5799064312,-3.7459,0.0160,0.0470,12,4
2018-03-31 14:59:25.983652,2018-03-31 18:59:44.000000,586784.000,36.4819066019,-77.5799065249,-3.7591,0.0170,0.0470,12,4
2018-03-31 14:59:26.077270,2018-03-31 18:59:44.100000,586784.100,36.4819122236,-77.5799066213,-3.7684,0.0170,0.0480,12,4
2018-03-31 14:59:26.183989,2018-03-31 18:59:44.200000,586784.200,36.4819178750,-77.5799067483,-3.7627,0.0170,0.0480,12,4
2018-03-31 14:59:26.278710,2018-03-31 18:59:44.300000,586784.300,36.4819235295,-77.5799068880,-3.7562,0.0170,0.0490,12,4
2018-03-31 14:59:26.387053,2018-03-31 18:59:44.400000,586784.400,36.4819292270,-77.5799069967,-3.7683,0.0180,0.0490,12,4
2018-03-31 14:59:26.479499,2018-03-31 18:59:44.500000,586784.500,36.4819349873,-77.5799071305,-3.7631,0.0180,0.0490,12,4
2018-03-31 14:59:26.587209,2018-03-31 18:59:44.600000,586784.600,36.4819407410,-77.5799072700,-3.7639,0.0180,0.0500,12,4
2018-03-31 14:59:26.678515,2018-03-31 18:59:44.700000,586784.700,36.4819465866,-77.5799074183,-3.7591,0.0180,0.0500,12,4
2018-03-31 14:59:26.786572,2018-03-31 18:59:44.800000,586784.800,36.4819523990,-77.5799075263,-3.7798,0.0180,0.0510,12,4
2018-03-31 14:59:26.880544,2018-03-31 18:59:44.900000,586784.900,36.4819582964,-77.5799076928,-3.7691,0.0190,0.0510,12,4
2018-03-31 14:59:26.985032,2018-03-31 18:59:45.000000,586785.000,36.4819642123,-77.5799078402,-3.7718,0.0190,0.0510,12,4
2018-03-31 14:59:27.075423,2018-03-31 18:59:45.100000,586785.100,36.4819701663,-77.5799079944,-3.7737,0.0190,0.0520,12,4
2018-03-31 14:59:27.181879,2018-03-31 18:59:45.200000,586785.200,36.4819761554,-77.5799081791,-3.7672,0.0190,0.0520,12,4
2018-03-31 14:59:27.273784,2018-03-31 18:59:45.300000,586785.300,36.4819821774,-77.5799083197,-3.7719,0.0190,0.0520,12,4
2018-03-31 14:59:27.380950,2018-03-31 18:59:45.400000,586785.400,36.4819882351,-77.5799084544,-3.7762,0.0200,0.0530,12,4
2018-03-31 14:59:27.474002,2018-03-31 18:59:45.500000,586785.500,36.4819943572,-77.5799085868,-3.7704,0.0200,0.0530,12,4
2018-03-31 14:59:27.582803,2018-03-31 18:59:45.600000,586785.600,36.4820004977,-77.5799087745,-3.7689,0.0200,0.0530,12,4
2018-03-31 14:59:27.673083,2018-03-31 18:59:45.700000,586785.700,36.4820067290,-77.5799089385,-3.7576,0.0160,0.0460,12,4
2018-03-31 14:59:27.787159,2018-03-31 18:59:45.800000,586785.800,36.4820129232,-77.5799090348,-3.7628,0.0160,0.0460,12,4
2018-03-31 14:59:27.879721,2018-03-31 18:59:45.900000,586785.900,36.4820191564,-77.5799091582,-3.7595,0.0160,0.0470,12,4
2018-03-31 14:59:27.989757,2018-03-31 18:59:46.000000,586786.000,36.4820254210,-77.5799092815,-3.7643,0.0170,0.0470,12,4
2018-03-31 14:59:28.073313,2018-03-31 18:59:46.100000,586786.100,36.4820317578,-77.5799094385,-3.7608,0.0170,0.0480,12,4
2018-03-31 14:59:28.187963,2018-03-31 18:59:46.200000,586786.200,36.4820380513,-77.5799095314,-3.7590,0.0170,0.0480,12,4
2018-03-31 14:59:28.275033,2018-03-31 18:59:46.300000,586786.300,36.4820444069,-77.5799097049,-3.7603,0.0170,0.0490,12,4
2018-03-31 14:59:28.387243,2018-03-31 18:59:46.400000,586786.400,36.4820507549,-77.5799098059,-3.7588,0.0180,0.0490,12,4
2018-03-31 14:59:28.474697,2018-03-31 18:59:46.500000,586786.500,36.4820570988,-77.5799099693,-3.7517,0.0180,0.0490,12,4
2018-03-31 14:59:28.586549,2018-03-31 18:59:46.600000,586786.600,36.4820634769,-77.5799101667,-3.7485,0.0180,0.0500,12,4
2018-03-31 14:59:28.675143,2018-03-31 18:59:46.700000,586786.700,36.4820698443,-77.5799103253,-3.7508,0.0180,0.0500,12,4
2018-03-31 14:59:28.782020,2018-03-31 18:59:46.800000,586786.800,36.4820762424,-77.5799104942,-3.7463,0.0180,0.0510,12,4
2018-03-31 14:59:28.874017,2018-03-31 18:59:46.900000,586786.900,36.4820826194,-77.5799106536,-3.7529,0.0190,0.0510,12,4
2018-03-31 14:59:28.980058,2018-03-31 18:59:47.000000,586787.000,36.4820890333,-77.5799108791,-3.7462,0.0190,0.0510,12,4
2018-03-31 14:59:29.073726,2018-03-31 18:59:47.100000,586787.100,36.4820954127,-77.5799110510,-3.7510,0.0190,0.0520,12,4
2018-03-31 14:59:29.186895,2018-03-31 18:59:47.200000,586787.200,36.4821017765,-77.5799112252,-3.7587,0.0190,0.0520,12,4
2018-03-31 14:59:29.273502,2018-03-31 18:59:47.300000,586787.300,36.4821082038,-77.5799114238,-3.7454,0.0190,0.0520,12,4
2018-03-31 14:59:29.384703,2018-03-31 18:59:47.400000,586787.400,36.4821146107,-77.5799116545,-3.7461,0.0200,0.0530,12,4
2018-03-31 14:59:29.477997,2018-03-31 18:59:47.500000,586787.500,36.4821210255,-77.5799118697,-3.7581,0.0200,0.0530,12,4
2018-03-31 14:59:29.584929,2018-03-31 18:59:47.600000,586787.600,36.4821273995,-77.5799120858,-3.7620,0.0200,0.0530,12,4
2018-03-31 14:59:29.672633,2018-03-31 18:59:47.700000,586787.700,36.4821338947,-77.5799123108,-3.7523,0.0160,0.0460,12,4
