pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-02 18:22:45.108000,2018-06-02 22:23:4.000000,598984.000,36.0017184882,-78.9465330176,77.5269,0.0170,0.0330,9,4
2018-06-02 18:22:45.180000,2018-06-02 22:23:4.100000,598984.100,36.0017212606,-78.9465329465,77.5114,0.0180,0.0340,9,4
2018-06-02 18:22:45.333000,2018-06-02 22:23:4.200000,598984.200,36.0017240373,-78.9465327465,77.4919,0.0180,0.0340,9,4
2018-06-02 18:22:45.424000,2018-06-02 22:23:4.300000,598984.300,36.0017268904,-78.9465324272,77.4754,0.0180,0.0350,9,4
2018-06-02 18:22:45.514000,2018-06-02 22:23:4.400000,598984.400,36.0017297339,-78.9465320194,77.4532,0.0190,0.0360,9,4
2018-06-02 18:22:45.585000,2018-06-02 22:23:4.500000,598984.500,36.0017324801,-78.9465315695,77.4375,0.0190,0.0360,9,4
2018-06-02 18:22:45.712000,2018-06-02 22:23:4.600000,598984.600,36.0017352524,-78.9465309945,77.4185,0.0200,0.0370,9,4
2018-06-02 18:22:45.814000,2018-06-02 22:23:4.700000,598984.700,36.0017380967,-78.9465303387,77.4029,0.0200,0.0380,9,4
2018-06-02 18:22:45.890000,2018-06-02 22:23:4.800000,598984.800,36.0017408376,-78.9465296477,77.3859,0.0170,0.0320,9,4
2018-06-02 18:22:45.992000,2018-06-02 22:23:4.900000,598984.900,36.0017436564,-78.9465288808,77.3652,0.0170,0.0320,9,4
2018-06-02 18:22:46.132000,2018-06-02 22:23:5.000000,598985.000,36.0017464709,-78.9465280929,77.3433,0.0170,0.0330,9,4
2018-06-02 18:22:46.175000,2018-06-02 22:23:5.100000,598985.100,36.0017492959,-78.9465272244,77.3265,0.0180,0.0340,9,4
2018-06-02 18:22:46.332000,2018-06-02 22:23:5.200000,598985.200,36.0017522133,-78.9465263342,77.3260,0.0180,0.0340,9,4
2018-06-02 18:22:46.392000,2018-06-02 22:23:5.300000,598985.300,36.0017550730,-78.9465254281,77.3173,0.0180,0.0350,9,4
2018-06-02 18:22:46.500000,2018-06-02 22:23:5.400000,598985.400,36.0017579629,-78.9465244303,77.2887,0.0190,0.0360,9,4
2018-06-02 18:22:46.592000,2018-06-02 22:23:5.500000,598985.500,36.0017609187,-78.9465234140,77.2648,0.0190,0.0360,9,4
2018-06-02 18:22:46.747000,2018-06-02 22:23:5.600000,598985.600,36.0017638367,-78.9465223335,77.2391,0.0200,0.0370,9,4
2018-06-02 18:22:46.835000,2018-06-02 22:23:5.700000,598985.700,36.0017669011,-78.9465212423,77.2233,0.0200,0.0380,9,4
2018-06-02 18:22:46.913000,2018-06-02 22:23:5.800000,598985.800,36.0017698868,-78.9465201521,77.2164,0.0170,0.0320,9,4
2018-06-02 18:22:46.981000,2018-06-02 22:23:5.900000,598985.900,36.0017728773,-78.9465190348,77.1910,0.0170,0.0320,9,4
