pc_time,gps_time,tow(sec),north(meters),east(meters),down(meters),h_accuracy(meters),v_accuracy(meters),distance(meters),num_sats,flags,num_hypothesis
2018-06-02 18:22:54.870000,2018-06-02 22:23:13.700000,598993.700,10.0980,-80.6750,1.4990,0.0240,0.0390,81.3183,9,4,0
2018-06-02 18:22:54.926000,2018-06-02 22:23:13.800000,598993.800,10.6610,-80.4160,1.5230,0.0200,0.0330,81.1339,9,4,0
2018-06-02 18:22:54.989000,2018-06-02 22:23:13.900000,598993.900,11.2210,-80.1570,1.5300,0.0200,0.0330,80.9531,9,4,0
2018-06-02 18:22:55.121000,2018-06-02 22:23:14.000000,598994.000,11.7810,-79.8920,1.5470,0.0210,0.0340,80.7708,9,4,0
2018-06-02 18:22:55.194000,2018-06-02 22:23:14.100000,598994.100,12.3450,-79.6260,1.5740,0.0210,0.0350,80.5927,9,4,0
2018-06-02 18:22:55.319000,2018-06-02 22:23:14.200000,598994.200,12.9150,-79.3600,1.6000,0.0210,0.0360,80.4199,9,4,0
2018-06-02 18:22:55.405000,2018-06-02 22:23:14.300000,598994.300,13.4690,-79.0880,1.6130,0.0220,0.0360,80.2429,9,4,0
2018-06-02 18:22:55.556000,2018-06-02 22:23:14.400000,598994.400,14.0230,-78.8080,1.6140,0.0220,0.0370,80.0622,9,4,0
2018-06-02 18:22:55.626000,2018-06-02 22:23:14.500000,598994.500,14.5780,-78.5220,1.6420,0.0230,0.0380,79.8807,9,4,0
2018-06-02 18:22:55.721000,2018-06-02 22:23:14.600000,598994.600,15.1350,-78.2340,1.6600,0.0230,0.0380,79.7018,9,4,0
2018-06-02 18:22:55.809000,2018-06-02 22:23:14.700000,598994.700,15.6860,-77.9390,1.6890,0.0230,0.0390,79.5198,9,4,0
2018-06-02 18:22:55.929000,2018-06-02 22:23:14.800000,598994.800,16.2250,-77.6320,1.6950,0.0190,0.0320,79.3275,9,4,0
2018-06-02 18:22:56.003000,2018-06-02 22:23:14.900000,598994.900,16.7560,-77.3150,1.7120,0.0190,0.0330,79.1284,9,4,0
2018-06-02 18:22:56.109000,2018-06-02 22:23:15.000000,598995.000,17.2970,-76.9900,1.7160,0.0200,0.0340,78.9278,9,4,0
2018-06-02 18:22:56.195000,2018-06-02 22:23:15.100000,598995.100,17.8230,-76.6620,1.7280,0.0200,0.0340,78.7255,9,4,0
2018-06-02 18:22:56.306000,2018-06-02 22:23:15.200000,598995.200,18.3430,-76.3300,1.7530,0.0200,0.0350,78.5227,9,4,0
2018-06-02 18:22:56.394000,2018-06-02 22:23:15.300000,598995.300,18.8600,-75.9820,1.7840,0.0210,0.0360,78.3080,9,4,0
2018-06-02 18:22:56.524000,2018-06-02 22:23:15.400000,598995.400,19.3810,-75.6340,1.8020,0.0210,0.0360,78.0985,9,4,0
2018-06-02 18:22:56.595000,2018-06-02 22:23:15.500000,598995.500,19.8870,-75.2760,1.8080,0.0210,0.0370,77.8796,9,4,0
2018-06-02 18:22:56.724000,2018-06-02 22:23:15.600000,598995.600,20.3830,-74.9090,1.8180,0.0220,0.0380,77.6539,9,4,0
2018-06-02 18:22:56.844000,2018-06-02 22:23:15.700000,598995.700,20.8760,-74.5370,1.8510,0.0220,0.0380,77.4274,9,4,0
2018-06-02 18:22:56.922000,2018-06-02 22:23:15.800000,598995.800,21.3660,-74.1530,1.8770,0.0190,0.0320,77.1926,9,4,0
2018-06-02 18:22:56.992000,2018-06-02 22:23:15.900000,598995.900,21.8490,-73.7580,1.8970,0.0190,0.0330,76.9495,9,4,0
2018-06-02 18:22:57.124000,2018-06-02 22:23:16.000000,598996.000,22.3310,-73.3590,1.8980,0.0190,0.0340,76.7061,9,4,0
2018-06-02 18:22:57.203000,2018-06-02 22:23:16.100000,598996.100,22.7980,-72.9520,1.9170,0.0200,0.0340,76.4553,9,4,0
2018-06-02 18:22:57.343000,2018-06-02 22:23:16.200000,598996.200,23.2540,-72.5410,1.9250,0.0200,0.0350,76.2014,9,4,0
2018-06-02 18:22:57.393000,2018-06-02 22:23:16.300000,598996.300,23.7090,-72.1210,1.9450,0.0200,0.0360,75.9430,9,4,0
2018-06-02 18:22:57.502000,2018-06-02 22:23:16.400000,598996.400,24.1480,-71.6920,1.9610,0.0210,0.0360,75.6751,9,4,0
2018-06-02 18:22:57.595000,2018-06-02 22:23:16.500000,598996.500,24.5910,-71.2550,1.9820,0.0210,0.0370,75.4050,9,4,0
2018-06-02 18:22:57.722000,2018-06-02 22:23:16.600000,598996.600,25.0210,-70.8100,1.9980,0.0210,0.0380,75.1272,9,4,0
2018-06-02 18:22:57.832000,2018-06-02 22:23:16.700000,598996.700,25.4330,-70.3580,2.0190,0.0220,0.0380,74.8409,9,4,0
2018-06-02 18:22:57.905000,2018-06-02 22:23:16.800000,598996.800,25.8380,-69.9040,2.0240,0.0180,0.0320,74.5538,9,4,0
2018-06-02 18:22:58.012000,2018-06-02 22:23:16.900000,598996.900,26.2410,-69.4380,2.0290,0.0190,0.0330,74.2586,9,4,0
2018-06-02 18:22:58.119000,2018-06-02 22:23:17.000000,598997.000,26.6320,-68.9690,2.0200,0.0190,0.0330,73.9599,9,4,0
2018-06-02 18:22:58.282000,2018-06-02 22:23:17.100000,598997.100,27.0040,-68.4990,2.0150,0.0190,0.0340,73.6572,9,4,0
2018-06-02 18:22:58.458000,2018-06-02 22:23:17.200000,598997.200,27.3770,-68.0180,2.0210,0.0200,0.0350,73.3487,9,4,0
2018-06-02 18:22:58.515000,2018-06-02 22:23:17.300000,598997.300,27.7360,-67.5300,2.0150,0.0200,0.0360,73.0318,9,4,0
2018-06-02 18:22:58.571000,2018-06-02 22:23:17.400000,598997.400,28.0860,-67.0410,2.0020,0.0210,0.0360,72.7140,9,4,0
2018-06-02 18:22:58.630000,2018-06-02 22:23:17.500000,598997.500,28.4250,-66.5430,1.9960,0.0210,0.0370,72.3874,9,4,0
2018-06-02 18:22:58.715000,2018-06-02 22:23:17.600000,598997.600,28.7520,-66.0370,1.9790,0.0210,0.0380,72.0519,9,4,0
2018-06-02 18:22:58.836000,2018-06-02 22:23:17.700000,598997.700,29.0740,-65.5200,1.9850,0.0220,0.0380,71.7085,9,4,0
2018-06-02 18:22:58.930000,2018-06-02 22:23:17.800000,598997.800,29.3910,-64.9990,1.9750,0.0180,0.0320,71.3625,9,4,0
2018-06-02 18:22:59.013000,2018-06-02 22:23:17.900000,598997.900,29.7110,-64.4660,2.0180,0.0190,0.0360,71.0118,9,4,0
2018-06-02 18:22:59.125000,2018-06-02 22:23:18.000000,598998.000,29.9940,-63.9410,2.0000,0.0200,0.0400,70.6547,9,4,0
2018-06-02 18:22:59.194000,2018-06-02 22:23:18.100000,598998.100,30.2840,-63.4060,2.0030,0.0200,0.0400,70.2955,9,4,0
2018-06-02 18:22:59.308000,2018-06-02 22:23:18.200000,598998.200,30.5620,-62.8660,2.0190,0.0210,0.0410,69.9303,9,4,0
2018-06-02 18:22:59.402000,2018-06-02 22:23:18.300000,598998.300,30.8300,-62.3190,2.0260,0.0210,0.0420,69.5575,9,4,0
2018-06-02 18:22:59.521000,2018-06-02 22:23:18.400000,598998.400,31.0820,-61.7680,2.0240,0.0220,0.0430,69.1771,8,4,0
2018-06-02 18:22:59.599000,2018-06-02 22:23:18.500000,598998.500,31.3280,-61.2210,2.0030,0.0220,0.0440,68.8002,9,4,0
2018-06-02 18:22:59.726000,2018-06-02 22:23:18.600000,598998.600,31.5580,-60.6700,2.0170,0.0220,0.0450,68.4166,9,4,0
2018-06-02 18:22:59.796000,2018-06-02 22:23:18.700000,598998.700,31.7800,-60.1180,1.9910,0.0230,0.0460,68.0302,9,4,0
2018-06-02 18:22:59.906000,2018-06-02 22:23:18.800000,598998.800,31.9800,-59.5580,1.9980,0.0190,0.0380,67.6304,9,4,0
2018-06-02 18:23:0.011000,2018-06-02 22:23:18.900000,598998.900,32.1760,-58.9980,1.9640,0.0190,0.0390,67.2303,9,4,0
2018-06-02 18:23:0.135000,2018-06-02 22:23:19.000000,598999.000,32.3720,-58.4370,1.9390,0.0200,0.0400,66.8325,9,4,0
2018-06-02 18:23:0.199000,2018-06-02 22:23:19.100000,598999.100,32.5550,-57.8640,1.9360,0.0200,0.0400,66.4215,9,4,0
2018-06-02 18:23:0.316000,2018-06-02 22:23:19.200000,598999.200,32.7260,-57.2880,1.9470,0.0210,0.0410,66.0053,9,4,0
2018-06-02 18:23:0.404000,2018-06-02 22:23:19.300000,598999.300,32.8930,-56.7080,1.9370,0.0210,0.0420,65.5858,9,4,0
2018-06-02 18:23:0.509000,2018-06-02 22:23:19.400000,598999.400,33.0400,-56.1150,1.9530,0.0220,0.0470,65.1487,9,4,0
2018-06-02 18:23:0.593000,2018-06-02 22:23:19.500000,598999.500,33.1790,-55.5320,1.9320,0.0220,0.0480,64.7177,9,4,0
2018-06-02 18:23:0.711000,2018-06-02 22:23:19.600000,598999.600,33.3240,-54.9260,1.9940,0.0230,0.0490,64.2754,9,4,0
2018-06-02 18:23:0.822000,2018-06-02 22:23:19.700000,598999.700,33.4400,-54.3450,1.9590,0.0230,0.0500,63.8393,9,4,0
2018-06-02 18:23:0.910000,2018-06-02 22:23:19.800000,598999.800,33.5420,-53.7450,1.9470,0.0190,0.0420,63.3828,9,4,0
2018-06-02 18:23:0.992000,2018-06-02 22:23:19.900000,598999.900,33.6250,-53.1530,1.9190,0.0200,0.0430,62.9251,9,4,0
2018-06-02 18:23:1.114000,2018-06-02 22:23:20.000000,599000.000,33.6930,-52.5650,1.8760,0.0200,0.0440,62.4645,9,4,0
2018-06-02 18:23:1.200000,2018-06-02 22:23:20.100000,599000.100,33.7610,-51.9580,1.8730,0.0210,0.0450,61.9915,9,4,0
2018-06-02 18:23:1.329000,2018-06-02 22:23:20.200000,599000.200,33.8300,-51.3510,1.8830,0.0210,0.0460,61.5219,9,4,0
2018-06-02 18:23:1.399000,2018-06-02 22:23:20.300000,599000.300,33.8620,-50.7460,1.8660,0.0210,0.0460,61.0350,9,4,0
2018-06-02 18:23:1.515000,2018-06-02 22:23:20.400000,599000.400,33.8930,-50.1510,1.8260,0.0220,0.0470,60.5573,9,4,0
2018-06-02 18:23:1.604000,2018-06-02 22:23:20.500000,599000.500,33.9030,-49.5260,1.9030,0.0220,0.0480,60.0488,9,4,0
2018-06-02 18:23:1.701000,2018-06-02 22:23:20.600000,599000.600,33.8890,-48.9280,1.8620,0.0230,0.0550,59.5473,8,4,0
2018-06-02 18:23:1.833000,2018-06-02 22:23:20.700000,599000.700,33.9060,-48.3160,1.9080,0.0230,0.0560,59.0567,9,4,0
2018-06-02 18:23:1.922000,2018-06-02 22:23:20.800000,599000.800,33.8590,-47.7210,1.8780,0.0230,0.0470,58.5427,8,4,0
2018-06-02 18:23:1.999000,2018-06-02 22:23:20.900000,599000.900,33.8240,-47.1270,1.8350,0.0230,0.0480,58.0378,8,4,0
2018-06-02 18:23:2.133000,2018-06-02 22:23:21.000000,599001.000,33.7440,-46.5310,1.8340,0.0240,0.0500,57.5079,8,4,0
2018-06-02 18:23:2.190000,2018-06-02 22:23:21.100000,599001.100,33.6550,-45.9550,1.8130,0.0240,0.0510,56.9895,9,4,0
2018-06-02 18:23:2.301000,2018-06-02 22:23:21.200000,599001.200,33.5470,-45.3660,1.8110,0.0250,0.0520,56.4513,8,4,0
2018-06-02 18:23:2.392000,2018-06-02 22:23:21.300000,599001.300,33.4400,-44.8020,1.7790,0.0250,0.0530,55.9340,9,4,0
2018-06-02 18:23:2.516000,2018-06-02 22:23:21.400000,599001.400,33.3100,-44.2360,1.8170,0.0260,0.0540,55.4047,7,4,0
2018-06-02 18:23:2.623000,2018-06-02 22:23:21.500000,599001.500,33.1590,-43.6820,1.8010,0.0260,0.0550,54.8715,9,4,0
2018-06-02 18:23:2.706000,2018-06-02 22:23:21.600000,599001.600,32.9700,-43.1390,1.7630,0.0270,0.0560,54.3240,8,4,0
2018-06-02 18:23:2.796000,2018-06-02 22:23:21.700000,599001.700,32.7760,-42.6090,1.7300,0.0310,0.0580,53.7846,7,4,0
2018-06-02 18:23:3.096000,2018-06-02 22:23:21.800000,599001.800,32.5600,-42.0850,1.7400,0.0260,0.0480,53.2384,10,4,0
2018-06-02 18:23:3.357000,2018-06-02 22:23:21.900000,599001.900,32.3430,-41.5710,1.7260,0.0270,0.0490,52.6991,9,4,0
2018-06-02 18:23:3.529000,2018-06-02 22:23:22.000000,599002.000,32.1070,-41.0730,1.7150,0.0270,0.0500,52.1612,10,4,0
2018-06-02 18:23:3.593000,2018-06-02 22:23:22.100000,599002.100,31.8550,-40.5750,1.6910,0.0280,0.0520,51.6133,9,4,0
2018-06-02 18:23:3.678000,2018-06-02 22:23:22.200000,599002.200,31.6090,-40.0900,1.6990,0.0280,0.0530,51.0806,8,4,0
2018-06-02 18:23:3.713000,2018-06-02 22:23:22.300000,599002.300,31.3790,-39.6110,1.6840,0.0290,0.0540,50.5619,9,4,0
2018-06-02 18:23:3.775000,2018-06-02 22:23:22.400000,599002.400,31.1220,-39.1260,1.6970,0.0300,0.0550,50.0230,9,4,0
2018-06-02 18:23:3.828000,2018-06-02 22:23:22.500000,599002.500,30.8670,-38.6580,1.6650,0.0300,0.0560,49.4973,10,4,0
2018-06-02 18:23:3.900000,2018-06-02 22:23:22.600000,599002.600,30.6310,-38.1870,1.6870,0.0310,0.0570,48.9832,10,4,0
2018-06-02 18:23:3.986000,2018-06-02 22:23:22.700000,599002.700,30.3690,-37.7280,1.6480,0.0310,0.0580,48.4602,10,4,0
2018-06-02 18:23:4.032000,2018-06-02 22:23:22.800000,599002.800,30.1130,-37.2630,1.6380,0.0260,0.0480,47.9375,10,4,0
2018-06-02 18:23:4.081000,2018-06-02 22:23:22.900000,599002.900,29.8720,-36.7970,1.6700,0.0270,0.0490,47.4251,10,4,0
2018-06-02 18:23:4.153000,2018-06-02 22:23:23.000000,599003.000,29.6220,-36.3340,1.6300,0.0270,0.0500,46.9071,10,4,0
2018-06-02 18:23:4.215000,2018-06-02 22:23:23.100000,599003.100,29.3650,-35.8790,1.6020,0.0280,0.0520,46.3915,10,4,0
2018-06-02 18:23:4.317000,2018-06-02 22:23:23.200000,599003.200,29.1300,-35.4100,1.6150,0.0280,0.0530,45.8806,9,4,0
2018-06-02 18:23:4.391000,2018-06-02 22:23:23.300000,599003.300,28.8990,-34.9440,1.5750,0.0290,0.0540,45.3731,10,4,0
2018-06-02 18:23:4.509000,2018-06-02 22:23:23.400000,599003.400,28.6340,-34.4740,1.5500,0.0290,0.0550,44.8416,9,4,0
2018-06-02 18:23:4.599000,2018-06-02 22:23:23.500000,599003.500,28.3990,-33.9990,1.5670,0.0300,0.0560,44.3271,9,4,0
2018-06-02 18:23:4.692000,2018-06-02 22:23:23.600000,599003.600,28.1650,-33.5260,1.5590,0.0300,0.0570,43.8143,10,4,0
2018-06-02 18:23:4.798000,2018-06-02 22:23:23.700000,599003.700,27.8930,-33.0510,1.5190,0.0310,0.0580,43.2747,10,4,0
2018-06-02 18:23:4.930000,2018-06-02 22:23:23.800000,599003.800,27.6450,-32.5850,1.4840,0.0260,0.0480,42.7578,10,4,0
2018-06-02 18:23:5.011000,2018-06-02 22:23:23.900000,599003.900,27.3990,-32.1000,1.4970,0.0260,0.0490,42.2298,9,4,0
2018-06-02 18:23:5.106000,2018-06-02 22:23:24.000000,599004.000,27.1560,-31.6200,1.4850,0.0270,0.0500,41.7070,10,4,0
2018-06-02 18:23:5.192000,2018-06-02 22:23:24.100000,599004.100,26.9130,-31.1340,1.4740,0.0280,0.0520,41.1802,10,4,0
2018-06-02 18:23:5.316000,2018-06-02 22:23:24.200000,599004.200,26.6690,-30.6460,1.4520,0.0280,0.0530,40.6512,10,4,0
2018-06-02 18:23:5.381000,2018-06-02 22:23:24.300000,599004.300,26.4050,-30.1530,1.4160,0.0290,0.0540,40.1053,10,4,0
2018-06-02 18:23:5.548000,2018-06-02 22:23:24.400000,599004.400,26.1710,-29.6470,1.4340,0.0290,0.0550,39.5717,10,4,0
2018-06-02 18:23:5.603000,2018-06-02 22:23:24.500000,599004.500,25.9130,-29.1490,1.4110,0.0300,0.0560,39.0274,10,4,0
2018-06-02 18:23:5.729000,2018-06-02 22:23:24.600000,599004.600,25.6640,-28.6420,1.3780,0.0300,0.0570,38.4825,10,4,0
2018-06-02 18:23:5.813000,2018-06-02 22:23:24.700000,599004.700,25.4110,-28.1280,1.3910,0.0310,0.0590,37.9320,10,4,0
2018-06-02 18:23:5.920000,2018-06-02 22:23:24.800000,599004.800,25.1390,-27.6190,1.3250,0.0250,0.0480,37.3702,10,4,0
2018-06-02 18:23:6.004000,2018-06-02 22:23:24.900000,599004.900,24.8910,-27.1030,1.3090,0.0250,0.0490,36.8218,9,4,0
2018-06-02 18:23:6.125000,2018-06-02 22:23:25.000000,599005.000,24.6500,-26.5850,1.2970,0.0260,0.0500,36.2776,9,4,0
2018-06-02 18:23:6.194000,2018-06-02 22:23:25.100000,599005.100,24.3970,-26.0720,1.2670,0.0260,0.0510,35.7291,10,4,0
2018-06-02 18:23:6.295000,2018-06-02 22:23:25.200000,599005.200,24.1410,-25.5590,1.2520,0.0270,0.0520,35.1798,9,4,0
2018-06-02 18:23:6.406000,2018-06-02 22:23:25.300000,599005.300,23.9080,-25.0490,1.2310,0.0270,0.0530,34.6491,9,4,0
2018-06-02 18:23:6.498000,2018-06-02 22:23:25.400000,599005.400,23.6610,-24.5400,1.1940,0.0270,0.0540,34.1098,9,4,0
2018-06-02 18:23:6.600000,2018-06-02 22:23:25.500000,599005.500,23.4210,-24.0300,1.1860,0.0280,0.0550,33.5766,9,4,0
2018-06-02 18:23:6.705000,2018-06-02 22:23:25.600000,599005.600,23.1810,-23.5180,1.1780,0.0280,0.0560,33.0430,9,4,0
2018-06-02 18:23:6.798000,2018-06-02 22:23:25.700000,599005.700,22.9260,-23.0150,1.1280,0.0290,0.0570,32.5048,10,4,0
2018-06-02 18:23:6.916000,2018-06-02 22:23:25.800000,599005.800,22.6840,-22.5060,1.1090,0.0240,0.0470,31.9736,10,4,0
2018-06-02 18:23:7.009000,2018-06-02 22:23:25.900000,599005.900,22.4590,-22.0000,1.1130,0.0250,0.0480,31.4586,10,4,0
2018-06-02 18:23:7.121000,2018-06-02 22:23:26.000000,599006.000,22.1990,-21.4910,1.0750,0.0250,0.0500,30.9162,10,4,0
2018-06-02 18:23:7.208000,2018-06-02 22:23:26.100000,599006.100,21.9540,-20.9870,1.0330,0.0260,0.0510,30.3891,10,4,0
2018-06-02 18:23:7.334000,2018-06-02 22:23:26.200000,599006.200,21.7100,-20.4780,1.0240,0.0260,0.0520,29.8617,10,4,0
2018-06-02 18:23:7.397000,2018-06-02 22:23:26.300000,599006.300,21.4640,-19.9740,0.9870,0.0270,0.0530,29.3366,10,4,0
2018-06-02 18:23:7.731000,2018-06-02 22:23:26.400000,599006.400,21.2270,-19.4650,0.9930,0.0270,0.0540,28.8177,10,4,0
2018-06-02 18:23:8.059000,2018-06-02 22:23:26.500000,599006.500,20.9680,-18.9670,0.9480,0.0280,0.0550,28.2896,10,4,0
2018-06-02 18:23:8.140000,2018-06-02 22:23:26.600000,599006.600,20.7170,-18.4710,0.9440,0.0280,0.0560,27.7716,10,4,0
2018-06-02 18:23:8.222000,2018-06-02 22:23:26.700000,599006.700,20.4540,-17.9850,0.8920,0.0280,0.0570,27.2511,10,4,0
2018-06-02 18:23:8.286000,2018-06-02 22:23:26.800000,599006.800,20.2020,-17.5070,0.8790,0.0290,0.0580,26.7467,10,4,0
2018-06-02 18:23:8.349000,2018-06-02 22:23:26.900000,599006.900,19.9380,-17.0360,0.8620,0.0290,0.0590,26.2391,10,4,0
2018-06-02 18:23:8.406000,2018-06-02 22:23:27.000000,599007.000,19.6600,-16.5650,0.8400,0.0300,0.0600,25.7220,10,4,0
2018-06-02 18:23:8.474000,2018-06-02 22:23:27.100000,599007.100,19.3790,-16.1080,0.8080,0.0300,0.0610,25.2124,10,4,0
2018-06-02 18:23:8.561000,2018-06-02 22:23:27.200000,599007.200,19.0930,-15.6580,0.8030,0.0300,0.0620,24.7055,10,4,0
2018-06-02 18:23:8.618000,2018-06-02 22:23:27.300000,599007.300,18.7920,-15.2200,0.7580,0.0310,0.0630,24.1943,10,4,0
2018-06-02 18:23:8.681000,2018-06-02 22:23:27.400000,599007.400,18.4880,-14.7840,0.7520,0.0310,0.0640,23.6841,10,4,0
2018-06-02 18:23:8.751000,2018-06-02 22:23:27.500000,599007.500,18.1680,-14.3610,0.7050,0.0320,0.0650,23.1692,10,4,0
2018-06-02 18:23:8.799000,2018-06-02 22:23:27.600000,599007.600,17.8390,-13.9460,0.6900,0.0320,0.0660,22.6539,10,4,0
2018-06-02 18:23:8.918000,2018-06-02 22:23:27.700000,599007.700,17.5060,-13.5350,0.6810,0.0320,0.0670,22.1387,10,4,0
2018-06-02 18:23:8.993000,2018-06-02 22:23:27.800000,599007.800,17.1380,-13.1350,0.6320,0.0230,0.0460,21.6018,10,4,0
2018-06-02 18:23:9.063000,2018-06-02 22:23:27.900000,599007.900,16.7740,-12.7460,0.6160,0.0230,0.0460,21.0762,10,4,0
2018-06-02 18:23:9.145000,2018-06-02 22:23:28.000000,599008.000,16.4060,-12.3710,0.6080,0.0240,0.0460,20.5565,10,4,0
2018-06-02 18:23:9.222000,2018-06-02 22:23:28.100000,599008.100,16.0130,-12.0040,0.5820,0.0240,0.0470,20.0213,10,4,0
2018-06-02 18:23:9.315000,2018-06-02 22:23:28.200000,599008.200,15.6210,-11.6560,0.5560,0.0240,0.0480,19.4984,10,4,0
2018-06-02 18:23:9.411000,2018-06-02 22:23:28.300000,599008.300,15.2230,-11.3130,0.5330,0.0240,0.0490,18.9739,10,4,0
2018-06-02 18:23:9.519000,2018-06-02 22:23:28.400000,599008.400,14.8170,-10.9840,0.5150,0.0250,0.0490,18.4515,10,4,0
2018-06-02 18:23:9.615000,2018-06-02 22:23:28.500000,599008.500,14.3990,-10.6660,0.4950,0.0250,0.0500,17.9260,10,4,0
2018-06-02 18:23:9.726000,2018-06-02 22:23:28.600000,599008.600,13.9640,-10.3610,0.4610,0.0250,0.0510,17.3941,10,4,0
2018-06-02 18:23:9.817000,2018-06-02 22:23:28.700000,599008.700,13.5270,-10.0710,0.4240,0.0260,0.0520,16.8696,10,4,0
2018-06-02 18:23:9.914000,2018-06-02 22:23:28.800000,599008.800,13.0830,-9.7930,0.4060,0.0260,0.0530,16.3472,10,4,0
2018-06-02 18:23:10.020000,2018-06-02 22:23:28.900000,599008.900,12.6260,-9.5270,0.3980,0.0260,0.0530,15.8221,10,4,0
2018-06-02 18:23:10.109000,2018-06-02 22:23:29.000000,599009.000,12.1630,-9.2750,0.3960,0.0260,0.0540,15.3010,10,4,0
2018-06-02 18:23:10.202000,2018-06-02 22:23:29.100000,599009.100,11.6950,-9.0390,0.3590,0.0270,0.0550,14.7853,10,4,0
2018-06-02 18:23:10.324000,2018-06-02 22:23:29.200000,599009.200,11.2190,-8.8110,0.3380,0.0270,0.0560,14.2693,10,4,0
2018-06-02 18:23:10.420000,2018-06-02 22:23:29.300000,599009.300,10.7430,-8.6000,0.3150,0.0270,0.0560,13.7649,10,4,0
2018-06-02 18:23:10.658000,2018-06-02 22:23:29.400000,599009.400,10.2630,-8.4040,0.2890,0.0280,0.0570,13.2680,10,4,0
2018-06-02 18:23:10.730000,2018-06-02 22:23:29.500000,599009.500,9.7820,-8.2170,0.2830,0.0280,0.0580,12.7784,10,4,0
2018-06-02 18:23:10.811000,2018-06-02 22:23:29.600000,599009.600,9.2880,-8.0480,0.2440,0.0280,0.0580,12.2921,10,4,0
2018-06-02 18:23:10.895000,2018-06-02 22:23:29.700000,599009.700,8.8050,-7.8930,0.2270,0.0280,0.0590,11.8270,10,4,0
2018-06-02 18:23:10.946000,2018-06-02 22:23:29.800000,599009.800,8.3090,-7.7530,0.1880,0.0210,0.0420,11.3659,10,4,0
2018-06-02 18:23:11.026000,2018-06-02 22:23:29.900000,599009.900,7.8140,-7.6240,0.1720,0.0200,0.0430,10.9185,10,4,0
2018-06-02 18:23:11.118000,2018-06-02 22:23:30.000000,599010.000,7.3150,-7.5060,0.1510,0.0200,0.0440,10.4820,10,4,0
2018-06-02 18:23:11.208000,2018-06-02 22:23:30.100000,599010.100,6.8210,-7.4090,0.1470,0.0200,0.0450,10.0718,10,4,0
2018-06-02 18:23:11.315000,2018-06-02 22:23:30.200000,599010.200,6.3150,-7.3310,0.1330,0.0210,0.0450,9.6768,10,4,0
2018-06-02 18:23:11.404000,2018-06-02 22:23:30.300000,599010.300,5.8120,-7.2740,0.1260,0.0210,0.0460,9.3116,10,4,0
2018-06-02 18:23:11.710000,2018-06-02 22:23:30.400000,599010.400,5.3120,-7.2250,0.1260,0.0210,0.0470,8.9685,10,4,0
2018-06-02 18:23:11.771000,2018-06-02 22:23:30.500000,599010.500,4.8130,-7.2020,0.1130,0.0210,0.0480,8.6629,10,4,0
2018-06-02 18:23:11.819000,2018-06-02 22:23:30.600000,599010.600,4.3220,-7.2040,0.0950,0.0210,0.0490,8.4016,10,4,0
2018-06-02 18:23:11.906000,2018-06-02 22:23:30.700000,599010.700,3.8230,-7.2300,0.0810,0.0220,0.0490,8.1789,10,4,0
2018-06-02 18:23:11.968000,2018-06-02 22:23:30.800000,599010.800,3.3240,-7.2760,0.0560,0.0220,0.0500,7.9995,10,4,0
2018-06-02 18:23:12.042000,2018-06-02 22:23:30.900000,599010.900,2.8440,-7.3260,0.0600,0.0220,0.0510,7.8589,10,4,0
2018-06-02 18:23:12.149000,2018-06-02 22:23:31.000000,599011.000,2.3670,-7.3920,0.0580,0.0220,0.0520,7.7619,10,4,0
2018-06-02 18:23:12.219000,2018-06-02 22:23:31.100000,599011.100,1.8860,-7.4850,0.0490,0.0230,0.0520,7.7191,10,4,0
2018-06-02 18:23:12.318000,2018-06-02 22:23:31.200000,599011.200,1.3970,-7.5940,0.0330,0.0230,0.0530,7.7215,10,4,0
2018-06-02 18:23:12.395000,2018-06-02 22:23:31.300000,599011.300,0.9220,-7.7050,0.0340,0.0230,0.0540,7.7600,10,4,0
2018-06-02 18:23:12.531000,2018-06-02 22:23:31.400000,599011.400,0.4520,-7.8340,0.0220,0.0230,0.0540,7.8471,10,4,0
2018-06-02 18:23:12.611000,2018-06-02 22:23:31.500000,599011.500,-0.0080,-7.9700,0.0430,0.0240,0.0550,7.9701,10,4,0
2018-06-02 18:23:12.734000,2018-06-02 22:23:31.600000,599011.600,-0.4780,-8.1200,0.0400,0.0240,0.0560,8.1342,10,4,0
2018-06-02 18:23:12.848000,2018-06-02 22:23:31.700000,599011.700,-0.9520,-8.2750,0.0250,0.0240,0.0560,8.3296,10,4,0
2018-06-02 18:23:12.927000,2018-06-02 22:23:31.800000,599011.800,-1.4260,-8.4490,-0.0050,0.0180,0.0380,8.5685,10,4,0
2018-06-02 18:23:13.001000,2018-06-02 22:23:31.900000,599011.900,-1.8850,-8.6170,-0.0080,0.0170,0.0370,8.8208,10,4,0
2018-06-02 18:23:13.151000,2018-06-02 22:23:32.000000,599012.000,-2.3460,-8.7920,-0.0200,0.0170,0.0370,9.0996,10,4,0
2018-06-02 18:23:13.215000,2018-06-02 22:23:32.100000,599012.100,-2.8220,-8.9790,-0.0410,0.0180,0.0370,9.4121,10,4,0
2018-06-02 18:23:13.357000,2018-06-02 22:23:32.200000,599012.200,-3.2890,-9.1620,-0.0620,0.0180,0.0370,9.7347,10,4,0
2018-06-02 18:23:13.414000,2018-06-02 22:23:32.300000,599012.300,-3.7560,-9.3620,-0.0760,0.0180,0.0370,10.0876,10,4,0
