pc_time,gps_time,tow(sec),north(m/s),east(m/s),down(m/s),speed(m/s),flags,num_signals
2018-06-02 18:22:58.921000,2018-06-02 22:23:17.800000,598997.800,3.254000,5.241000,0.105000,6.169003,6,9
2018-06-02 18:22:59.003000,2018-06-02 22:23:17.900000,598997.900,3.091000,5.251000,0.061000,6.093216,6,9
2018-06-02 18:22:59.113000,2018-06-02 22:23:18.000000,598998.000,2.963000,5.309000,0.113000,6.079873,6,9
2018-06-02 18:22:59.184000,2018-06-02 22:23:18.100000,598998.100,2.918000,5.347000,0.072000,6.091398,6,9
2018-06-02 18:22:59.298000,2018-06-02 22:23:18.200000,598998.200,2.757000,5.394000,0.093000,6.057746,6,9
2018-06-02 18:22:59.394000,2018-06-02 22:23:18.300000,598998.300,2.654000,5.460000,-0.008000,6.070858,6,9
2018-06-02 18:22:59.509000,2018-06-02 22:23:18.400000,598998.400,2.529000,5.510000,0.031000,6.062668,6,8
2018-06-02 18:22:59.587000,2018-06-02 22:23:18.500000,598998.500,2.443000,5.464000,-0.316000,5.985277,6,9
2018-06-02 18:22:59.706000,2018-06-02 22:23:18.600000,598998.600,2.311000,5.522000,0.210000,5.986084,6,9
2018-06-02 18:22:59.784000,2018-06-02 22:23:18.700000,598998.700,2.232000,5.523000,-0.238000,5.956958,6,9
2018-06-02 18:22:59.894000,2018-06-02 22:23:18.800000,598998.800,2.094000,5.607000,0.043000,5.985256,6,9
2018-06-02 18:22:59.992000,2018-06-02 22:23:18.900000,598998.900,2.000000,5.604000,-0.206000,5.950195,6,9
2018-06-02 18:23:0.129000,2018-06-02 22:23:19.000000,598999.000,1.974000,5.612000,-0.176000,5.949052,6,9
2018-06-02 18:23:0.190000,2018-06-02 22:23:19.100000,598999.100,1.832000,5.726000,-0.044000,6.011930,6,9
2018-06-02 18:23:0.305000,2018-06-02 22:23:19.200000,598999.200,1.708000,5.770000,0.154000,6.017488,6,9
2018-06-02 18:23:0.393000,2018-06-02 22:23:19.300000,598999.300,1.648000,5.796000,-0.164000,6.025738,6,9
2018-06-02 18:23:0.500000,2018-06-02 22:23:19.400000,598999.400,1.465000,5.938000,0.112000,6.116050,6,9
2018-06-02 18:23:0.583000,2018-06-02 22:23:19.500000,598999.500,1.396000,5.832000,-0.211000,5.996752,6,9
2018-06-02 18:23:0.699000,2018-06-02 22:23:19.600000,598999.600,1.359000,5.873000,0.023000,6.028185,6,9
2018-06-02 18:23:0.811000,2018-06-02 22:23:19.700000,598999.700,1.197000,5.843000,-0.224000,5.964349,6,9
2018-06-02 18:23:0.899000,2018-06-02 22:23:19.800000,598999.800,1.107000,5.999000,0.054000,6.100283,6,9
2018-06-02 18:23:0.981000,2018-06-02 22:23:19.900000,598999.900,0.853000,5.920000,-0.193000,5.981138,6,9
2018-06-02 18:23:1.105000,2018-06-02 22:23:20.000000,599000.000,0.694000,5.898000,-0.332000,5.938690,6,9
2018-06-02 18:23:1.197000,2018-06-02 22:23:20.100000,599000.100,0.633000,6.054000,-0.213000,6.087003,6,9
2018-06-02 18:23:1.318000,2018-06-02 22:23:20.200000,599000.200,0.680000,6.083000,0.070000,6.120890,6,9
2018-06-02 18:23:1.392000,2018-06-02 22:23:20.300000,599000.300,0.403000,6.032000,0.156000,6.045447,6,9
2018-06-02 18:23:1.502000,2018-06-02 22:23:20.400000,599000.400,0.318000,5.950000,-0.381000,5.958492,6,9
2018-06-02 18:23:1.600000,2018-06-02 22:23:20.500000,599000.500,0.026000,6.048000,0.184000,6.048056,6,9
2018-06-02 18:23:1.689000,2018-06-02 22:23:20.600000,599000.600,-0.006000,5.981000,-0.267000,5.981003,6,8
2018-06-02 18:23:1.815000,2018-06-02 22:23:20.700000,599000.700,0.163000,6.118000,0.384000,6.120171,6,9
2018-06-02 18:23:1.909000,2018-06-02 22:23:20.800000,599000.800,-0.396000,6.022000,-0.218000,6.035006,6,8
2018-06-02 18:23:1.985000,2018-06-02 22:23:20.900000,599000.900,-0.316000,5.967000,-0.525000,5.975361,6,8
2018-06-02 18:23:2.119000,2018-06-02 22:23:21.000000,599001.000,-0.834000,5.941000,-0.090000,5.999253,6,8
2018-06-02 18:23:2.177000,2018-06-02 22:23:21.100000,599001.100,-0.822000,5.767000,-0.163000,5.825287,6,9
2018-06-02 18:23:2.288000,2018-06-02 22:23:21.200000,599001.200,-1.059000,5.890000,0.011000,5.984445,6,8
2018-06-02 18:23:2.383000,2018-06-02 22:23:21.300000,599001.300,-1.086000,5.664000,-0.536000,5.767174,6,9
2018-06-02 18:23:2.504000,2018-06-02 22:23:21.400000,599001.400,-1.292000,5.636000,0.570000,5.782193,6,7
2018-06-02 18:23:2.609000,2018-06-02 22:23:21.500000,599001.500,-1.551000,5.506000,-0.163000,5.720283,6,9
2018-06-02 18:23:2.695000,2018-06-02 22:23:21.600000,599001.600,-1.864000,5.434000,-0.373000,5.744811,6,8
2018-06-02 18:23:2.786000,2018-06-02 22:23:21.700000,599001.700,-2.006000,5.296000,-0.268000,5.663184,6,7
2018-06-02 18:23:3.021000,2018-06-02 22:23:21.800000,599001.800,-2.096000,5.231000,-0.071000,5.635297,6,10
2018-06-02 18:23:3.314000,2018-06-02 22:23:21.900000,599001.900,-2.260000,5.109000,-0.096000,5.586545,6,9
2018-06-02 18:23:3.517000,2018-06-02 22:23:22.000000,599002.000,-2.398000,4.965000,-0.106000,5.513767,6,10
2018-06-02 18:23:3.580000,2018-06-02 22:23:22.100000,599002.100,-2.537000,4.963000,-0.232000,5.573844,6,9
2018-06-02 18:23:3.664000,2018-06-02 22:23:22.200000,599002.200,-2.404000,4.868000,0.148000,5.429239,6,8
2018-06-02 18:23:3.700000,2018-06-02 22:23:22.300000,599002.300,-2.385000,4.752000,-0.125000,5.316929,6,9
2018-06-02 18:23:3.759000,2018-06-02 22:23:22.400000,599002.400,-2.479000,4.873000,0.005000,5.467318,6,9
2018-06-02 18:23:3.814000,2018-06-02 22:23:22.500000,599002.500,-2.600000,4.658000,-0.284000,5.334507,6,10
2018-06-02 18:23:3.888000,2018-06-02 22:23:22.600000,599002.600,-2.301000,4.729000,0.241000,5.259091,6,10
2018-06-02 18:23:3.976000,2018-06-02 22:23:22.700000,599002.700,-2.562000,4.596000,-0.460000,5.261849,6,10
2018-06-02 18:23:4.024000,2018-06-02 22:23:22.800000,599002.800,-2.524000,4.659000,0.046000,5.298760,6,10
2018-06-02 18:23:4.070000,2018-06-02 22:23:22.900000,599002.900,-2.408000,4.651000,0.343000,5.237391,6,10
2018-06-02 18:23:4.140000,2018-06-02 22:23:23.000000,599003.000,-2.472000,4.632000,-0.464000,5.250353,6,10
2018-06-02 18:23:4.205000,2018-06-02 22:23:23.100000,599003.100,-2.609000,4.539000,-0.255000,5.235399,6,10
2018-06-02 18:23:4.304000,2018-06-02 22:23:23.200000,599003.200,-2.219000,4.725000,0.107000,5.220114,6,9
2018-06-02 18:23:4.381000,2018-06-02 22:23:23.300000,599003.300,-2.388000,4.625000,-0.416000,5.205110,6,10
2018-06-02 18:23:4.497000,2018-06-02 22:23:23.400000,599003.400,-2.776000,4.661000,-0.182000,5.425044,6,9
2018-06-02 18:23:4.587000,2018-06-02 22:23:23.500000,599003.500,-2.272000,4.760000,0.133000,5.274427,6,9
2018-06-02 18:23:4.689000,2018-06-02 22:23:23.600000,599003.600,-2.288000,4.751000,-0.044000,5.273229,6,10
2018-06-02 18:23:4.783000,2018-06-02 22:23:23.700000,599003.700,-2.708000,4.747000,-0.457000,5.465096,6,10
2018-06-02 18:23:4.920000,2018-06-02 22:23:23.800000,599003.800,-2.433000,4.677000,-0.287000,5.271984,6,10
2018-06-02 18:23:4.993000,2018-06-02 22:23:23.900000,599003.900,-2.530000,4.820000,0.162000,5.443648,6,9
2018-06-02 18:23:5.098000,2018-06-02 22:23:24.000000,599004.000,-2.430000,4.799000,-0.153000,5.379154,6,10
2018-06-02 18:23:5.183000,2018-06-02 22:23:24.100000,599004.100,-2.372000,4.871000,-0.080000,5.417843,6,10
2018-06-02 18:23:5.304000,2018-06-02 22:23:24.200000,599004.200,-2.480000,4.873000,-0.166000,5.467772,6,10
2018-06-02 18:23:5.375000,2018-06-02 22:23:24.300000,599004.300,-2.647000,4.906000,-0.404000,5.574535,6,10
2018-06-02 18:23:5.529000,2018-06-02 22:23:24.400000,599004.400,-2.363000,5.055000,0.176000,5.580035,6,10
2018-06-02 18:23:5.593000,2018-06-02 22:23:24.500000,599004.500,-2.561000,4.979000,-0.209000,5.599032,6,10
2018-06-02 18:23:5.718000,2018-06-02 22:23:24.600000,599004.600,-2.536000,5.061000,-0.325000,5.660832,6,10
2018-06-02 18:23:5.801000,2018-06-02 22:23:24.700000,599004.700,-2.533000,5.120000,0.142000,5.712310,6,10
2018-06-02 18:23:5.909000,2018-06-02 22:23:24.800000,599004.800,-2.649000,5.112000,-0.668000,5.757582,6,10
2018-06-02 18:23:5.987000,2018-06-02 22:23:24.900000,599004.900,-2.448000,5.167000,-0.158000,5.717569,6,9
2018-06-02 18:23:6.114000,2018-06-02 22:23:25.000000,599005.000,-2.356000,5.193000,-0.121000,5.702454,6,9
2018-06-02 18:23:6.180000,2018-06-02 22:23:25.100000,599005.100,-2.532000,5.126000,-0.323000,5.717246,6,10
2018-06-02 18:23:6.286000,2018-06-02 22:23:25.200000,599005.200,-2.645000,5.089000,-0.108000,5.735324,6,9
2018-06-02 18:23:6.390000,2018-06-02 22:23:25.300000,599005.300,-2.360000,5.085000,-0.235000,5.605963,6,9
2018-06-02 18:23:6.489000,2018-06-02 22:23:25.400000,599005.400,-2.375000,5.131000,-0.351000,5.654006,6,9
2018-06-02 18:23:6.587000,2018-06-02 22:23:25.500000,599005.500,-2.432000,5.079000,-0.073000,5.631240,6,9
2018-06-02 18:23:6.696000,2018-06-02 22:23:25.600000,599005.600,-2.458000,5.092000,-0.092000,5.654222,6,9
2018-06-02 18:23:6.780000,2018-06-02 22:23:25.700000,599005.700,-2.451000,5.069000,-0.487000,5.630467,6,10
2018-06-02 18:23:6.902000,2018-06-02 22:23:25.800000,599005.800,-2.383000,5.105000,-0.112000,5.633801,6,11
2018-06-02 18:23:6.996000,2018-06-02 22:23:25.900000,599005.900,-2.229000,5.056000,0.085000,5.525539,6,11
2018-06-02 18:23:7.107000,2018-06-02 22:23:26.000000,599006.000,-2.538000,5.108000,-0.336000,5.703780,6,11
2018-06-02 18:23:7.195000,2018-06-02 22:23:26.100000,599006.100,-2.365000,5.062000,-0.411000,5.587224,6,11
2018-06-02 18:23:7.325000,2018-06-02 22:23:26.200000,599006.200,-2.433000,5.094000,-0.097000,5.645204,6,11
2018-06-02 18:23:7.388000,2018-06-02 22:23:26.300000,599006.300,-2.538000,5.019000,-0.322000,5.624216,6,11
2018-06-02 18:23:7.668000,2018-06-02 22:23:26.400000,599006.400,-2.359000,5.075000,0.028000,5.596473,6,11
2018-06-02 18:23:8.008000,2018-06-02 22:23:26.500000,599006.500,-2.567000,5.004000,-0.469000,5.624011,6,11
2018-06-02 18:23:8.128000,2018-06-02 22:23:26.600000,599006.600,-2.536000,4.952000,0.019000,5.563596,6,11
2018-06-02 18:23:8.212000,2018-06-02 22:23:26.700000,599006.700,-2.559000,4.845000,-0.576000,5.479280,6,11
2018-06-02 18:23:8.272000,2018-06-02 22:23:26.800000,599006.800,-2.578000,4.771000,-0.018000,5.422963,6,11
2018-06-02 18:23:8.335000,2018-06-02 22:23:26.900000,599006.900,-2.662000,4.714000,-0.252000,5.413690,6,11
2018-06-02 18:23:8.394000,2018-06-02 22:23:27.000000,599007.000,-2.738000,4.700000,-0.246000,5.439361,6,11
2018-06-02 18:23:8.459000,2018-06-02 22:23:27.100000,599007.100,-2.770000,4.565000,-0.284000,5.339675,6,11
2018-06-02 18:23:8.549000,2018-06-02 22:23:27.200000,599007.200,-2.928000,4.466000,-0.058000,5.340257,6,11
2018-06-02 18:23:8.601000,2018-06-02 22:23:27.300000,599007.300,-2.914000,4.441000,-0.405000,5.311674,6,11
2018-06-02 18:23:8.672000,2018-06-02 22:23:27.400000,599007.400,-3.086000,4.332000,-0.077000,5.318799,6,11
2018-06-02 18:23:8.740000,2018-06-02 22:23:27.500000,599007.500,-3.182000,4.248000,-0.449000,5.307601,6,11
2018-06-02 18:23:8.787000,2018-06-02 22:23:27.600000,599007.600,-3.301000,4.139000,-0.258000,5.294140,6,11
2018-06-02 18:23:8.904000,2018-06-02 22:23:27.700000,599007.700,-3.366000,4.110000,0.008000,5.312444,6,11
2018-06-02 18:23:8.979000,2018-06-02 22:23:27.800000,599007.800,-3.616000,3.949000,-0.529000,5.354443,6,11
2018-06-02 18:23:9.048000,2018-06-02 22:23:27.900000,599007.900,-3.599000,3.885000,-0.100000,5.295850,6,11
2018-06-02 18:23:9.133000,2018-06-02 22:23:28.000000,599008.000,-3.702000,3.757000,-0.077000,5.274453,6,11
2018-06-02 18:23:9.212000,2018-06-02 22:23:28.100000,599008.100,-3.816000,3.661000,-0.190000,5.288173,6,11
2018-06-02 18:23:9.302000,2018-06-02 22:23:28.200000,599008.200,-3.873000,3.485000,-0.283000,5.210120,6,11
2018-06-02 18:23:9.393000,2018-06-02 22:23:28.300000,599008.300,-3.974000,3.412000,-0.264000,5.237788,6,11
2018-06-02 18:23:9.510000,2018-06-02 22:23:28.400000,599008.400,-4.083000,3.280000,-0.098000,5.237298,6,11
2018-06-02 18:23:9.605000,2018-06-02 22:23:28.500000,599008.500,-4.245000,3.178000,-0.259000,5.302802,6,11
2018-06-02 18:23:9.713000,2018-06-02 22:23:28.600000,599008.600,-4.317000,3.050000,-0.385000,5.285734,6,11
2018-06-02 18:23:9.805000,2018-06-02 22:23:28.700000,599008.700,-4.384000,2.890000,-0.343000,5.250862,6,10
2018-06-02 18:23:9.900000,2018-06-02 22:23:28.800000,599008.800,-4.424000,2.778000,-0.114000,5.223893,6,10
2018-06-02 18:23:10.005000,2018-06-02 22:23:28.900000,599008.900,-4.592000,2.653000,-0.129000,5.303289,6,10
2018-06-02 18:23:10.106000,2018-06-02 22:23:29.000000,599009.000,-4.600000,2.532000,0.108000,5.250812,6,11
2018-06-02 18:23:10.192000,2018-06-02 22:23:29.100000,599009.100,-4.696000,2.343000,-0.404000,5.248053,6,11
2018-06-02 18:23:10.314000,2018-06-02 22:23:29.200000,599009.200,-4.745000,2.273000,-0.224000,5.261326,6,11
2018-06-02 18:23:10.402000,2018-06-02 22:23:29.300000,599009.300,-4.740000,2.119000,-0.249000,5.192086,6,10
2018-06-02 18:23:10.624000,2018-06-02 22:23:29.400000,599009.400,-4.783000,1.962000,-0.194000,5.169771,6,11
2018-06-02 18:23:10.712000,2018-06-02 22:23:29.500000,599009.500,-4.814000,1.865000,-0.099000,5.162637,6,10
2018-06-02 18:23:10.788000,2018-06-02 22:23:29.600000,599009.600,-4.935000,1.691000,-0.424000,5.216676,6,10
2018-06-02 18:23:10.884000,2018-06-02 22:23:29.700000,599009.700,-4.823000,1.541000,-0.133000,5.063202,6,10
2018-06-02 18:23:10.941000,2018-06-02 22:23:29.800000,599009.800,-4.870000,1.419000,-0.262000,5.072520,6,10
2018-06-02 18:23:11.011000,2018-06-02 22:23:29.900000,599009.900,-4.942000,1.284000,-0.102000,5.106077,6,10
2018-06-02 18:23:11.101000,2018-06-02 22:23:30.000000,599010.000,-4.977000,1.176000,-0.183000,5.114050,6,10
2018-06-02 18:23:11.197000,2018-06-02 22:23:30.100000,599010.100,-4.944000,0.971000,-0.031000,5.038450,6,10
2018-06-02 18:23:11.305000,2018-06-02 22:23:30.200000,599010.200,-5.065000,0.771000,-0.255000,5.123345,6,10
2018-06-02 18:23:11.392000,2018-06-02 22:23:30.300000,599010.300,-5.033000,0.558000,-0.022000,5.063838,6,10
2018-06-02 18:23:11.697000,2018-06-02 22:23:30.400000,599010.400,-4.996000,0.487000,0.009000,5.019680,6,10
2018-06-02 18:23:11.756000,2018-06-02 22:23:30.500000,599010.500,-4.976000,0.237000,-0.174000,4.981641,6,10
2018-06-02 18:23:11.812000,2018-06-02 22:23:30.600000,599010.600,-4.916000,-0.040000,-0.218000,4.916163,6,10
2018-06-02 18:23:11.894000,2018-06-02 22:23:30.700000,599010.700,-4.960000,-0.243000,-0.012000,4.965949,6,10
2018-06-02 18:23:11.956000,2018-06-02 22:23:30.800000,599010.800,-4.963000,-0.449000,-0.201000,4.983269,6,10
2018-06-02 18:23:12.035000,2018-06-02 22:23:30.900000,599010.900,-4.815000,-0.519000,0.029000,4.842890,6,10
2018-06-02 18:23:12.134000,2018-06-02 22:23:31.000000,599011.000,-4.817000,-0.690000,-0.174000,4.866168,6,10
2018-06-02 18:23:12.204000,2018-06-02 22:23:31.100000,599011.100,-4.771000,-0.904000,-0.050000,4.855889,6,10
2018-06-02 18:23:12.304000,2018-06-02 22:23:31.200000,599011.200,-4.916000,-1.101000,-0.124000,5.037783,6,10
2018-06-02 18:23:12.385000,2018-06-02 22:23:31.300000,599011.300,-4.807000,-1.171000,-0.243000,4.947574,6,10
2018-06-02 18:23:12.513000,2018-06-02 22:23:31.400000,599011.400,-4.682000,-1.271000,-0.010000,4.851450,6,10
2018-06-02 18:23:12.598000,2018-06-02 22:23:31.500000,599011.500,-4.581000,-1.370000,0.251000,4.781471,6,10
2018-06-02 18:23:12.720000,2018-06-02 22:23:31.600000,599011.600,-4.671000,-1.480000,0.014000,4.899861,6,10
2018-06-02 18:23:12.837000,2018-06-02 22:23:31.700000,599011.700,-4.731000,-1.540000,-0.171000,4.975335,6,10
2018-06-02 18:23:12.910000,2018-06-02 22:23:31.800000,599011.800,-4.585000,-1.652000,-0.041000,4.873534,6,10
2018-06-02 18:23:12.989000,2018-06-02 22:23:31.900000,599011.900,-4.600000,-1.687000,-0.090000,4.899589,6,10
2018-06-02 18:23:13.134000,2018-06-02 22:23:32.000000,599012.000,-4.600000,-1.740000,-0.075000,4.918089,6,10
2018-06-02 18:23:13.208000,2018-06-02 22:23:32.100000,599012.100,-4.760000,-1.858000,-0.211000,5.109771,6,10
2018-06-02 18:23:13.337000,2018-06-02 22:23:32.200000,599012.200,-4.645000,-1.832000,-0.012000,4.993220,6,10
2018-06-02 18:23:13.403000,2018-06-02 22:23:32.300000,599012.300,-4.667000,-1.997000,-0.174000,5.076308,6,10
2018-06-02 18:23:13.504000,2018-06-02 22:23:32.400000,599012.400,-4.754000,-2.130000,-0.177000,5.209359,6,10
2018-06-02 18:23:13.592000,2018-06-02 22:23:32.500000,599012.500,-4.656000,-2.066000,0.105000,5.093790,6,10
2018-06-02 18:23:13.702000,2018-06-02 22:23:32.600000,599012.600,-4.803000,-2.143000,-0.296000,5.259397,6,10
2018-06-02 18:23:13.813000,2018-06-02 22:23:32.700000,599012.700,-4.737000,-2.178000,0.053000,5.213718,6,10
2018-06-02 18:23:13.926000,2018-06-02 22:23:32.800000,599012.800,-4.686000,-2.238000,-0.229000,5.192999,6,10
2018-06-02 18:23:14.018000,2018-06-02 22:23:32.900000,599012.900,-4.743000,-2.295000,-0.186000,5.269068,6,10
2018-06-02 18:23:14.105000,2018-06-02 22:23:33.000000,599013.000,-4.679000,-2.224000,0.108000,5.180658,6,10
2018-06-02 18:23:14.205000,2018-06-02 22:23:33.100000,599013.100,-4.948000,-2.323000,-0.302000,5.466172,6,10
2018-06-02 18:23:14.327000,2018-06-02 22:23:33.200000,599013.200,-4.766000,-2.290000,0.063000,5.287613,6,10
2018-06-02 18:23:14.393000,2018-06-02 22:23:33.300000,599013.300,-4.870000,-2.380000,-0.278000,5.420452,6,10
2018-06-02 18:23:14.526000,2018-06-02 22:23:33.400000,599013.400,-4.916000,-2.313000,-0.057000,5.432957,6,10
2018-06-02 18:23:14.602000,2018-06-02 22:23:33.500000,599013.500,-4.927000,-2.302000,0.151000,5.438247,6,10
2018-06-02 18:23:14.805000,2018-06-02 22:23:33.600000,599013.600,-5.089000,-2.293000,0.052000,5.581735,6,10
2018-06-02 18:23:14.983000,2018-06-02 22:23:33.700000,599013.700,-4.941000,-2.324000,0.176000,5.460262,6,10
2018-06-02 18:23:15.045000,2018-06-02 22:23:33.800000,599013.800,-5.066000,-2.518000,-0.432000,5.657268,6,10
2018-06-02 18:23:15.106000,2018-06-02 22:23:33.900000,599013.900,-5.073000,-2.515000,-0.116000,5.662204,6,11
2018-06-02 18:23:15.183000,2018-06-02 22:23:34.000000,599014.000,-5.089000,-2.517000,-0.427000,5.677430,6,11
2018-06-02 18:23:15.244000,2018-06-02 22:23:34.100000,599014.100,-5.164000,-2.349000,0.054000,5.673156,6,11
2018-06-02 18:23:15.316000,2018-06-02 22:23:34.200000,599014.200,-5.274000,-2.430000,-0.170000,5.806890,6,11
2018-06-02 18:23:15.393000,2018-06-02 22:23:34.300000,599014.300,-5.124000,-2.490000,0.201000,5.696971,6,11
2018-06-02 18:23:15.517000,2018-06-02 22:23:34.400000,599014.400,-5.489000,-2.455000,-0.042000,6.012998,6,10
2018-06-02 18:23:15.591000,2018-06-02 22:23:34.500000,599014.500,-5.373000,-2.530000,0.112000,5.938858,6,11
2018-06-02 18:23:15.720000,2018-06-02 22:23:34.600000,599014.600,-5.314000,-2.608000,-0.113000,5.919481,6,11
2018-06-02 18:23:15.795000,2018-06-02 22:23:34.700000,599014.700,-5.442000,-2.700000,-0.632000,6.074979,6,11
2018-06-02 18:23:15.912000,2018-06-02 22:23:34.800000,599014.800,-5.338000,-2.607000,-0.001000,5.940597,6,11
2018-06-02 18:23:15.989000,2018-06-02 22:23:34.900000,599014.900,-5.468000,-2.598000,0.078000,6.053811,6,11
2018-06-02 18:23:16.116000,2018-06-02 22:23:35.000000,599015.000,-5.527000,-2.606000,-0.103000,6.110562,6,11
2018-06-02 18:23:16.185000,2018-06-02 22:23:35.100000,599015.100,-5.398000,-2.582000,-0.165000,5.983739,6,10
2018-06-02 18:23:16.308000,2018-06-02 22:23:35.200000,599015.200,-5.677000,-2.630000,-0.015000,6.256615,6,11
2018-06-02 18:23:16.397000,2018-06-02 22:23:35.300000,599015.300,-5.502000,-2.739000,-0.264000,6.146066,6,11
2018-06-02 18:23:16.497000,2018-06-02 22:23:35.400000,599015.400,-5.564000,-2.887000,-0.501000,6.268402,6,11
2018-06-02 18:23:16.599000,2018-06-02 22:23:35.500000,599015.500,-5.836000,-2.567000,0.230000,6.375609,6,11
2018-06-02 18:23:16.699000,2018-06-02 22:23:35.600000,599015.600,-5.528000,-2.850000,-0.565000,6.219428,6,11
2018-06-02 18:23:16.792000,2018-06-02 22:23:35.700000,599015.700,-5.902000,-2.538000,0.449000,6.424566,6,10
2018-06-02 18:23:16.926000,2018-06-02 22:23:35.800000,599015.800,-5.583000,-2.864000,-0.393000,6.274742,6,10
2018-06-02 18:23:17.014000,2018-06-02 22:23:35.900000,599015.900,-5.765000,-2.845000,-0.302000,6.428783,6,10
2018-06-02 18:23:17.103000,2018-06-02 22:23:36.000000,599016.000,-5.828000,-2.782000,-0.006000,6.457949,6,10
2018-06-02 18:23:17.187000,2018-06-02 22:23:36.100000,599016.100,-5.766000,-2.727000,0.000000,6.378345,6,10
2018-06-02 18:23:17.303000,2018-06-02 22:23:36.200000,599016.200,-5.812000,-2.834000,-0.207000,6.466135,6,10
2018-06-02 18:23:17.404000,2018-06-02 22:23:36.300000,599016.300,-5.782000,-2.789000,-0.051000,6.419505,6,10
2018-06-02 18:23:17.515000,2018-06-02 22:23:36.400000,599016.400,-5.923000,-2.722000,0.247000,6.518528,6,10
2018-06-02 18:23:17.587000,2018-06-02 22:23:36.500000,599016.500,-5.876000,-2.850000,-0.014000,6.530687,6,10
2018-06-02 18:23:17.708000,2018-06-02 22:23:36.600000,599016.600,-5.885000,-2.665000,0.361000,6.460298,6,10
2018-06-02 18:23:17.810000,2018-06-02 22:23:36.700000,599016.700,-5.901000,-2.688000,0.245000,6.484377,6,10
2018-06-02 18:23:17.898000,2018-06-02 22:23:36.800000,599016.800,-5.900000,-2.870000,-0.014000,6.561014,6,10
2018-06-02 18:23:17.988000,2018-06-02 22:23:36.900000,599016.900,-5.905000,-2.801000,0.017000,6.535643,6,10
2018-06-02 18:23:18.115000,2018-06-02 22:23:37.000000,599017.000,-5.883000,-2.975000,-0.287000,6.592444,6,9
2018-06-02 18:23:18.190000,2018-06-02 22:23:37.100000,599017.100,-6.045000,-2.687000,0.310000,6.615285,6,10
2018-06-02 18:23:18.326000,2018-06-02 22:23:37.200000,599017.200,-5.949000,-2.656000,0.490000,6.514978,6,9
2018-06-02 18:23:18.385000,2018-06-02 22:23:37.300000,599017.300,-5.955000,-2.927000,-0.242000,6.635462,6,9
2018-06-02 18:23:18.513000,2018-06-02 22:23:37.400000,599017.400,-5.900000,-2.835000,-0.009000,6.545779,6,9
2018-06-02 18:23:18.590000,2018-06-02 22:23:37.500000,599017.500,-5.945000,-2.894000,-0.056000,6.611979,6,9
2018-06-02 18:23:18.701000,2018-06-02 22:23:37.600000,599017.600,-5.985000,-2.916000,-0.370000,6.657573,6,9
2018-06-02 18:23:18.822000,2018-06-02 22:23:37.700000,599017.700,-5.902000,-2.753000,0.347000,6.512497,6,10
2018-06-02 18:23:18.914000,2018-06-02 22:23:37.800000,599017.800,-5.761000,-3.015000,-0.631000,6.502257,6,10
2018-06-02 18:23:18.985000,2018-06-02 22:23:37.900000,599017.900,-5.930000,-2.903000,-0.406000,6.602447,6,10
2018-06-02 18:23:19.252000,2018-06-02 22:23:38.000000,599018.000,-5.869000,-2.742000,0.216000,6.477941,6,10
2018-06-02 18:23:19.468000,2018-06-02 22:23:38.100000,599018.100,-5.836000,-2.916000,-0.487000,6.523952,6,10
2018-06-02 18:23:19.561000,2018-06-02 22:23:38.200000,599018.200,-5.774000,-2.873000,-0.395000,6.449279,6,9
2018-06-02 18:23:19.661000,2018-06-02 22:23:38.300000,599018.300,-5.804000,-2.698000,0.192000,6.400439,6,9
2018-06-02 18:23:19.702000,2018-06-02 22:23:38.400000,599018.400,-5.856000,-2.762000,-0.248000,6.474672,6,10
2018-06-02 18:23:19.750000,2018-06-02 22:23:38.500000,599018.500,-5.812000,-2.720000,-0.064000,6.416989,6,10
2018-06-02 18:23:19.802000,2018-06-02 22:23:38.600000,599018.600,-5.835000,-2.732000,0.037000,6.442907,6,10
2018-06-02 18:23:19.900000,2018-06-02 22:23:38.700000,599018.700,-5.565000,-2.993000,-0.821000,6.318803,6,10
2018-06-02 18:23:19.976000,2018-06-02 22:23:38.800000,599018.800,-5.768000,-2.733000,-0.450000,6.382720,6,9
2018-06-02 18:23:20.065000,2018-06-02 22:23:38.900000,599018.900,-5.744000,-2.724000,-0.040000,6.357178,6,10
2018-06-02 18:23:20.116000,2018-06-02 22:23:39.000000,599019.000,-5.744000,-2.621000,0.019000,6.313729,6,9
2018-06-02 18:23:20.193000,2018-06-02 22:23:39.100000,599019.100,-5.739000,-2.702000,-0.125000,6.343258,6,10
2018-06-02 18:23:20.298000,2018-06-02 22:23:39.200000,599019.200,-5.629000,-2.813000,-0.365000,6.292743,6,10
2018-06-02 18:23:20.381000,2018-06-02 22:23:39.300000,599019.300,-5.660000,-2.565000,0.008000,6.214083,6,9
2018-06-02 18:23:20.507000,2018-06-02 22:23:39.400000,599019.400,-5.776000,-2.546000,0.002000,6.312234,6,10
2018-06-02 18:23:20.576000,2018-06-02 22:23:39.500000,599019.500,-5.589000,-2.683000,-0.106000,6.199630,6,10
2018-06-02 18:23:20.711000,2018-06-02 22:23:39.600000,599019.600,-5.462000,-2.737000,-0.601000,6.109387,6,10
2018-06-02 18:23:20.787000,2018-06-02 22:23:39.700000,599019.700,-5.363000,-2.813000,-0.733000,6.055967,6,10
2018-06-02 18:23:20.916000,2018-06-02 22:23:39.800000,599019.800,-5.616000,-2.621000,-0.255000,6.197507,6,10
