pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-07 19:42:51.658000,2018-06-07 23:43:9.700000,430989.700,35.9719999396,-78.9345553184,75.9303,0.0120,0.0290,13,4
2018-06-07 19:42:51.744000,2018-06-07 23:43:9.800000,430989.800,35.9719989304,-78.9345557781,75.9272,0.0120,0.0290,13,4
2018-06-07 19:42:51.822000,2018-06-07 23:43:9.900000,430989.900,35.9719979447,-78.9345562853,75.9247,0.0090,0.0240,13,4
2018-06-07 19:42:51.940000,2018-06-07 23:43:10.000000,430990.000,35.9719970133,-78.9345567480,75.9316,0.0090,0.0240,13,4
2018-06-07 19:42:52.014000,2018-06-07 23:43:10.100000,430990.100,35.9719960764,-78.9345572380,75.9294,0.0090,0.0240,13,4
2018-06-07 19:42:52.212000,2018-06-07 23:43:10.200000,430990.200,35.9719951344,-78.9345577186,75.9341,0.0090,0.0250,13,4
2018-06-07 19:42:52.261000,2018-06-07 23:43:10.300000,430990.300,35.9719941926,-78.9345582069,75.9268,0.0090,0.0250,13,4
2018-06-07 19:42:52.344000,2018-06-07 23:43:10.400000,430990.400,35.9719932882,-78.9345586955,75.9319,0.0100,0.0250,13,4
2018-06-07 19:42:52.443000,2018-06-07 23:43:10.500000,430990.500,35.9719923362,-78.9345591667,75.9403,0.0100,0.0260,13,4
2018-06-07 19:42:52.583000,2018-06-07 23:43:10.600000,430990.600,35.9719913884,-78.9345596009,75.9389,0.0100,0.0260,13,4
2018-06-07 19:42:52.659000,2018-06-07 23:43:10.700000,430990.700,35.9719904923,-78.9345600339,75.9351,0.0100,0.0270,13,4
2018-06-07 19:42:52.754000,2018-06-07 23:43:10.800000,430990.800,35.9719895435,-78.9345604625,75.9333,0.0100,0.0270,13,4
2018-06-07 19:42:52.833000,2018-06-07 23:43:10.900000,430990.900,35.9719886284,-78.9345609247,75.9372,0.0110,0.0280,13,4
2018-06-07 19:42:52.948000,2018-06-07 23:43:11.000000,430991.000,35.9719876732,-78.9345614443,75.9393,0.0110,0.0280,13,4
2018-06-07 19:42:53.020000,2018-06-07 23:43:11.100000,430991.100,35.9719866696,-78.9345618798,75.9413,0.0110,0.0280,13,4
2018-06-07 19:42:53.167000,2018-06-07 23:43:11.200000,430991.200,35.9719857007,-78.9345623096,75.9416,0.0110,0.0280,13,4
2018-06-07 19:42:53.229000,2018-06-07 23:43:11.300000,430991.300,35.9719846770,-78.9345626913,75.9447,0.0110,0.0290,13,4
2018-06-07 19:42:53.350000,2018-06-07 23:43:11.400000,430991.400,35.9719836733,-78.9345631534,75.9484,0.0110,0.0290,13,4
2018-06-07 19:42:53.425000,2018-06-07 23:43:11.500000,430991.500,35.9719826910,-78.9345635798,75.9438,0.0120,0.0290,13,4
2018-06-07 19:42:53.565000,2018-06-07 23:43:11.600000,430991.600,35.9719816715,-78.9345639792,75.9396,0.0120,0.0300,13,4
2018-06-07 19:42:53.670000,2018-06-07 23:43:11.700000,430991.700,35.9719806395,-78.9345644125,75.9379,0.0120,0.0300,13,4
2018-06-07 19:42:53.760000,2018-06-07 23:43:11.800000,430991.800,35.9719795909,-78.9345648915,75.9417,0.0120,0.0300,13,4
2018-06-07 19:42:53.847000,2018-06-07 23:43:11.900000,430991.900,35.9719784867,-78.9345654225,75.9427,0.0090,0.0240,13,4
2018-06-07 19:42:53.970000,2018-06-07 23:43:12.000000,430992.000,35.9719774337,-78.9345658464,75.9497,0.0090,0.0240,13,4
2018-06-07 19:42:54.025000,2018-06-07 23:43:12.100000,430992.100,35.9719763857,-78.9345662800,75.9468,0.0090,0.0250,13,4
2018-06-07 19:42:54.184000,2018-06-07 23:43:12.200000,430992.200,35.9719753241,-78.9345667045,75.9497,0.0090,0.0250,13,4
2018-06-07 19:42:54.246000,2018-06-07 23:43:12.300000,430992.300,35.9719743008,-78.9345671681,75.9498,0.0100,0.0250,13,4
2018-06-07 19:42:54.366000,2018-06-07 23:43:12.400000,430992.400,35.9719732402,-78.9345675800,75.9488,0.0100,0.0260,13,4
2018-06-07 19:42:54.425000,2018-06-07 23:43:12.500000,430992.500,35.9719721820,-78.9345680406,75.9478,0.0100,0.0260,13,4
2018-06-07 19:42:54.572000,2018-06-07 23:43:12.600000,430992.600,35.9719711225,-78.9345684882,75.9479,0.0100,0.0260,13,4
2018-06-07 19:42:54.655000,2018-06-07 23:43:12.700000,430992.700,35.9719700917,-78.9345689443,75.9510,0.0100,0.0270,13,4
2018-06-07 19:42:54.751000,2018-06-07 23:43:12.800000,430992.800,35.9719690400,-78.9345693969,75.9533,0.0100,0.0270,13,4
2018-06-07 19:42:54.840000,2018-06-07 23:43:12.900000,430992.900,35.9719679400,-78.9345698570,75.9478,0.0110,0.0270,13,4
2018-06-07 19:42:54.960000,2018-06-07 23:43:13.000000,430993.000,35.9719668735,-78.9345702900,75.9464,0.0110,0.0280,13,4
2018-06-07 19:42:55.040000,2018-06-07 23:43:13.100000,430993.100,35.9719658106,-78.9345706942,75.9438,0.0110,0.0280,13,4
2018-06-07 19:42:55.187000,2018-06-07 23:43:13.200000,430993.200,35.9719647199,-78.9345711218,75.9485,0.0110,0.0280,13,4
2018-06-07 19:42:55.267000,2018-06-07 23:43:13.300000,430993.300,35.9719635908,-78.9345715482,75.9537,0.0110,0.0290,13,4
2018-06-07 19:42:55.358000,2018-06-07 23:43:13.400000,430993.400,35.9719624592,-78.9345719664,75.9489,0.0110,0.0290,13,4
2018-06-07 19:42:55.433000,2018-06-07 23:43:13.500000,430993.500,35.9719613460,-78.9345723970,75.9477,0.0120,0.0290,13,4
2018-06-07 19:42:55.544000,2018-06-07 23:43:13.600000,430993.600,35.9719602481,-78.9345728228,75.9496,0.0120,0.0290,13,4
2018-06-07 19:42:55.661000,2018-06-07 23:43:13.700000,430993.700,35.9719591244,-78.9345732255,75.9529,0.0120,0.0300,13,4
2018-06-07 19:42:55.763000,2018-06-07 23:43:13.800000,430993.800,35.9719579612,-78.9345736294,75.9545,0.0120,0.0300,13,4
2018-06-07 19:42:55.835000,2018-06-07 23:43:13.900000,430993.900,35.9719568335,-78.9345740897,75.9624,0.0090,0.0240,13,4
2018-06-07 19:42:55.971000,2018-06-07 23:43:14.000000,430994.000,35.9719557396,-78.9345745195,75.9641,0.0090,0.0240,13,4
2018-06-07 19:42:56.040000,2018-06-07 23:43:14.100000,430994.100,35.9719546669,-78.9345749730,75.9628,0.0090,0.0240,13,4
2018-06-07 19:42:56.182000,2018-06-07 23:43:14.200000,430994.200,35.9719536091,-78.9345754141,75.9640,0.0090,0.0250,13,4
2018-06-07 19:42:56.240000,2018-06-07 23:43:14.300000,430994.300,35.9719525700,-78.9345758739,75.9640,0.0090,0.0250,13,4
2018-06-07 19:42:56.355000,2018-06-07 23:43:14.400000,430994.400,35.9719515906,-78.9345763142,75.9617,0.0090,0.0250,13,4
2018-06-07 19:42:56.424000,2018-06-07 23:43:14.500000,430994.500,35.9719506089,-78.9345767165,75.9623,0.0100,0.0260,13,4
2018-06-07 19:42:56.559000,2018-06-07 23:43:14.600000,430994.600,35.9719495571,-78.9345771278,75.9644,0.0100,0.0260,13,4
2018-06-07 19:42:56.650000,2018-06-07 23:43:14.700000,430994.700,35.9719485541,-78.9345775346,75.9692,0.0100,0.0260,13,4
2018-06-07 19:42:56.748000,2018-06-07 23:43:14.800000,430994.800,35.9719475658,-78.9345779644,75.9636,0.0100,0.0270,13,4
2018-06-07 19:42:56.831000,2018-06-07 23:43:14.900000,430994.900,35.9719465886,-78.9345784134,75.9670,0.0100,0.0270,13,4
2018-06-07 19:42:56.980000,2018-06-07 23:43:15.000000,430995.000,35.9719455505,-78.9345788444,75.9674,0.0100,0.0270,13,4
2018-06-07 19:42:57.033000,2018-06-07 23:43:15.100000,430995.100,35.9719445539,-78.9345793108,75.9682,0.0110,0.0270,13,4
2018-06-07 19:42:57.178000,2018-06-07 23:43:15.200000,430995.200,35.9719435379,-78.9345797729,75.9664,0.0110,0.0280,13,4
2018-06-07 19:42:57.254000,2018-06-07 23:43:15.300000,430995.300,35.9719425024,-78.9345802450,75.9712,0.0110,0.0280,13,4
2018-06-07 19:42:57.356000,2018-06-07 23:43:15.400000,430995.400,35.9719414635,-78.9345807290,75.9716,0.0110,0.0280,13,4
2018-06-07 19:42:57.425000,2018-06-07 23:43:15.500000,430995.500,35.9719404423,-78.9345812326,75.9675,0.0110,0.0280,13,4
2018-06-07 19:42:57.554000,2018-06-07 23:43:15.600000,430995.600,35.9719394290,-78.9345816626,75.9586,0.0110,0.0290,13,4
2018-06-07 19:42:57.655000,2018-06-07 23:43:15.700000,430995.700,35.9719384157,-78.9345821247,75.9588,0.0110,0.0290,13,4
2018-06-07 19:42:57.756000,2018-06-07 23:43:15.800000,430995.800,35.9719373761,-78.9345826276,75.9685,0.0120,0.0290,13,4
2018-06-07 19:42:57.825000,2018-06-07 23:43:15.900000,430995.900,35.9719362636,-78.9345831424,75.9653,0.0080,0.0230,13,4
2018-06-07 19:42:57.943000,2018-06-07 23:43:16.000000,430996.000,35.9719352104,-78.9345836281,75.9619,0.0090,0.0230,13,4
2018-06-07 19:42:58.032000,2018-06-07 23:43:16.100000,430996.100,35.9719341739,-78.9345840727,75.9607,0.0090,0.0240,13,4
2018-06-07 19:42:58.193000,2018-06-07 23:43:16.200000,430996.200,35.9719331354,-78.9345845161,75.9652,0.0090,0.0240,13,4
2018-06-07 19:42:58.264000,2018-06-07 23:43:16.300000,430996.300,35.9719320991,-78.9345849528,75.9672,0.0090,0.0240,13,4
2018-06-07 19:42:58.344000,2018-06-07 23:43:16.400000,430996.400,35.9719310890,-78.9345854057,75.9643,0.0090,0.0250,13,4
2018-06-07 19:42:58.435000,2018-06-07 23:43:16.500000,430996.500,35.9719300707,-78.9345858476,75.9618,0.0090,0.0250,13,4
2018-06-07 19:42:58.544000,2018-06-07 23:43:16.600000,430996.600,35.9719290453,-78.9345862977,75.9519,0.0100,0.0250,14,4
2018-06-07 19:42:58.649000,2018-06-07 23:43:16.700000,430996.700,35.9719280201,-78.9345867237,75.9541,0.0100,0.0260,14,4
2018-06-07 19:42:58.775000,2018-06-07 23:43:16.800000,430996.800,35.9719269742,-78.9345871198,75.9477,0.0100,0.0260,14,4
2018-06-07 19:42:58.843000,2018-06-07 23:43:16.900000,430996.900,35.9719259421,-78.9345875073,75.9504,0.0100,0.0260,14,4
2018-06-07 19:42:58.958000,2018-06-07 23:43:17.000000,430997.000,35.9719248674,-78.9345879383,75.9572,0.0100,0.0260,14,4
2018-06-07 19:42:59.033000,2018-06-07 23:43:17.100000,430997.100,35.9719238190,-78.9345883361,75.9607,0.0100,0.0270,14,4
2018-06-07 19:42:59.151000,2018-06-07 23:43:17.200000,430997.200,35.9719227846,-78.9345887196,75.9515,0.0110,0.0270,14,4
2018-06-07 19:42:59.222000,2018-06-07 23:43:17.300000,430997.300,35.9719217727,-78.9345890945,75.9474,0.0110,0.0270,14,4
2018-06-07 19:42:59.357000,2018-06-07 23:43:17.400000,430997.400,35.9719207529,-78.9345894730,75.9507,0.0110,0.0270,14,4
2018-06-07 19:42:59.430000,2018-06-07 23:43:17.500000,430997.500,35.9719197807,-78.9345898891,75.9587,0.0110,0.0280,14,4
2018-06-07 19:42:59.554000,2018-06-07 23:43:17.600000,430997.600,35.9719187947,-78.9345902710,75.9573,0.0110,0.0280,14,4
2018-06-07 19:42:59.643000,2018-06-07 23:43:17.700000,430997.700,35.9719177855,-78.9345905866,75.9552,0.0110,0.0280,14,4
2018-06-07 19:42:59.754000,2018-06-07 23:43:17.800000,430997.800,35.9719168294,-78.9345909164,75.9491,0.0110,0.0280,14,4
2018-06-07 19:42:59.830000,2018-06-07 23:43:17.900000,430997.900,35.9719158988,-78.9345912874,75.9445,0.0080,0.0230,14,4
2018-06-07 19:42:59.977000,2018-06-07 23:43:18.000000,430998.000,35.9719149369,-78.9345916374,75.9467,0.0090,0.0230,14,4
2018-06-07 19:43:0.050000,2018-06-07 23:43:18.100000,430998.100,35.9719140171,-78.9345920458,75.9450,0.0090,0.0230,14,4
2018-06-07 19:43:0.206000,2018-06-07 23:43:18.200000,430998.200,35.9719130475,-78.9345924459,75.9518,0.0090,0.0240,14,4
2018-06-07 19:43:0.260000,2018-06-07 23:43:18.300000,430998.300,35.9719120853,-78.9345928262,75.9606,0.0090,0.0240,13,4
2018-06-07 19:43:0.343000,2018-06-07 23:43:18.400000,430998.400,35.9719111145,-78.9345932518,75.9659,0.0090,0.0240,14,4
2018-06-07 19:43:0.432000,2018-06-07 23:43:18.500000,430998.500,35.9719101708,-78.9345937104,75.9653,0.0090,0.0250,13,4
2018-06-07 19:43:0.582000,2018-06-07 23:43:18.600000,430998.600,35.9719092135,-78.9345941751,75.9502,0.0100,0.0260,13,4
2018-06-07 19:43:0.706000,2018-06-07 23:43:18.700000,430998.700,35.9719081711,-78.9345946324,75.9534,0.0100,0.0260,14,4
2018-06-07 19:43:0.816000,2018-06-07 23:43:18.800000,430998.800,35.9719071649,-78.9345950691,75.9575,0.0100,0.0260,14,4
2018-06-07 19:43:0.868000,2018-06-07 23:43:18.900000,430998.900,35.9719061396,-78.9345955103,75.9615,0.0100,0.0290,14,4
2018-06-07 19:43:0.954000,2018-06-07 23:43:19.000000,430999.000,35.9719050635,-78.9345959535,75.9602,0.0100,0.0290,14,4
2018-06-07 19:43:1.030000,2018-06-07 23:43:19.100000,430999.100,35.9719039842,-78.9345964008,75.9571,0.0100,0.0290,13,4
2018-06-07 19:43:1.161000,2018-06-07 23:43:19.200000,430999.200,35.9719029071,-78.9345968318,75.9602,0.0110,0.0300,14,4
2018-06-07 19:43:1.226000,2018-06-07 23:43:19.300000,430999.300,35.9719017946,-78.9345972319,75.9615,0.0110,0.0300,13,4
2018-06-07 19:43:1.356000,2018-06-07 23:43:19.400000,430999.400,35.9719006601,-78.9345976015,75.9659,0.0110,0.0300,13,4
2018-06-07 19:43:1.429000,2018-06-07 23:43:19.500000,430999.500,35.9718995151,-78.9345979638,75.9747,0.0110,0.0310,13,4
2018-06-07 19:43:1.543000,2018-06-07 23:43:19.600000,430999.600,35.9718984117,-78.9345983615,75.9699,0.0110,0.0310,13,4
2018-06-07 19:43:1.631000,2018-06-07 23:43:19.700000,430999.700,35.9718973746,-78.9345988215,75.9571,0.0110,0.0310,13,4
2018-06-07 19:43:1.781000,2018-06-07 23:43:19.800000,430999.800,35.9718962876,-78.9345992557,75.9606,0.0110,0.0310,13,4
2018-06-07 19:43:1.849000,2018-06-07 23:43:19.900000,430999.900,35.9718952973,-78.9345997264,75.9558,0.0080,0.0240,13,4
2018-06-07 19:43:1.973000,2018-06-07 23:43:20.000000,431000.000,35.9718942775,-78.9346001496,75.9602,0.0080,0.0250,13,4
2018-06-07 19:43:2.029000,2018-06-07 23:43:20.100000,431000.100,35.9718932337,-78.9346005243,75.9543,0.0090,0.0250,13,4
2018-06-07 19:43:2.163000,2018-06-07 23:43:20.200000,431000.200,35.9718921904,-78.9346009332,75.9563,0.0090,0.0250,13,4
2018-06-07 19:43:2.224000,2018-06-07 23:43:20.300000,431000.300,35.9718911620,-78.9346013219,75.9555,0.0090,0.0260,13,4
2018-06-07 19:43:2.366000,2018-06-07 23:43:20.400000,431000.400,35.9718901392,-78.9346016900,75.9555,0.0090,0.0260,13,4
2018-06-07 19:43:2.439000,2018-06-07 23:43:20.500000,431000.500,35.9718891361,-78.9346020739,75.9565,0.0090,0.0260,13,4
2018-06-07 19:43:2.544000,2018-06-07 23:43:20.600000,431000.600,35.9718881462,-78.9346024380,75.9575,0.0100,0.0270,13,4
2018-06-07 19:43:2.619000,2018-06-07 23:43:20.700000,431000.700,35.9718871388,-78.9346028010,75.9534,0.0100,0.0270,13,4
2018-06-07 19:43:2.743000,2018-06-07 23:43:20.800000,431000.800,35.9718861449,-78.9346031388,75.9558,0.0100,0.0290,13,4
2018-06-07 19:43:2.823000,2018-06-07 23:43:20.900000,431000.900,35.9718851457,-78.9346035156,75.9587,0.0100,0.0290,13,4
2018-06-07 19:43:2.976000,2018-06-07 23:43:21.000000,431001.000,35.9718841269,-78.9346039040,75.9589,0.0110,0.0300,13,4
2018-06-07 19:43:3.053000,2018-06-07 23:43:21.100000,431001.100,35.9718831537,-78.9346043388,75.9534,0.0110,0.0300,13,4
2018-06-07 19:43:3.181000,2018-06-07 23:43:21.200000,431001.200,35.9718821687,-78.9346047619,75.9528,0.0110,0.0300,13,4
2018-06-07 19:43:3.242000,2018-06-07 23:43:21.300000,431001.300,35.9718811761,-78.9346052345,75.9578,0.0110,0.0300,13,4
2018-06-07 19:43:3.353000,2018-06-07 23:43:21.400000,431001.400,35.9718801710,-78.9346057118,75.9651,0.0110,0.0310,13,4
2018-06-07 19:43:3.430000,2018-06-07 23:43:21.500000,431001.500,35.9718791788,-78.9346061959,75.9688,0.0110,0.0310,13,4
2018-06-07 19:43:3.572000,2018-06-07 23:43:21.600000,431001.600,35.9718782037,-78.9346066297,75.9659,0.0120,0.0310,13,4
2018-06-07 19:43:3.669000,2018-06-07 23:43:21.700000,431001.700,35.9718771795,-78.9346070636,75.9565,0.0120,0.0310,13,4
2018-06-07 19:43:3.766000,2018-06-07 23:43:21.800000,431001.800,35.9718761464,-78.9346075341,75.9635,0.0120,0.0320,13,4
2018-06-07 19:43:3.835000,2018-06-07 23:43:21.900000,431001.900,35.9718751190,-78.9346079669,75.9652,0.0090,0.0250,13,4
2018-06-07 19:43:3.952000,2018-06-07 23:43:22.000000,431002.000,35.9718741730,-78.9346084808,75.9615,0.0090,0.0260,13,4
2018-06-07 19:43:4.029000,2018-06-07 23:43:22.100000,431002.100,35.9718731881,-78.9346089569,75.9589,0.0090,0.0260,13,4
2018-06-07 19:43:4.190000,2018-06-07 23:43:22.200000,431002.200,35.9718721773,-78.9346093878,75.9553,0.0090,0.0260,13,4
2018-06-07 19:43:4.264000,2018-06-07 23:43:22.300000,431002.300,35.9718711802,-78.9346098622,75.9566,0.0090,0.0270,13,4
2018-06-07 19:43:4.356000,2018-06-07 23:43:22.400000,431002.400,35.9718701527,-78.9346102833,75.9553,0.0100,0.0270,13,4
2018-06-07 19:43:4.418000,2018-06-07 23:43:22.500000,431002.500,35.9718690831,-78.9346106534,75.9569,0.0100,0.0270,13,4
2018-06-07 19:43:4.545000,2018-06-07 23:43:22.600000,431002.600,35.9718680262,-78.9346110587,75.9561,0.0100,0.0280,13,4
2018-06-07 19:43:4.625000,2018-06-07 23:43:22.700000,431002.700,35.9718669999,-78.9346114935,75.9577,0.0100,0.0280,13,4
2018-06-07 19:43:4.766000,2018-06-07 23:43:22.800000,431002.800,35.9718660074,-78.9346119196,75.9542,0.0100,0.0280,13,4
2018-06-07 19:43:4.824000,2018-06-07 23:43:22.900000,431002.900,35.9718649510,-78.9346123533,75.9544,0.0100,0.0290,13,4
2018-06-07 19:43:4.959000,2018-06-07 23:43:23.000000,431003.000,35.9718639238,-78.9346127989,75.9550,0.0110,0.0290,13,4
2018-06-07 19:43:5.022000,2018-06-07 23:43:23.100000,431003.100,35.9718628959,-78.9346132454,75.9519,0.0110,0.0290,13,4
2018-06-07 19:43:5.148000,2018-06-07 23:43:23.200000,431003.200,35.9718618657,-78.9346136760,75.9499,0.0110,0.0300,13,4
2018-06-07 19:43:5.228000,2018-06-07 23:43:23.300000,431003.300,35.9718608829,-78.9346140659,75.9447,0.0110,0.0300,13,4
2018-06-07 19:43:5.363000,2018-06-07 23:43:23.400000,431003.400,35.9718598378,-78.9346144882,75.9433,0.0110,0.0300,13,4
2018-06-07 19:43:5.434000,2018-06-07 23:43:23.500000,431003.500,35.9718587725,-78.9346148990,75.9474,0.0110,0.0300,13,4
2018-06-07 19:43:5.535000,2018-06-07 23:43:23.600000,431003.600,35.9718577598,-78.9346152739,75.9405,0.0110,0.0310,13,4
2018-06-07 19:43:5.632000,2018-06-07 23:43:23.700000,431003.700,35.9718567437,-78.9346157150,75.9465,0.0120,0.0310,13,4
2018-06-07 19:43:5.750000,2018-06-07 23:43:23.800000,431003.800,35.9718557101,-78.9346161487,75.9539,0.0120,0.0310,13,4
2018-06-07 19:43:5.817000,2018-06-07 23:43:23.900000,431003.900,35.9718546608,-78.9346165643,75.9496,0.0090,0.0250,13,4
2018-06-07 19:43:5.966000,2018-06-07 23:43:24.000000,431004.000,35.9718536352,-78.9346170184,75.9413,0.0090,0.0250,13,4
2018-06-07 19:43:6.020000,2018-06-07 23:43:24.100000,431004.100,35.9718526290,-78.9346174509,75.9458,0.0090,0.0250,13,4
2018-06-07 19:43:6.170000,2018-06-07 23:43:24.200000,431004.200,35.9718515592,-78.9346178777,75.9446,0.0090,0.0260,13,4
2018-06-07 19:43:6.261000,2018-06-07 23:43:24.300000,431004.300,35.9718505226,-78.9346183337,75.9446,0.0090,0.0260,13,4
2018-06-07 19:43:6.352000,2018-06-07 23:43:24.400000,431004.400,35.9718494893,-78.9346187837,75.9403,0.0100,0.0260,13,4
2018-06-07 19:43:6.431000,2018-06-07 23:43:24.500000,431004.500,35.9718484933,-78.9346192518,75.9357,0.0100,0.0270,13,4
2018-06-07 19:43:6.576000,2018-06-07 23:43:24.600000,431004.600,35.9718474034,-78.9346196609,75.9359,0.0100,0.0270,13,4
2018-06-07 19:43:6.659000,2018-06-07 23:43:24.700000,431004.700,35.9718463567,-78.9346201328,75.9351,0.0100,0.0270,13,4
2018-06-07 19:43:6.745000,2018-06-07 23:43:24.800000,431004.800,35.9718452779,-78.9346205879,75.9415,0.0100,0.0280,13,4
2018-06-07 19:43:6.820000,2018-06-07 23:43:24.900000,431004.900,35.9718442406,-78.9346210149,75.9391,0.0100,0.0280,13,4
2018-06-07 19:43:6.952000,2018-06-07 23:43:25.000000,431005.000,35.9718431629,-78.9346214273,75.9416,0.0100,0.0280,13,4
2018-06-07 19:43:7.026000,2018-06-07 23:43:25.100000,431005.100,35.9718421031,-78.9346218714,75.9405,0.0110,0.0280,13,4
2018-06-07 19:43:7.158000,2018-06-07 23:43:25.200000,431005.200,35.9718410834,-78.9346223166,75.9468,0.0110,0.0290,13,4
2018-06-07 19:43:7.222000,2018-06-07 23:43:25.300000,431005.300,35.9718400970,-78.9346227527,75.9460,0.0110,0.0290,13,4
2018-06-07 19:43:7.347000,2018-06-07 23:43:25.400000,431005.400,35.9718391037,-78.9346232069,75.9285,0.0110,0.0290,13,4
2018-06-07 19:43:7.445000,2018-06-07 23:43:25.500000,431005.500,35.9718380817,-78.9346236639,75.9268,0.0110,0.0290,13,4
2018-06-07 19:43:7.555000,2018-06-07 23:43:25.600000,431005.600,35.9718370704,-78.9346241341,75.9385,0.0110,0.0300,13,4
2018-06-07 19:43:7.634000,2018-06-07 23:43:25.700000,431005.700,35.9718360607,-78.9346245753,75.9434,0.0110,0.0300,13,4
2018-06-07 19:43:7.786000,2018-06-07 23:43:25.800000,431005.800,35.9718350645,-78.9346249779,75.9417,0.0120,0.0300,13,4
2018-06-07 19:43:7.853000,2018-06-07 23:43:25.900000,431005.900,35.9718340356,-78.9346254716,75.9330,0.0080,0.0240,13,4
2018-06-07 19:43:7.952000,2018-06-07 23:43:26.000000,431006.000,35.9718330418,-78.9346259431,75.9266,0.0090,0.0240,13,4
2018-06-07 19:43:8.033000,2018-06-07 23:43:26.100000,431006.100,35.9718321126,-78.9346263738,75.9219,0.0090,0.0240,13,4
2018-06-07 19:43:8.193000,2018-06-07 23:43:26.200000,431006.200,35.9718311739,-78.9346267779,75.9167,0.0090,0.0240,13,4
2018-06-07 19:43:8.261000,2018-06-07 23:43:26.300000,431006.300,35.9718302113,-78.9346272018,75.9260,0.0090,0.0250,13,4
2018-06-07 19:43:8.358000,2018-06-07 23:43:26.400000,431006.400,35.9718292368,-78.9346276560,75.9280,0.0090,0.0250,13,4
2018-06-07 19:43:8.434000,2018-06-07 23:43:26.500000,431006.500,35.9718282605,-78.9346280883,75.9237,0.0090,0.0250,13,4
2018-06-07 19:43:8.547000,2018-06-07 23:43:26.600000,431006.600,35.9718273093,-78.9346285202,75.9256,0.0100,0.0250,13,4
2018-06-07 19:43:8.633000,2018-06-07 23:43:26.700000,431006.700,35.9718263884,-78.9346289648,75.9324,0.0100,0.0260,14,4
2018-06-07 19:43:8.762000,2018-06-07 23:43:26.800000,431006.800,35.9718254491,-78.9346294213,75.9269,0.0100,0.0260,14,4
2018-06-07 19:43:8.837000,2018-06-07 23:43:26.900000,431006.900,35.9718245659,-78.9346298616,75.9370,0.0100,0.0260,14,4
2018-06-07 19:43:8.979000,2018-06-07 23:43:27.000000,431007.000,35.9718237090,-78.9346302871,75.9289,0.0100,0.0260,14,4
2018-06-07 19:43:9.052000,2018-06-07 23:43:27.100000,431007.100,35.9718228485,-78.9346307124,75.9296,0.0100,0.0270,14,4
2018-06-07 19:43:9.159000,2018-06-07 23:43:27.200000,431007.200,35.9718219824,-78.9346311610,75.9399,0.0110,0.0280,14,4
2018-06-07 19:43:9.222000,2018-06-07 23:43:27.300000,431007.300,35.9718211285,-78.9346315918,75.9363,0.0110,0.0280,14,4
2018-06-07 19:43:9.346000,2018-06-07 23:43:27.400000,431007.400,35.9718202609,-78.9346319654,75.9266,0.0110,0.0280,14,4
2018-06-07 19:43:9.423000,2018-06-07 23:43:27.500000,431007.500,35.9718193375,-78.9346323284,75.9295,0.0110,0.0280,14,4
2018-06-07 19:43:9.555000,2018-06-07 23:43:27.600000,431007.600,35.9718183968,-78.9346327260,75.9382,0.0110,0.0290,13,4
2018-06-07 19:43:9.637000,2018-06-07 23:43:27.700000,431007.700,35.9718174737,-78.9346331772,75.9304,0.0110,0.0290,14,4
2018-06-07 19:43:9.756000,2018-06-07 23:43:27.800000,431007.800,35.9718165942,-78.9346335777,75.9234,0.0120,0.0290,14,4
2018-06-07 19:43:9.817000,2018-06-07 23:43:27.900000,431007.900,35.9718156719,-78.9346339822,75.9193,0.0090,0.0240,14,4
2018-06-07 19:43:9.958000,2018-06-07 23:43:28.000000,431008.000,35.9718146909,-78.9346343298,75.9215,0.0090,0.0240,14,4
2018-06-07 19:43:10.037000,2018-06-07 23:43:28.100000,431008.100,35.9718137116,-78.9346346584,75.9249,0.0090,0.0240,14,4
2018-06-07 19:43:10.170000,2018-06-07 23:43:28.200000,431008.200,35.9718126928,-78.9346349313,75.9227,0.0090,0.0250,14,4
2018-06-07 19:43:10.218000,2018-06-07 23:43:28.300000,431008.300,35.9718117302,-78.9346352132,75.9215,0.0090,0.0250,14,4
2018-06-07 19:43:10.351000,2018-06-07 23:43:28.400000,431008.400,35.9718107779,-78.9346355149,75.9251,0.0100,0.0250,14,4
2018-06-07 19:43:10.424000,2018-06-07 23:43:28.500000,431008.500,35.9718098181,-78.9346358159,75.9260,0.0100,0.0260,14,4
2018-06-07 19:43:10.538000,2018-06-07 23:43:28.600000,431008.600,35.9718088558,-78.9346361059,75.9248,0.0100,0.0260,14,4
2018-06-07 19:43:10.616000,2018-06-07 23:43:28.700000,431008.700,35.9718078964,-78.9346364092,75.9257,0.0100,0.0260,14,4
2018-06-07 19:43:10.749000,2018-06-07 23:43:28.800000,431008.800,35.9718069395,-78.9346367128,75.9296,0.0100,0.0260,14,4
2018-06-07 19:43:10.827000,2018-06-07 23:43:28.900000,431008.900,35.9718059900,-78.9346370052,75.9296,0.0100,0.0270,14,4
2018-06-07 19:43:10.942000,2018-06-07 23:43:29.000000,431009.000,35.9718050386,-78.9346373255,75.9335,0.0100,0.0270,14,4
2018-06-07 19:43:11.024000,2018-06-07 23:43:29.100000,431009.100,35.9718040927,-78.9346376817,75.9382,0.0110,0.0270,14,4
2018-06-07 19:43:11.158000,2018-06-07 23:43:29.200000,431009.200,35.9718031060,-78.9346380479,75.9331,0.0110,0.0270,14,4
