0.0000 45.7746 4294967295.//// 0.3400 13.7600 3.3266 -4294967295.//// 6342
0.3150 23.3172 61.7062 1.1130 15.7225 1.4830 99.9016 383446
0.3160 23.3172 61.5109 1.1130 15.7225 1.4830 99.9019 383496
0.3160 23.3172 61.5109 1.1130 15.7225 1.4830 99.9019 383546
0.3160 23.3172 61.5109 1.1130 15.7225 1.4830 99.9019 383596
0.3160 23.3172 61.5109 1.1130 15.7225 1.4830 99.9019 383647
0.3160 23.3328 61.5522 1.1140 15.7225 1.4840 99.9019 383697
0.3160 23.3328 61.5522 1.1140 15.7225 1.4840 99.9019 383747
0.3170 23.3328 61.3580 1.1140 15.7225 1.4840 99.9022 383797
0.3160 23.3328 61.5522 1.1140 15.7225 1.4840 99.9019 383847
0.3180 23.3328 61.1651 1.1140 15.7225 1.4840 99.9025 383897
0.3160 23.3328 61.5522 1.1140 15.7225 1.4840 99.9019 383947
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 383997
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 384047
0.3160 23.3250 61.5316 1.1135 15.7225 1.4835 99.9019 384098
0.3160 23.3250 61.5316 1.1135 15.7225 1.4835 99.9019 384148
0.3140 23.3250 61.9235 1.1135 15.7225 1.4835 99.9013 384198
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 384248
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 384298
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 384348
0.3160 23.3250 61.5316 1.1135 15.7225 1.4835 99.9019 384398
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 384448
0.3160 23.3250 61.5316 1.1135 15.7225 1.4835 99.9019 384498
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 384549
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 384599
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 384649
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 384699
0.3140 23.3310 61.9393 1.1124 15.7212 1.4840 99.9013 384749
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 384799
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 384849
0.3170 23.3231 61.3326 1.1119 15.7212 1.4835 99.9022 384899
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 384950
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 385000
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 385050
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 385100
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 385150
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 385200
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 385250
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 385300
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 385350
0.3170 23.3231 61.3326 1.1119 15.7212 1.4835 99.9022 385401
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 385451
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 385501
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 385551
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 385601
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 385651
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 385701
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 385751
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 385801
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 385852
0.3170 23.3231 61.3326 1.1119 15.7212 1.4835 99.9022 385902
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 385952
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 386002
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 386052
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 386102
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 386152
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 386202
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 386252
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 386303
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 386353
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 386403
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 386453
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 386503
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 386553
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 386603
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 386653
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 386703
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 386754
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 386804
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 386854
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 386904
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 386954
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 387004
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 387054
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 387104
0.3140 23.3310 61.9393 1.1124 15.7212 1.4840 99.9013 387154
0.3140 23.3291 61.9344 1.1107 15.7200 1.4840 99.9013 387204
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 387254
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 387304
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 387355
0.3160 23.3310 61.5473 1.1124 15.7212 1.4840 99.9019 387405
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 387455
0.3160 23.3213 61.5218 1.1102 15.7200 1.4835 99.9019 387505
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 387555
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 387605
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 387655
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 387705
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 387755
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 387805
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 387855
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 387905
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 387955
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 388006
0.3140 23.3291 61.9344 1.1107 15.7200 1.4840 99.9013 388056
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 388106
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 388156
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 388206
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 388256
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 388306
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 388356
0.3170 23.3213 61.3277 1.1102 15.7200 1.4835 99.9022 388406
0.3160 23.3213 61.5218 1.1102 15.7200 1.4835 99.9019 388456
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 388506
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 388556
0.3180 23.3291 61.1554 1.1107 15.7200 1.4840 99.9025 388606
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 388656
0.3160 23.3213 61.5218 1.1102 15.7200 1.4835 99.9019 388706
0.3170 23.3213 61.3277 1.1102 15.7200 1.4835 99.9022 388756
0.3170 23.3213 61.3277 1.1102 15.7200 1.4835 99.9022 388806
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 388857
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 388907
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 388957
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 389007
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 389057
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389107
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389157
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389207
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 389257
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 389307
0.3180 23.3194 61.1300 1.1085 15.7188 1.4835 99.9025 389357
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 389407
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 389457
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 389507
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389557
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389608
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389658
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389708
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 389758
0.3170 23.3273 61.3434 1.1090 15.7188 1.4840 99.9022 389808
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389858
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389908
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 389958
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390008
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390058
0.3150 23.3351 61.7536 1.1095 15.7188 1.4845 99.9015 390108
0.3160 23.3351 61.5582 1.1095 15.7188 1.4845 99.9018 390158
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390208
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390258
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390308
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 390358
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 390408
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 390458
0.3150 23.3176 61.7073 1.1069 15.7175 1.4835 99.9016 390508
0.3170 23.3176 61.3179 1.1069 15.7175 1.4835 99.9022 390558
0.3160 23.3176 61.5120 1.1069 15.7175 1.4835 99.9019 390609
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390659
0.3160 23.3273 61.5375 1.1090 15.7188 1.4840 99.9019 390709
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 390759
0.3160 23.3351 61.5582 1.1095 15.7188 1.4845 99.9018 390809
0.3170 23.3351 61.3640 1.1095 15.7188 1.4845 99.9022 390859
0.3170 23.3254 61.3385 1.1074 15.7175 1.4840 99.9022 390909
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 390959
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391009
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391059
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391109
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 391159
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391209
0.3170 23.3254 61.3385 1.1074 15.7175 1.4840 99.9022 391259
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391310
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391360
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391410
0.3160 23.3176 61.5120 1.1069 15.7175 1.4835 99.9019 391460
0.3160 23.3176 61.5120 1.1069 15.7175 1.4835 99.9019 391510
0.3160 23.3176 61.5120 1.1069 15.7175 1.4835 99.9019 391560
0.3170 23.3254 61.3385 1.1074 15.7175 1.4840 99.9022 391610
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391660
0.3170 23.3254 61.3385 1.1074 15.7175 1.4840 99.9022 391710
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 391760
0.3140 23.3254 61.9246 1.1074 15.7175 1.4840 99.9013 391810
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391860
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 391911
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 391961
0.3170 23.3332 61.3591 1.1079 15.7175 1.4845 99.9022 392011
0.3150 23.3332 61.7487 1.1079 15.7175 1.4845 99.9015 392061
0.3160 23.3332 61.5533 1.1079 15.7175 1.4845 99.9018 392111
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 392161
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 392211
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 392261
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 392311
0.3150 23.3235 61.7231 1.1057 15.7163 1.4840 99.9016 392361
0.3150 23.3235 61.7231 1.1057 15.7163 1.4840 99.9016 392411
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 392462
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 392512
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 392562
0.3170 23.3254 61.3385 1.1074 15.7175 1.4840 99.9022 392612
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 392662
0.3170 23.3314 61.3542 1.1062 15.7163 1.4845 99.9022 392712
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 392762
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 392812
0.3170 23.3314 61.3542 1.1062 15.7163 1.4845 99.9022 392862
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 392912
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 392962
0.3160 23.3392 61.5690 1.1067 15.7163 1.4850 99.9018 393012
0.3170 23.3392 61.3748 1.1067 15.7163 1.4850 99.9021 393063
0.3160 23.3392 61.5690 1.1067 15.7163 1.4850 99.9018 393113
0.3150 23.3314 61.7438 1.1062 15.7163 1.4845 99.9015 393163
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393213
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 393263
0.3170 23.3235 61.3337 1.1057 15.7163 1.4840 99.9022 393313
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 393363
0.3170 23.3235 61.3337 1.1057 15.7163 1.4840 99.9022 393413
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 393463
0.3170 23.3235 61.3337 1.1057 15.7163 1.4840 99.9022 393514
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393564
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393614
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393664
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393714
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393764
0.3170 23.3314 61.3542 1.1062 15.7163 1.4845 99.9022 393814
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 393864
0.3150 23.3314 61.7438 1.1062 15.7163 1.4845 99.9015 393914
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 393965
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 394015
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 394065
0.3170 23.3314 61.3542 1.1062 15.7163 1.4845 99.9022 394115
0.3140 23.3314 61.9404 1.1062 15.7163 1.4845 99.9012 394165
0.3160 23.3314 61.5484 1.1062 15.7163 1.4845 99.9018 394215
0.3150 23.3314 61.7438 1.1062 15.7163 1.4845 99.9015 394265
0.3150 23.3314 61.7438 1.1062 15.7163 1.4845 99.9015 394315
0.3150 23.3217 61.7182 1.1040 15.7150 1.4840 99.9016 394365
0.3160 23.3217 61.5228 1.1040 15.7150 1.4840 99.9019 394416
0.3170 23.3217 61.3288 1.1040 15.7150 1.4840 99.9022 394466
0.3160 23.3217 61.5228 1.1040 15.7150 1.4840 99.9019 394516
0.3150 23.3217 61.7182 1.1040 15.7150 1.4840 99.9016 394566
0.3160 23.3217 61.5228 1.1040 15.7150 1.4840 99.9019 394616
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 394666
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 394716
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 394766
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 394816
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 394867
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 394917
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 394967
0.3170 23.3295 61.3493 1.1045 15.7150 1.4845 99.9022 395017
0.3140 23.3217 61.9147 1.1040 15.7150 1.4840 99.9013 395067
0.3150 23.3217 61.7182 1.1040 15.7150 1.4840 99.9016 395117
0.3150 23.3217 61.7182 1.1040 15.7150 1.4840 99.9016 395167
0.3140 23.3295 61.9355 1.1045 15.7150 1.4845 99.9012 395217
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 395267
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395318
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 395368
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395418
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 395468
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 395518
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395568
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395618
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 395668
0.3150 23.3295 61.7389 1.1045 15.7150 1.4845 99.9015 395718
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395768
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395819
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395869
0.3170 23.3295 61.3493 1.1045 15.7150 1.4845 99.9022 395919
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 395969
0.3160 23.3295 61.5435 1.1045 15.7150 1.4845 99.9018 396019
0.3150 23.3355 61.7547 1.1034 15.7137 1.4850 99.9015 396069
0.3160 23.3355 61.5592 1.1034 15.7137 1.4850 99.9018 396119
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396169
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 396219
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 396270
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396320
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 396370
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396420
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396470
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396520
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396570
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 396620
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 396671
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 396721
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 396771
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 396821
0.3150 23.3355 61.7547 1.1034 15.7137 1.4850 99.9015 396871
0.3160 23.3355 61.5592 1.1034 15.7137 1.4850 99.9018 396921
0.3170 23.3355 61.3651 1.1034 15.7137 1.4850 99.9021 396971
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 397021
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 397071
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 397122
0.3160 23.3355 61.5592 1.1034 15.7137 1.4850 99.9018 397172
0.3170 23.3355 61.3651 1.1034 15.7137 1.4850 99.9021 397222
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397272
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397322
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397372
0.3140 23.3277 61.9306 1.1029 15.7137 1.4845 99.9012 397422
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397472
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 397523
0.3150 23.3355 61.7547 1.1034 15.7137 1.4850 99.9015 397573
0.3160 23.3355 61.5592 1.1034 15.7137 1.4850 99.9018 397623
0.3160 23.3355 61.5592 1.1034 15.7137 1.4850 99.9018 397673
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397723
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397773
0.3150 23.3277 61.7340 1.1029 15.7137 1.4845 99.9015 397823
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 397873
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 397924
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 397974
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 398024
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 398074
0.3150 23.3336 61.7498 1.1017 15.7125 1.4850 99.9015 398124
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 398174
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 398224
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 398274
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 398325
0.3170 23.3277 61.3445 1.1029 15.7137 1.4845 99.9022 398375
0.3150 23.3198 61.7132 1.1024 15.7137 1.4840 99.9016 398425
0.3160 23.3198 61.5180 1.1024 15.7137 1.4840 99.9019 398475
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 398525
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 398575
0.3160 23.3277 61.5386 1.1029 15.7137 1.4845 99.9018 398625
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 398675
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 398726
0.3150 23.3336 61.7498 1.1017 15.7125 1.4850 99.9015 398776
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 398826
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 398876
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 398926
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 398976
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 399026
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399076
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 399126
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 399177
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399227
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 399277
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399327
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399377
0.3150 23.3336 61.7498 1.1017 15.7125 1.4850 99.9015 399427
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 399477
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 399527
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 399577
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 399628
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 399678
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 399728
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 399778
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399828
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399878
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399928
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 399978
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 400029
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 400079
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 400129
0.3150 23.3336 61.7498 1.1017 15.7125 1.4850 99.9015 400179
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 400229
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 400279
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 400329
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 400379
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 400430
0.3160 23.3180 61.5131 1.1007 15.7125 1.4840 99.9019 400480
0.3180 23.3180 61.1262 1.1007 15.7125 1.4840 99.9025 400530
0.3170 23.3180 61.3190 1.1007 15.7125 1.4840 99.9022 400580
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 400630
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 400680
0.3180 23.3336 61.1672 1.1017 15.7125 1.4850 99.9024 400730
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 400780
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 400830
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 400881
0.3170 23.3336 61.3602 1.1017 15.7125 1.4850 99.9021 400931
0.3160 23.3336 61.5543 1.1017 15.7125 1.4850 99.9018 400981
0.3160 23.3318 61.5494 1.1000 15.7113 1.4850 99.9018 401031
0.3160 23.3318 61.5494 1.1000 15.7113 1.4850 99.9018 401081
0.3160 23.3318 61.5494 1.1000 15.7113 1.4850 99.9018 401131
0.3160 23.3318 61.5494 1.1000 15.7113 1.4850 99.9018 401181
0.3170 23.3318 61.3553 1.1000 15.7113 1.4850 99.9021 401231
0.3170 23.3318 61.3553 1.1000 15.7113 1.4850 99.9021 401282
0.3170 23.3239 61.3347 1.0995 15.7113 1.4845 99.9022 401332
0.3150 23.3239 61.7241 1.0995 15.7113 1.4845 99.9015 401382
0.3160 23.3239 61.5288 1.0995 15.7113 1.4845 99.9018 401432
0.3160 23.3239 61.5288 1.0995 15.7113 1.4845 99.9018 401482
0.3150 23.3239 61.7241 1.0995 15.7113 1.4845 99.9015 401532
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 401582
0.3150 23.3258 61.7290 1.1012 15.7125 1.4845 99.9015 401632
0.3160 23.3258 61.5337 1.1012 15.7125 1.4845 99.9018 401683
0.3140 23.3318 61.9415 1.1000 15.7113 1.4850 99.9012 401733
0.3160 23.3318 61.5494 1.1000 15.7113 1.4850 99.9018 401783
