0.0000 44.7256 4294967295.//// 0.3709 13.8575 3.2275 -4294967295.//// 6342
0.3160 23.3242 61.5294 1.1259 15.7325 1.4825 99.9020 353887
0.3150 23.3242 61.7247 1.1259 15.7325 1.4825 99.9017 353937
0.3160 23.3242 61.5294 1.1259 15.7325 1.4825 99.9020 353987
0.3140 23.3242 61.9213 1.1259 15.7325 1.4825 99.9014 354037
0.3140 23.3242 61.9213 1.1259 15.7325 1.4825 99.9014 354087
0.3150 23.3242 61.7247 1.1259 15.7325 1.4825 99.9017 354137
0.3150 23.3242 61.7247 1.1259 15.7325 1.4825 99.9017 354188
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 354238
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 354288
0.3170 23.3223 61.3304 1.1242 15.7312 1.4825 99.9023 354338
0.3140 23.3163 61.9005 1.1254 15.7325 1.4820 99.9014 354388
0.3160 23.3163 61.5087 1.1254 15.7325 1.4820 99.9020 354438
0.3140 23.3145 61.8955 1.1237 15.7312 1.4820 99.9014 354488
0.3140 23.3145 61.8955 1.1237 15.7312 1.4820 99.9014 354538
0.3140 23.3145 61.8955 1.1237 15.7312 1.4820 99.9014 354588
0.3140 23.3223 61.9163 1.1242 15.7312 1.4825 99.9014 354638
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 354689
0.3140 23.3223 61.9163 1.1242 15.7312 1.4825 99.9014 354739
0.3130 23.3223 62.1142 1.1242 15.7312 1.4825 99.9010 354789
0.3140 23.3223 61.9163 1.1242 15.7312 1.4825 99.9014 354839
0.3130 23.3223 62.1142 1.1242 15.7312 1.4825 99.9010 354889
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 354939
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 354989
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 355039
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 355089
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355139
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 355190
0.3140 23.3223 61.9163 1.1242 15.7312 1.4825 99.9014 355240
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355290
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 355340
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355390
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355440
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355490
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355540
0.3170 23.3223 61.3304 1.1242 15.7312 1.4825 99.9023 355590
0.3150 23.3223 61.7198 1.1242 15.7312 1.4825 99.9017 355640
0.3160 23.3223 61.5245 1.1242 15.7312 1.4825 99.9020 355691
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 355741
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 355791
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 355841
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 355891
0.3180 23.3204 61.1327 1.1225 15.7300 1.4825 99.9026 355941
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 355991
0.3170 23.3126 61.3049 1.1220 15.7300 1.4820 99.9023 356041
0.3170 23.3126 61.3049 1.1220 15.7300 1.4820 99.9023 356091
0.3150 23.3126 61.6941 1.1220 15.7300 1.4820 99.9017 356141
0.3160 23.3126 61.4989 1.1220 15.7300 1.4820 99.9020 356191
0.3160 23.3126 61.4989 1.1220 15.7300 1.4820 99.9020 356241
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356291
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356342
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 356392
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356442
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356492
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356542
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 356592
0.3140 23.3204 61.9114 1.1225 15.7300 1.4825 99.9014 356642
0.3140 23.3204 61.9114 1.1225 15.7300 1.4825 99.9014 356692
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 356742
0.3140 23.3204 61.9114 1.1225 15.7300 1.4825 99.9014 356792
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356842
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 356892
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 356943
0.3140 23.3204 61.9114 1.1225 15.7300 1.4825 99.9014 356993
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 357043
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 357093
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 357143
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 357193
0.3170 23.3204 61.3255 1.1225 15.7300 1.4825 99.9023 357243
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357293
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357343
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357393
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357443
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357494
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 357544
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357594
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 357644
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357694
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 357744
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 357794
0.3170 23.3108 61.3000 1.1204 15.7288 1.4820 99.9023 357844
0.3180 23.3108 61.1073 1.1204 15.7288 1.4820 99.9026 357895
0.3180 23.3186 61.1278 1.1209 15.7288 1.4825 99.9026 357945
0.3170 23.3186 61.3206 1.1209 15.7288 1.4825 99.9023 357995
0.3170 23.3186 61.3206 1.1209 15.7288 1.4825 99.9023 358045
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 358095
0.3180 23.3186 61.1278 1.1209 15.7288 1.4825 99.9026 358145
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 358195
0.3180 23.3264 61.1483 1.1214 15.7288 1.4830 99.9026 358245
0.3180 23.3264 61.1483 1.1214 15.7288 1.4830 99.9026 358295
0.3170 23.3264 61.3412 1.1214 15.7288 1.4830 99.9023 358346
0.3160 23.3264 61.5353 1.1214 15.7288 1.4830 99.9019 358396
0.3140 23.3264 61.9273 1.1214 15.7288 1.4830 99.9013 358446
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 358496
0.3170 23.3186 61.3206 1.1209 15.7288 1.4825 99.9023 358546
0.3170 23.3186 61.3206 1.1209 15.7288 1.4825 99.9023 358596
0.3170 23.3108 61.3000 1.1204 15.7288 1.4820 99.9023 358646
0.3150 23.3108 61.6892 1.1204 15.7288 1.4820 99.9017 358696
0.3170 23.3108 61.3000 1.1204 15.7288 1.4820 99.9023 358747
0.3150 23.3108 61.6892 1.1204 15.7288 1.4820 99.9017 358797
0.3150 23.3108 61.6892 1.1204 15.7288 1.4820 99.9017 358847
0.3160 23.3108 61.4940 1.1204 15.7288 1.4820 99.9020 358897
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 358947
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 358997
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359047
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359097
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 359148
0.3150 23.3167 61.7051 1.1192 15.7275 1.4825 99.9017 359198
0.3160 23.3167 61.5098 1.1192 15.7275 1.4825 99.9020 359248
0.3140 23.3167 61.9016 1.1192 15.7275 1.4825 99.9014 359298
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359348
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359398
0.3140 23.3186 61.9065 1.1209 15.7288 1.4825 99.9014 359448
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359498
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 359549
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359599
0.3150 23.3204 61.7149 1.1225 15.7300 1.4825 99.9017 359649
0.3160 23.3204 61.5196 1.1225 15.7300 1.4825 99.9020 359699
0.3170 23.3186 61.3206 1.1209 15.7288 1.4825 99.9023 359749
0.3150 23.3186 61.7100 1.1209 15.7288 1.4825 99.9017 359799
0.3160 23.3186 61.5147 1.1209 15.7288 1.4825 99.9020 359849
0.3140 23.3246 61.9224 1.1197 15.7275 1.4830 99.9013 359899
0.3160 23.3246 61.5305 1.1197 15.7275 1.4830 99.9019 359949
0.3160 23.3246 61.5305 1.1197 15.7275 1.4830 99.9019 360000
0.3150 23.3149 61.7002 1.1175 15.7262 1.4825 99.9017 360050
0.3170 23.3149 61.3109 1.1175 15.7262 1.4825 99.9023 360100
0.3170 23.3149 61.3109 1.1175 15.7262 1.4825 99.9023 360150
0.3150 23.3149 61.7002 1.1175 15.7262 1.4825 99.9017 360200
0.3160 23.3149 61.5049 1.1175 15.7262 1.4825 99.9020 360250
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 360300
0.3150 23.3209 61.7160 1.1164 15.7250 1.4830 99.9016 360350
0.3150 23.3209 61.7160 1.1164 15.7250 1.4830 99.9016 360400
0.3150 23.3130 61.6953 1.1159 15.7250 1.4825 99.9017 360451
0.3160 23.3130 61.5000 1.1159 15.7250 1.4825 99.9020 360501
0.3150 23.3130 61.6953 1.1159 15.7250 1.4825 99.9017 360551
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 360601
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 360651
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 360701
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 360751
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 360801
0.3150 23.3209 61.7160 1.1164 15.7250 1.4830 99.9016 360851
0.3150 23.3209 61.7160 1.1164 15.7250 1.4830 99.9016 360902
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 360952
0.3150 23.3287 61.7367 1.1169 15.7250 1.4835 99.9016 361002
0.3140 23.3287 61.9333 1.1169 15.7250 1.4835 99.9013 361052
0.3160 23.3287 61.5413 1.1169 15.7250 1.4835 99.9019 361102
0.3160 23.3130 61.5000 1.1159 15.7250 1.4825 99.9020 361152
0.3150 23.3130 61.6953 1.1159 15.7250 1.4825 99.9017 361202
0.3150 23.3130 61.6953 1.1159 15.7250 1.4825 99.9017 361252
0.3150 23.3071 61.6794 1.1170 15.7262 1.4820 99.9017 361302
0.3160 23.3071 61.4842 1.1170 15.7262 1.4820 99.9020 361353
0.3170 23.3071 61.2903 1.1170 15.7262 1.4820 99.9023 361403
0.3150 23.3149 61.7002 1.1175 15.7262 1.4825 99.9017 361453
0.3140 23.3149 61.8967 1.1175 15.7262 1.4825 99.9014 361503
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 361553
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 361603
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 361653
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 361703
0.3170 23.3209 61.3266 1.1164 15.7250 1.4830 99.9023 361753
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 361804
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 361854
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 361904
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 361954
0.3160 23.3112 61.4951 1.1142 15.7238 1.4825 99.9020 362004
0.3170 23.3112 61.3011 1.1142 15.7238 1.4825 99.9023 362054
0.3160 23.3112 61.4951 1.1142 15.7238 1.4825 99.9020 362104
0.3160 23.3112 61.4951 1.1142 15.7238 1.4825 99.9020 362154
0.3150 23.3112 61.6904 1.1142 15.7238 1.4825 99.9017 362205
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 362255
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 362305
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 362355
0.3140 23.3190 61.9076 1.1147 15.7238 1.4830 99.9013 362405
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 362455
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 362505
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 362555
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 362605
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 362656
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 362706
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 362756
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 362806
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 362856
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 362906
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 362956
0.3170 23.3190 61.3217 1.1147 15.7238 1.4830 99.9023 363006
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 363057
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 363107
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 363157
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 363207
0.3140 23.3190 61.9076 1.1147 15.7238 1.4830 99.9013 363257
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 363307
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 363357
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 363407
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 363457
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 363508
0.3170 23.3268 61.3423 1.1152 15.7238 1.4835 99.9022 363558
0.3170 23.3268 61.3423 1.1152 15.7238 1.4835 99.9022 363608
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 363658
0.3160 23.3190 61.5158 1.1147 15.7238 1.4830 99.9019 363708
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 363758
0.3130 23.3268 62.1263 1.1152 15.7238 1.4835 99.9010 363808
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 363858
0.3150 23.3347 61.7525 1.1157 15.7238 1.4840 99.9016 363909
0.3150 23.3347 61.7525 1.1157 15.7238 1.4840 99.9016 363959
0.3160 23.3347 61.5571 1.1157 15.7238 1.4840 99.9019 364009
0.3150 23.3287 61.7367 1.1169 15.7250 1.4835 99.9016 364059
0.3160 23.3287 61.5413 1.1169 15.7250 1.4835 99.9019 364109
0.3140 23.3287 61.9333 1.1169 15.7250 1.4835 99.9013 364159
0.3160 23.3287 61.5413 1.1169 15.7250 1.4835 99.9019 364209
0.3150 23.3287 61.7367 1.1169 15.7250 1.4835 99.9016 364259
0.3150 23.3287 61.7367 1.1169 15.7250 1.4835 99.9016 364310
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 364360
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 364410
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 364460
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 364510
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 364560
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 364610
0.3140 23.3190 61.9076 1.1147 15.7238 1.4830 99.9013 364661
0.3150 23.3190 61.7111 1.1147 15.7238 1.4830 99.9016 364711
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 364761
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 364811
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 364861
0.3140 23.3328 61.9443 1.1140 15.7225 1.4840 99.9013 364911
0.3160 23.3328 61.5522 1.1140 15.7225 1.4840 99.9019 364961
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 365011
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 365062
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 365112
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 365162
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 365212
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 365262
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 365312
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 365362
0.3140 23.3268 61.9284 1.1152 15.7238 1.4835 99.9013 365413
0.3160 23.3268 61.5364 1.1152 15.7238 1.4835 99.9019 365463
0.3150 23.3268 61.7318 1.1152 15.7238 1.4835 99.9016 365513
0.3160 23.3347 61.5571 1.1157 15.7238 1.4840 99.9019 365563
0.3160 23.3347 61.5571 1.1157 15.7238 1.4840 99.9019 365613
0.3160 23.3347 61.5571 1.1157 15.7238 1.4840 99.9019 365663
0.3160 23.3209 61.5207 1.1164 15.7250 1.4830 99.9019 365713
0.3140 23.3209 61.9125 1.1164 15.7250 1.4830 99.9013 365763
0.3150 23.3209 61.7160 1.1164 15.7250 1.4830 99.9016 365814
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 365864
0.3140 23.3250 61.9235 1.1135 15.7225 1.4835 99.9013 365914
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 365964
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 366014
0.3140 23.3250 61.9235 1.1135 15.7225 1.4835 99.9013 366064
0.3170 23.3172 61.3169 1.1130 15.7225 1.4830 99.9023 366114
0.3140 23.3153 61.8978 1.1114 15.7212 1.4830 99.9013 366164
0.3130 23.3153 62.0955 1.1114 15.7212 1.4830 99.9010 366215
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 366265
0.3160 23.3213 61.5218 1.1102 15.7200 1.4835 99.9019 366315
0.3160 23.3213 61.5218 1.1102 15.7200 1.4835 99.9019 366365
0.3130 23.3254 62.1224 1.1074 15.7175 1.4840 99.9009 366415
0.3140 23.3254 61.9246 1.1074 15.7175 1.4840 99.9013 366465
0.3140 23.3254 61.9246 1.1074 15.7175 1.4840 99.9013 366515
0.3140 23.3314 61.9404 1.1062 15.7163 1.4845 99.9012 366565
0.3140 23.3314 61.9404 1.1062 15.7163 1.4845 99.9012 366615
0.3130 23.3314 62.1383 1.1062 15.7163 1.4845 99.9009 366665
0.3150 23.3217 61.7182 1.1040 15.7150 1.4840 99.9016 366716
0.3130 23.3217 62.1125 1.1040 15.7150 1.4840 99.9009 366766
0.3150 23.3258 61.7290 1.1012 15.7125 1.4845 99.9015 366816
0.3170 23.3258 61.3396 1.1012 15.7125 1.4845 99.9022 366866
0.3150 23.3258 61.7290 1.1012 15.7125 1.4845 99.9015 366916
0.3160 23.3239 61.5288 1.0995 15.7113 1.4845 99.9018 366966
0.3150 23.3239 61.7241 1.0995 15.7113 1.4845 99.9015 367016
0.3150 23.3239 61.7241 1.0995 15.7113 1.4845 99.9015 367066
0.3150 23.3258 61.7290 1.1012 15.7125 1.4845 99.9015 367117
0.3140 23.3258 61.9256 1.1012 15.7125 1.4845 99.9012 367167
0.3150 23.3258 61.7290 1.1012 15.7125 1.4845 99.9015 367217
0.3150 23.3314 61.7438 1.1062 15.7163 1.4845 99.9015 367267
0.3140 23.3314 61.9404 1.1062 15.7163 1.4845 99.9012 367317
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 367367
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 367417
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 367467
0.3160 23.3254 61.5326 1.1074 15.7175 1.4840 99.9019 367517
0.3170 23.3254 61.3385 1.1074 15.7175 1.4840 99.9022 367567
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 367618
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 367668
0.3140 23.3273 61.9295 1.1090 15.7188 1.4840 99.9013 367718
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 367768
0.3140 23.3291 61.9344 1.1107 15.7200 1.4840 99.9013 367818
0.3140 23.3291 61.9344 1.1107 15.7200 1.4840 99.9013 367868
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 367918
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 367968
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 368018
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 368068
0.3150 23.3213 61.7171 1.1102 15.7200 1.4835 99.9016 368118
0.3160 23.3213 61.5218 1.1102 15.7200 1.4835 99.9019 368168
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368219
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368269
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 368319
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368369
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368419
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 368469
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368519
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368569
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368620
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 368670
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368720
0.3170 23.3231 61.3326 1.1119 15.7212 1.4835 99.9022 368770
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368820
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 368870
0.3160 23.3250 61.5316 1.1135 15.7225 1.4835 99.9019 368920
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 368971
0.3150 23.3250 61.7269 1.1135 15.7225 1.4835 99.9016 369021
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 369071
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 369121
0.3140 23.3310 61.9393 1.1124 15.7212 1.4840 99.9013 369171
0.3170 23.3310 61.3532 1.1124 15.7212 1.4840 99.9022 369221
0.3150 23.3310 61.7427 1.1124 15.7212 1.4840 99.9016 369271
0.3170 23.3231 61.3326 1.1119 15.7212 1.4835 99.9022 369321
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 369372
0.3140 23.3231 61.9186 1.1119 15.7212 1.4835 99.9013 369422
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 369472
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 369522
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 369572
0.3150 23.3135 61.6964 1.1097 15.7200 1.4830 99.9016 369622
0.3140 23.3135 61.8928 1.1097 15.7200 1.4830 99.9013 369672
0.3140 23.3213 61.9136 1.1102 15.7200 1.4835 99.9013 369722
0.3140 23.3213 61.9136 1.1102 15.7200 1.4835 99.9013 369773
0.3130 23.3213 62.1114 1.1102 15.7200 1.4835 99.9010 369823
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 369873
0.3140 23.3273 61.9295 1.1090 15.7188 1.4840 99.9013 369923
0.3150 23.3273 61.7329 1.1090 15.7188 1.4840 99.9016 369973
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 370023
0.3130 23.3254 62.1224 1.1074 15.7175 1.4840 99.9009 370073
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 370123
0.3150 23.3332 61.7487 1.1079 15.7175 1.4845 99.9015 370173
0.3160 23.3332 61.5533 1.1079 15.7175 1.4845 99.9018 370223
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 370273
0.3140 23.3254 61.9246 1.1074 15.7175 1.4840 99.9013 370323
0.3150 23.3254 61.7280 1.1074 15.7175 1.4840 99.9016 370373
0.3140 23.3194 61.9087 1.1085 15.7188 1.4835 99.9013 370424
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 370474
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 370524
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 370574
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 370624
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 370674
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 370724
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 370774
0.3140 23.3194 61.9087 1.1085 15.7188 1.4835 99.9013 370824
0.3140 23.3291 61.9344 1.1107 15.7200 1.4840 99.9013 370874
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 370924
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 370974
0.3170 23.3291 61.3483 1.1107 15.7200 1.4840 99.9022 371025
0.3160 23.3291 61.5424 1.1107 15.7200 1.4840 99.9019 371075
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 371125
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 371175
0.3150 23.3291 61.7378 1.1107 15.7200 1.4840 99.9016 371225
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 371275
0.3140 23.3231 61.9186 1.1119 15.7212 1.4835 99.9013 371325
0.3140 23.3231 61.9186 1.1119 15.7212 1.4835 99.9013 371375
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 371425
0.3140 23.3231 61.9186 1.1119 15.7212 1.4835 99.9013 371476
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 371526
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 371576
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 371626
0.3150 23.3231 61.7220 1.1119 15.7212 1.4835 99.9016 371676
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 371726
0.3160 23.3231 61.5267 1.1119 15.7212 1.4835 99.9019 371776
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 371826
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 371877
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 371927
0.3160 23.3194 61.5169 1.1085 15.7188 1.4835 99.9019 371977
0.3150 23.3194 61.7122 1.1085 15.7188 1.4835 99.9016 372027
0.3170 23.3176 61.3179 1.1069 15.7175 1.4835 99.9022 372077
0.3150 23.3176 61.7073 1.1069 15.7175 1.4835 99.9016 372127
0.3150 23.3176 61.7073 1.1069 15.7175 1.4835 99.9016 372177
0.3160 23.3235 61.5277 1.1057 15.7163 1.4840 99.9019 372227
