0.0000 44.1031 4294967295.//// -1.1217 13.7537 3.2066 -4294967295.//// 6342
0.3130 23.3380 0.0622 0.0710 15.9563 1.4626 99.9024 219672
0.3120 23.3380 0.0624 0.0710 15.9563 1.4626 99.9021 219722
0.3120 23.3380 0.0624 0.0710 15.9563 1.4626 99.9021 219772
0.3130 23.3301 0.0621 0.0705 15.9563 1.4621 99.9024 219822
0.3130 23.3301 0.0621 0.0705 15.9563 1.4621 99.9024 219872
0.3130 23.3301 0.0621 0.0705 15.9563 1.4621 99.9024 219922
0.3130 23.3380 0.0622 0.0710 15.9563 1.4626 99.9024 219972
0.3110 23.3380 0.0626 0.0710 15.9563 1.4626 99.9017 220022
0.3130 23.3380 0.0622 0.0710 15.9563 1.4626 99.9024 220072
0.3120 23.3380 0.0624 0.0710 15.9563 1.4626 99.9021 220123
0.3120 23.3380 0.0624 0.0710 15.9563 1.4626 99.9021 220173
0.3120 23.3380 0.0624 0.0710 15.9563 1.4626 99.9021 220223
0.3120 23.3380 0.0624 0.0710 15.9563 1.4626 99.9021 220273
0.3110 23.3380 0.0626 0.0710 15.9563 1.4626 99.9017 220323
0.3110 23.3301 0.0625 0.0705 15.9563 1.4621 99.9018 220373
0.3110 23.3301 0.0625 0.0705 15.9563 1.4621 99.9018 220423
0.3120 23.3301 0.0623 0.0705 15.9563 1.4621 99.9021 220473
0.3120 23.3301 0.0623 0.0705 15.9563 1.4621 99.9021 220523
0.3120 23.3301 0.0623 0.0705 15.9563 1.4621 99.9021 220573
0.3120 23.3301 0.0623 0.0705 15.9563 1.4621 99.9021 220623
0.3120 23.3362 0.0624 0.0693 15.9550 1.4626 99.9021 220673
0.3110 23.3362 0.0626 0.0693 15.9550 1.4626 99.9017 220723
0.3100 23.3362 0.0628 0.0693 15.9550 1.4626 99.9014 220774
0.3120 23.3362 0.0624 0.0693 15.9550 1.4626 99.9021 220824
0.3110 23.3362 0.0626 0.0693 15.9550 1.4626 99.9017 220874
0.3110 23.3362 0.0626 0.0693 15.9550 1.4626 99.9017 220924
0.3130 23.3362 0.0622 0.0693 15.9550 1.4626 99.9024 220974
0.3110 23.3362 0.0626 0.0693 15.9550 1.4626 99.9017 221024
0.3140 23.3283 0.0619 0.0688 15.9550 1.4621 99.9027 221074
0.3130 23.3283 0.0621 0.0688 15.9550 1.4621 99.9024 221124
0.3160 23.3283 0.0615 0.0688 15.9550 1.4621 99.9033 221174
0.3150 23.3283 0.0617 0.0688 15.9550 1.4621 99.9030 221224
0.3160 23.3283 0.0615 0.0688 15.9550 1.4621 99.9033 221274
0.3140 23.3283 0.0619 0.0688 15.9550 1.4621 99.9027 221324
0.3140 23.3362 0.0620 0.0693 15.9550 1.4626 99.9027 221374
0.3120 23.3362 0.0624 0.0693 15.9550 1.4626 99.9021 221425
0.3140 23.3344 0.0619 0.0676 15.9537 1.4626 99.9027 221475
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 221525
0.3130 23.3344 0.0621 0.0676 15.9537 1.4626 99.9024 221575
0.3110 23.3344 0.0625 0.0676 15.9537 1.4626 99.9017 221625
0.3110 23.3344 0.0625 0.0676 15.9537 1.4626 99.9017 221675
0.3100 23.3344 0.0627 0.0676 15.9537 1.4626 99.9014 221725
0.3120 23.3185 0.0623 0.0666 15.9537 1.4616 99.9021 221775
0.3120 23.3185 0.0623 0.0666 15.9537 1.4616 99.9021 221825
0.3120 23.3185 0.0623 0.0666 15.9537 1.4616 99.9021 221875
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 221925
0.3130 23.3344 0.0621 0.0676 15.9537 1.4626 99.9024 221975
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 222026
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 222076
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 222126
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 222176
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 222226
0.3130 23.3344 0.0621 0.0676 15.9537 1.4626 99.9024 222276
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 222326
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 222376
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 222426
0.3140 23.3325 0.0619 0.0660 15.9525 1.4626 99.9027 222476
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 222527
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 222577
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 222627
0.3140 23.3325 0.0619 0.0660 15.9525 1.4626 99.9027 222677
0.3120 23.3405 0.0624 0.0665 15.9525 1.4631 99.9020 222727
0.3140 23.3405 0.0620 0.0665 15.9525 1.4631 99.9026 222777
0.3140 23.3405 0.0620 0.0665 15.9525 1.4631 99.9026 222827
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 222877
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 222927
0.3110 23.3325 0.0625 0.0660 15.9525 1.4626 99.9017 222977
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 223028
0.3130 23.3344 0.0621 0.0676 15.9537 1.4626 99.9024 223078
0.3120 23.3344 0.0623 0.0676 15.9537 1.4626 99.9021 223128
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 223178
0.3110 23.3325 0.0625 0.0660 15.9525 1.4626 99.9017 223228
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 223278
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 223328
0.3110 23.3325 0.0625 0.0660 15.9525 1.4626 99.9017 223378
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 223428
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 223478
0.3110 23.3325 0.0625 0.0660 15.9525 1.4626 99.9017 223529
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 223579
0.3120 23.3325 0.0623 0.0660 15.9525 1.4626 99.9021 223629
0.3130 23.3325 0.0621 0.0660 15.9525 1.4626 99.9024 223679
0.3130 23.3246 0.0621 0.0655 15.9525 1.4621 99.9024 223729
0.3130 23.3246 0.0621 0.0655 15.9525 1.4621 99.9024 223779
0.3120 23.3387 0.0624 0.0648 15.9513 1.4631 99.9020 223829
0.3120 23.3387 0.0624 0.0648 15.9513 1.4631 99.9020 223879
0.3110 23.3387 0.0626 0.0648 15.9513 1.4631 99.9017 223929
0.3120 23.3387 0.0624 0.0648 15.9513 1.4631 99.9020 223980
0.3120 23.3387 0.0624 0.0648 15.9513 1.4631 99.9020 224030
0.3120 23.3387 0.0624 0.0648 15.9513 1.4631 99.9020 224080
0.3130 23.3307 0.0621 0.0643 15.9513 1.4626 99.9024 224130
0.3120 23.3307 0.0623 0.0643 15.9513 1.4626 99.9021 224180
0.3120 23.3307 0.0623 0.0643 15.9513 1.4626 99.9021 224230
0.3130 23.3289 0.0621 0.0626 15.9500 1.4626 99.9024 224280
0.3120 23.3289 0.0623 0.0626 15.9500 1.4626 99.9021 224330
0.3130 23.3289 0.0621 0.0626 15.9500 1.4626 99.9024 224380
0.3110 23.3289 0.0625 0.0626 15.9500 1.4626 99.9017 224431
0.3120 23.3289 0.0623 0.0626 15.9500 1.4626 99.9021 224481
0.3110 23.3368 0.0626 0.0631 15.9500 1.4631 99.9017 224531
0.3120 23.3368 0.0624 0.0631 15.9500 1.4631 99.9020 224581
0.3110 23.3368 0.0626 0.0631 15.9500 1.4631 99.9017 224631
0.3110 23.3368 0.0626 0.0631 15.9500 1.4631 99.9017 224681
0.3100 23.3368 0.0628 0.0631 15.9500 1.4631 99.9014 224731
0.3120 23.3368 0.0624 0.0631 15.9500 1.4631 99.9020 224781
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 224831
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 224882
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 224932
0.3120 23.3350 0.0623 0.0615 15.9487 1.4631 99.9020 224982
0.3120 23.3350 0.0623 0.0615 15.9487 1.4631 99.9020 225032
0.3120 23.3271 0.0623 0.0610 15.9487 1.4626 99.9021 225082
0.3120 23.3271 0.0623 0.0610 15.9487 1.4626 99.9021 225132
0.3130 23.3271 0.0621 0.0610 15.9487 1.4626 99.9024 225182
0.3130 23.3429 0.0622 0.0620 15.9487 1.4636 99.9023 225232
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 225282
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 225333
0.3120 23.3429 0.0624 0.0620 15.9487 1.4636 99.9020 225383
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 225433
0.3110 23.3429 0.0626 0.0620 15.9487 1.4636 99.9017 225483
0.3120 23.3271 0.0623 0.0610 15.9487 1.4626 99.9021 225533
0.3090 23.3271 0.0629 0.0610 15.9487 1.4626 99.9011 225583
0.3110 23.3271 0.0625 0.0610 15.9487 1.4626 99.9017 225633
0.3110 23.3271 0.0625 0.0610 15.9487 1.4626 99.9017 225683
0.3100 23.3271 0.0627 0.0610 15.9487 1.4626 99.9014 225733
0.3100 23.3271 0.0627 0.0610 15.9487 1.4626 99.9014 225784
0.3100 23.3271 0.0627 0.0610 15.9487 1.4626 99.9014 225834
0.3110 23.3271 0.0625 0.0610 15.9487 1.4626 99.9017 225884
0.3100 23.3332 0.0627 0.0598 15.9475 1.4631 99.9014 225934
0.3110 23.3332 0.0625 0.0598 15.9475 1.4631 99.9017 225984
0.3100 23.3332 0.0627 0.0598 15.9475 1.4631 99.9014 226034
0.3130 23.3332 0.0621 0.0598 15.9475 1.4631 99.9023 226084
0.3100 23.3332 0.0627 0.0598 15.9475 1.4631 99.9014 226134
0.3120 23.3332 0.0623 0.0598 15.9475 1.4631 99.9020 226184
0.3100 23.3332 0.0627 0.0598 15.9475 1.4631 99.9014 226235
0.3110 23.3332 0.0625 0.0598 15.9475 1.4631 99.9017 226285
0.3120 23.3252 0.0623 0.0593 15.9475 1.4626 99.9021 226335
0.3100 23.3252 0.0627 0.0593 15.9475 1.4626 99.9014 226385
0.3100 23.3252 0.0627 0.0593 15.9475 1.4626 99.9014 226435
0.3120 23.3332 0.0623 0.0598 15.9475 1.4631 99.9020 226485
0.3100 23.3332 0.0627 0.0598 15.9475 1.4631 99.9014 226535
0.3130 23.3332 0.0621 0.0598 15.9475 1.4631 99.9023 226585
0.3110 23.3411 0.0626 0.0603 15.9475 1.4636 99.9017 226636
0.3120 23.3411 0.0624 0.0603 15.9475 1.4636 99.9020 226686
0.3100 23.3332 0.0627 0.0598 15.9475 1.4631 99.9014 226736
0.3110 23.3332 0.0625 0.0598 15.9475 1.4631 99.9017 226786
0.3110 23.3332 0.0625 0.0598 15.9475 1.4631 99.9017 226836
0.3100 23.3252 0.0627 0.0593 15.9475 1.4626 99.9014 226886
0.3110 23.3252 0.0625 0.0593 15.9475 1.4626 99.9017 226936
0.3090 23.3252 0.0629 0.0593 15.9475 1.4626 99.9011 226986
0.3110 23.3313 0.0625 0.0581 15.9462 1.4631 99.9017 227037
0.3110 23.3313 0.0625 0.0581 15.9462 1.4631 99.9017 227087
0.3110 23.3313 0.0625 0.0581 15.9462 1.4631 99.9017 227137
0.3110 23.3393 0.0626 0.0586 15.9462 1.4636 99.9017 227187
0.3110 23.3393 0.0626 0.0586 15.9462 1.4636 99.9017 227237
0.3100 23.3393 0.0628 0.0586 15.9462 1.4636 99.9014 227287
0.3100 23.3393 0.0628 0.0586 15.9462 1.4636 99.9014 227337
0.3110 23.3393 0.0626 0.0586 15.9462 1.4636 99.9017 227387
0.3100 23.3313 0.0627 0.0581 15.9462 1.4631 99.9014 227438
0.3090 23.3313 0.0629 0.0581 15.9462 1.4631 99.9011 227488
0.3100 23.3313 0.0627 0.0581 15.9462 1.4631 99.9014 227538
0.3110 23.3234 0.0625 0.0576 15.9462 1.4626 99.9017 227588
0.3110 23.3234 0.0625 0.0576 15.9462 1.4626 99.9017 227638
0.3090 23.3234 0.0629 0.0576 15.9462 1.4626 99.9011 227688
0.3100 23.3313 0.0627 0.0581 15.9462 1.4631 99.9014 227738
0.3110 23.3313 0.0625 0.0581 15.9462 1.4631 99.9017 227788
0.3110 23.3313 0.0625 0.0581 15.9462 1.4631 99.9017 227839
0.3100 23.3313 0.0627 0.0581 15.9462 1.4631 99.9014 227889
0.3110 23.3313 0.0625 0.0581 15.9462 1.4631 99.9017 227939
0.3110 23.3375 0.0626 0.0570 15.9450 1.4636 99.9017 227989
0.3110 23.3375 0.0626 0.0570 15.9450 1.4636 99.9017 228039
0.3120 23.3375 0.0624 0.0570 15.9450 1.4636 99.9020 228089
0.3130 23.3295 0.0621 0.0565 15.9450 1.4631 99.9023 228139
0.3130 23.3295 0.0621 0.0565 15.9450 1.4631 99.9023 228189
0.3120 23.3295 0.0623 0.0565 15.9450 1.4631 99.9020 228239
0.3120 23.3295 0.0623 0.0565 15.9450 1.4631 99.9020 228290
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228340
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228390
0.3120 23.3375 0.0624 0.0570 15.9450 1.4636 99.9020 228440
0.3120 23.3375 0.0624 0.0570 15.9450 1.4636 99.9020 228490
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228540
0.3120 23.3295 0.0623 0.0565 15.9450 1.4631 99.9020 228590
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228640
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228691
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228741
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228791
0.3120 23.3295 0.0623 0.0565 15.9450 1.4631 99.9020 228841
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228891
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228941
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 228991
0.3100 23.3295 0.0627 0.0565 15.9450 1.4631 99.9014 229041
0.3100 23.3375 0.0628 0.0570 15.9450 1.4636 99.9014 229092
0.3110 23.3375 0.0626 0.0570 15.9450 1.4636 99.9017 229142
0.3110 23.3375 0.0626 0.0570 15.9450 1.4636 99.9017 229192
0.3100 23.3295 0.0627 0.0565 15.9450 1.4631 99.9014 229242
0.3100 23.3295 0.0627 0.0565 15.9450 1.4631 99.9014 229292
0.3110 23.3295 0.0625 0.0565 15.9450 1.4631 99.9017 229342
0.3100 23.3356 0.0628 0.0553 15.9438 1.4636 99.9014 229392
0.3100 23.3356 0.0628 0.0553 15.9438 1.4636 99.9014 229442
0.3100 23.3356 0.0628 0.0553 15.9438 1.4636 99.9014 229492
0.3110 23.3277 0.0625 0.0548 15.9438 1.4631 99.9017 229543
0.3120 23.3277 0.0623 0.0548 15.9438 1.4631 99.9020 229593
0.3090 23.3277 0.0629 0.0548 15.9438 1.4631 99.9011 229643
0.3100 23.3277 0.0627 0.0548 15.9438 1.4631 99.9014 229693
0.3120 23.3277 0.0623 0.0548 15.9438 1.4631 99.9020 229743
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 229793
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 229843
0.3130 23.3356 0.0621 0.0553 15.9438 1.4636 99.9023 229893
0.3140 23.3338 0.0619 0.0536 15.9425 1.4636 99.9026 229943
0.3140 23.3338 0.0619 0.0536 15.9425 1.4636 99.9026 229993
0.3140 23.3338 0.0619 0.0536 15.9425 1.4636 99.9026 230044
0.3140 23.3356 0.0620 0.0553 15.9438 1.4636 99.9026 230094
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 230144
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 230194
0.3120 23.3277 0.0623 0.0548 15.9438 1.4631 99.9020 230244
0.3130 23.3277 0.0621 0.0548 15.9438 1.4631 99.9023 230294
0.3120 23.3277 0.0623 0.0548 15.9438 1.4631 99.9020 230344
0.3140 23.3277 0.0619 0.0548 15.9438 1.4631 99.9026 230394
0.3120 23.3277 0.0623 0.0548 15.9438 1.4631 99.9020 230444
0.3130 23.3338 0.0621 0.0536 15.9425 1.4636 99.9023 230494
0.3130 23.3338 0.0621 0.0536 15.9425 1.4636 99.9023 230544
0.3130 23.3338 0.0621 0.0536 15.9425 1.4636 99.9023 230595
0.3150 23.3259 0.0617 0.0531 15.9425 1.4631 99.9030 230645
0.3130 23.3259 0.0621 0.0531 15.9425 1.4631 99.9023 230695
0.3130 23.3259 0.0621 0.0531 15.9425 1.4631 99.9023 230745
0.3130 23.3179 0.0621 0.0526 15.9425 1.4626 99.9024 230795
0.3130 23.3179 0.0621 0.0526 15.9425 1.4626 99.9024 230845
0.3110 23.3356 0.0625 0.0553 15.9438 1.4636 99.9017 230895
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 230945
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 230995
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 231045
0.3120 23.3356 0.0623 0.0553 15.9438 1.4636 99.9020 231096
0.3110 23.3356 0.0625 0.0553 15.9438 1.4636 99.9017 231146
0.3110 23.3338 0.0625 0.0536 15.9425 1.4636 99.9017 231196
0.3110 23.3338 0.0625 0.0536 15.9425 1.4636 99.9017 231246
0.3110 23.3338 0.0625 0.0536 15.9425 1.4636 99.9017 231296
0.3120 23.3259 0.0623 0.0531 15.9425 1.4631 99.9020 231346
0.3120 23.3259 0.0623 0.0531 15.9425 1.4631 99.9020 231396
0.3130 23.3259 0.0621 0.0531 15.9425 1.4631 99.9023 231446
0.3130 23.3259 0.0621 0.0531 15.9425 1.4631 99.9023 231496
0.3120 23.3259 0.0623 0.0531 15.9425 1.4631 99.9020 231546
0.3130 23.3320 0.0621 0.0520 15.9412 1.4636 99.9023 231596
0.3130 23.3320 0.0621 0.0520 15.9412 1.4636 99.9023 231647
0.3120 23.3320 0.0623 0.0520 15.9412 1.4636 99.9020 231697
0.3140 23.3320 0.0619 0.0520 15.9412 1.4636 99.9026 231747
0.3130 23.3320 0.0621 0.0520 15.9412 1.4636 99.9023 231797
0.3130 23.3320 0.0621 0.0520 15.9412 1.4636 99.9023 231847
0.3130 23.3320 0.0621 0.0520 15.9412 1.4636 99.9023 231897
0.3120 23.3320 0.0623 0.0520 15.9412 1.4636 99.9020 231947
0.3100 23.3320 0.0627 0.0520 15.9412 1.4636 99.9014 231997
0.3110 23.3320 0.0625 0.0520 15.9412 1.4636 99.9017 232047
0.3120 23.3320 0.0623 0.0520 15.9412 1.4636 99.9020 232097
0.3110 23.3240 0.0625 0.0515 15.9412 1.4631 99.9017 232147
0.3110 23.3240 0.0625 0.0515 15.9412 1.4631 99.9017 232197
0.3110 23.3240 0.0625 0.0515 15.9412 1.4631 99.9017 232248
0.3110 23.3320 0.0625 0.0520 15.9412 1.4636 99.9017 232298
0.3120 23.3320 0.0623 0.0520 15.9412 1.4636 99.9020 232348
0.3130 23.3320 0.0621 0.0520 15.9412 1.4636 99.9023 232398
0.3130 23.3301 0.0621 0.0503 15.9400 1.4636 99.9023 232448
0.3120 23.3301 0.0623 0.0503 15.9400 1.4636 99.9020 232498
0.3120 23.3301 0.0623 0.0503 15.9400 1.4636 99.9020 232548
0.3120 23.3301 0.0623 0.0503 15.9400 1.4636 99.9020 232598
0.3140 23.3301 0.0619 0.0503 15.9400 1.4636 99.9026 232648
0.3110 23.3362 0.0626 0.0491 15.9388 1.4641 99.9016 232698
0.3130 23.3362 0.0622 0.0491 15.9388 1.4641 99.9023 232748
0.3120 23.3362 0.0624 0.0491 15.9388 1.4641 99.9020 232799
0.3110 23.3283 0.0625 0.0486 15.9388 1.4636 99.9017 232849
0.3110 23.3283 0.0625 0.0486 15.9388 1.4636 99.9017 232899
0.3130 23.3283 0.0621 0.0486 15.9388 1.4636 99.9023 232949
0.3110 23.3442 0.0626 0.0496 15.9388 1.4646 99.9016 232999
0.3130 23.3442 0.0622 0.0496 15.9388 1.4646 99.9022 233049
0.3130 23.3442 0.0622 0.0496 15.9388 1.4646 99.9022 233099
0.3120 23.3362 0.0624 0.0491 15.9388 1.4641 99.9020 233149
0.3120 23.3362 0.0624 0.0491 15.9388 1.4641 99.9020 233200
0.3130 23.3423 0.0622 0.0480 15.9375 1.4646 99.9022 233250
0.3130 23.3423 0.0622 0.0480 15.9375 1.4646 99.9022 233300
0.3140 23.3423 0.0620 0.0480 15.9375 1.4646 99.9025 233350
0.3140 23.3344 0.0619 0.0475 15.9375 1.4641 99.9026 233400
0.3130 23.3344 0.0621 0.0475 15.9375 1.4641 99.9023 233450
0.3130 23.3344 0.0621 0.0475 15.9375 1.4641 99.9023 233500
0.3100 23.3362 0.0628 0.0491 15.9388 1.4641 99.9013 233550
0.3120 23.3362 0.0624 0.0491 15.9388 1.4641 99.9020 233601
0.3110 23.3362 0.0626 0.0491 15.9388 1.4641 99.9016 233651
0.3120 23.3344 0.0623 0.0475 15.9375 1.4641 99.9020 233701
0.3130 23.3344 0.0621 0.0475 15.9375 1.4641 99.9023 233751
0.3120 23.3423 0.0624 0.0480 15.9375 1.4646 99.9019 233801
0.3130 23.3423 0.0622 0.0480 15.9375 1.4646 99.9022 233851
0.3130 23.3423 0.0622 0.0480 15.9375 1.4646 99.9022 233901
0.3110 23.3423 0.0626 0.0480 15.9375 1.4646 99.9016 233951
0.3130 23.3423 0.0622 0.0480 15.9375 1.4646 99.9022 234002
0.3130 23.3423 0.0622 0.0480 15.9375 1.4646 99.9022 234052
0.3110 23.3265 0.0625 0.0470 15.9375 1.4636 99.9017 234102
0.3120 23.3265 0.0623 0.0470 15.9375 1.4636 99.9020 234152
0.3110 23.3265 0.0625 0.0470 15.9375 1.4636 99.9017 234202
0.3110 23.3344 0.0625 0.0475 15.9375 1.4641 99.9016 234252
0.3110 23.3344 0.0625 0.0475 15.9375 1.4641 99.9016 234302
0.3140 23.3423 0.0620 0.0480 15.9375 1.4646 99.9025 234352
0.3120 23.3405 0.0624 0.0463 15.9362 1.4646 99.9019 234403
0.3130 23.3405 0.0622 0.0463 15.9362 1.4646 99.9022 234453
0.3100 23.3405 0.0628 0.0463 15.9362 1.4646 99.9013 234503
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 234553
0.3100 23.3405 0.0628 0.0463 15.9362 1.4646 99.9013 234603
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 234653
0.3130 23.3405 0.0622 0.0463 15.9362 1.4646 99.9022 234703
0.3100 23.3405 0.0628 0.0463 15.9362 1.4646 99.9013 234753
0.3100 23.3405 0.0628 0.0463 15.9362 1.4646 99.9013 234804
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 234854
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 234904
0.3110 23.3326 0.0625 0.0458 15.9362 1.4641 99.9016 234954
0.3120 23.3326 0.0623 0.0458 15.9362 1.4641 99.9020 235004
0.3120 23.3405 0.0624 0.0463 15.9362 1.4646 99.9019 235054
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 235104
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 235154
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 235205
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 235255
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 235305
0.3120 23.3326 0.0623 0.0458 15.9362 1.4641 99.9020 235355
0.3110 23.3326 0.0625 0.0458 15.9362 1.4641 99.9016 235405
0.3110 23.3326 0.0625 0.0458 15.9362 1.4641 99.9016 235455
0.3120 23.3405 0.0624 0.0463 15.9362 1.4646 99.9019 235505
0.3130 23.3405 0.0622 0.0463 15.9362 1.4646 99.9022 235555
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 235606
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 235656
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 235706
0.3100 23.3405 0.0628 0.0463 15.9362 1.4646 99.9013 235756
0.3120 23.3405 0.0624 0.0463 15.9362 1.4646 99.9019 235806
0.3110 23.3405 0.0626 0.0463 15.9362 1.4646 99.9016 235856
0.3120 23.3387 0.0624 0.0446 15.9350 1.4646 99.9019 235906
0.3100 23.3387 0.0628 0.0446 15.9350 1.4646 99.9013 235956
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236007
0.3120 23.3308 0.0623 0.0441 15.9350 1.4641 99.9020 236057
0.3110 23.3308 0.0625 0.0441 15.9350 1.4641 99.9016 236107
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236157
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236207
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236257
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236307
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236357
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236408
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236458
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236508
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236558
0.3100 23.3308 0.0627 0.0441 15.9350 1.4641 99.9013 236608
0.3110 23.3308 0.0625 0.0441 15.9350 1.4641 99.9016 236658
0.3090 23.3308 0.0629 0.0441 15.9350 1.4641 99.9010 236708
0.3120 23.3308 0.0623 0.0441 15.9350 1.4641 99.9020 236758
0.3100 23.3308 0.0627 0.0441 15.9350 1.4641 99.9013 236809
0.3110 23.3387 0.0626 0.0446 15.9350 1.4646 99.9016 236859
0.3100 23.3387 0.0628 0.0446 15.9350 1.4646 99.9013 236909
0.3090 23.3387 0.0630 0.0446 15.9350 1.4646 99.9010 236959
0.3110 23.3448 0.0626 0.0434 15.9338 1.4651 99.9016 237009
0.3110 23.3448 0.0626 0.0434 15.9338 1.4651 99.9016 237059
0.3120 23.3448 0.0624 0.0434 15.9338 1.4651 99.9019 237109
0.3110 23.3448 0.0626 0.0434 15.9338 1.4651 99.9016 237159
0.3110 23.3448 0.0626 0.0434 15.9338 1.4651 99.9016 237209
0.3100 23.3448 0.0628 0.0434 15.9338 1.4651 99.9013 237260
0.3090 23.3369 0.0630 0.0430 15.9338 1.4646 99.9010 237310
0.3120 23.3369 0.0624 0.0430 15.9338 1.4646 99.9019 237360
0.3120 23.3289 0.0623 0.0425 15.9338 1.4641 99.9020 237410
0.3110 23.3289 0.0625 0.0425 15.9338 1.4641 99.9016 237460
0.3100 23.3289 0.0627 0.0425 15.9338 1.4641 99.9013 237510
0.3100 23.3369 0.0628 0.0430 15.9338 1.4646 99.9013 237560
0.3110 23.3369 0.0626 0.0430 15.9338 1.4646 99.9016 237610
0.3110 23.3369 0.0626 0.0430 15.9338 1.4646 99.9016 237660
0.3110 23.3448 0.0626 0.0434 15.9338 1.4651 99.9016 237711
0.3110 23.3448 0.0626 0.0434 15.9338 1.4651 99.9016 237761
0.3120 23.3448 0.0624 0.0434 15.9338 1.4651 99.9019 237811
0.3110 23.3369 0.0626 0.0430 15.9338 1.4646 99.9016 237861
0.3120 23.3369 0.0624 0.0430 15.9338 1.4646 99.9019 237911
0.3110 23.3271 0.0625 0.0408 15.9325 1.4641 99.9016 237961
0.3120 23.3271 0.0623 0.0408 15.9325 1.4641 99.9020 238011
