pc_time,gps_time,tow(sec),north(meters),east(meters),down(meters),h_accuracy(meters),v_accuracy(meters),distance(meters),num_sats,flags,num_hypothesis
2018-04-20 19:58:40.762372,2018-04-21 02:58:59.200000,529139.200,378.7460,-396.0870,-4.2550,0.0240,0.0690,548.0434,12,4,0
2018-04-20 19:58:40.836153,2018-04-21 02:58:59.300000,529139.300,378.7460,-396.0860,-4.2500,0.0240,0.0700,548.0426,12,4,0
2018-04-20 19:58:40.963398,2018-04-21 02:58:59.400000,529139.400,378.7460,-396.0860,-4.2500,0.0250,0.0710,548.0426,12,4,0
2018-04-20 19:58:41.037817,2018-04-21 02:58:59.500000,529139.500,378.7490,-396.0820,-4.2600,0.0250,0.0720,548.0419,12,4,0
2018-04-20 19:58:41.146791,2018-04-21 02:58:59.600000,529139.600,378.7470,-396.0850,-4.2580,0.0250,0.0730,548.0427,12,4,0
2018-04-20 19:58:41.242668,2018-04-21 02:58:59.700000,529139.700,378.7450,-396.0840,-4.2510,0.0250,0.0730,548.0405,12,4,0
2018-04-20 19:58:41.347433,2018-04-21 02:58:59.800000,529139.800,378.7480,-396.0850,-4.2630,0.0260,0.0740,548.0434,12,4,0
2018-04-20 19:58:41.436896,2018-04-21 02:58:59.900000,529139.900,378.7450,-396.0860,-4.2490,0.0260,0.0750,548.0419,12,4,0
2018-04-20 19:58:41.549373,2018-04-21 02:59:0.000000,529140.000,378.7450,-396.0860,-4.2510,0.0260,0.0760,548.0419,12,4,0
2018-04-20 19:58:41.636845,2018-04-21 02:59:0.100000,529140.100,378.7440,-396.0870,-4.2460,0.0260,0.0760,548.0419,12,4,0
2018-04-20 19:58:41.757398,2018-04-21 02:59:0.200000,529140.200,378.7430,-396.0860,-4.2530,0.0270,0.0770,548.0406,12,4,0
2018-04-20 19:58:41.837265,2018-04-21 02:59:0.300000,529140.300,378.7460,-396.0870,-4.2480,0.0270,0.0780,548.0433,12,4,0
2018-04-20 19:58:41.949125,2018-04-21 02:59:0.400000,529140.400,378.7480,-396.0890,-4.2540,0.0270,0.0790,548.0462,12,4,0
2018-04-20 19:58:42.037000,2018-04-21 02:59:0.500000,529140.500,378.7470,-396.0870,-4.2520,0.0220,0.0630,548.0441,12,4,0
2018-04-20 19:58:42.149577,2018-04-21 02:59:0.600000,529140.600,378.7430,-396.0890,-4.2650,0.0220,0.0640,548.0428,12,4,0
2018-04-20 19:58:42.243777,2018-04-21 02:59:0.700000,529140.700,378.7460,-396.0880,-4.2630,0.0230,0.0650,548.0442,12,4,0
2018-04-20 19:58:42.344727,2018-04-21 02:59:0.800000,529140.800,378.7460,-396.0870,-4.2570,0.0230,0.0660,548.0434,12,4,0
2018-04-20 19:58:42.435943,2018-04-21 02:59:0.900000,529140.900,378.7510,-396.0860,-4.2600,0.0230,0.0670,548.0462,12,4,0
2018-04-20 19:58:42.545192,2018-04-21 02:59:1.000000,529141.000,378.7480,-396.0880,-4.2580,0.0240,0.0680,548.0455,12,4,0
2018-04-20 19:58:42.634901,2018-04-21 02:59:1.100000,529141.100,378.7460,-396.0880,-4.2600,0.0240,0.0690,548.0441,12,4,0
2018-04-20 19:58:42.751667,2018-04-21 02:59:1.200000,529141.200,378.7430,-396.0890,-4.2560,0.0240,0.0690,548.0428,12,4,0
2018-04-20 19:58:42.838453,2018-04-21 02:59:1.300000,529141.300,378.7450,-396.0900,-4.2470,0.0240,0.0700,548.0448,12,4,0
2018-04-20 19:58:42.947476,2018-04-21 02:59:1.400000,529141.400,378.7470,-396.0870,-4.2580,0.0250,0.0710,548.0441,12,4,0
2018-04-20 19:58:43.035875,2018-04-21 02:59:1.500000,529141.500,378.7480,-396.0870,-4.2510,0.0250,0.0720,548.0447,12,4,0
2018-04-20 19:58:43.147216,2018-04-21 02:59:1.600000,529141.600,378.7460,-396.0890,-4.2450,0.0250,0.0730,548.0448,12,4,0
2018-04-20 19:58:43.244907,2018-04-21 02:59:1.700000,529141.700,378.7450,-396.0870,-4.2550,0.0250,0.0740,548.0427,12,4,0
2018-04-20 19:58:43.346995,2018-04-21 02:59:1.800000,529141.800,378.7470,-396.0890,-4.2550,0.0260,0.0740,548.0455,12,4,0
2018-04-20 19:58:43.438937,2018-04-21 02:59:1.900000,529141.900,378.7440,-396.0900,-4.2490,0.0260,0.0750,548.0441,12,4,0
2018-04-20 19:58:43.551725,2018-04-21 02:59:2.000000,529142.000,378.7470,-396.0860,-4.2450,0.0260,0.0760,548.0433,12,4,0
2018-04-20 19:58:43.639755,2018-04-21 02:59:2.100000,529142.100,378.7460,-396.0890,-4.2630,0.0260,0.0770,548.0449,12,4,0
2018-04-20 19:58:43.756895,2018-04-21 02:59:2.200000,529142.200,378.7430,-396.0910,-4.2590,0.0270,0.0770,548.0442,12,4,0
2018-04-20 19:58:43.838617,2018-04-21 02:59:2.300000,529142.300,378.7450,-396.0900,-4.2500,0.0270,0.0780,548.0448,12,4,0
2018-04-20 19:58:43.949689,2018-04-21 02:59:2.400000,529142.400,378.7440,-396.0890,-4.2530,0.0270,0.0790,548.0434,12,4,0
2018-04-20 19:58:44.041205,2018-04-21 02:59:2.500000,529142.500,378.7440,-396.0900,-4.2500,0.0270,0.0790,548.0441,12,4,0
2018-04-20 19:58:44.145035,2018-04-21 02:59:2.600000,529142.600,378.7470,-396.0870,-4.2540,0.0220,0.0640,548.0441,12,4,0
2018-04-20 19:58:44.244744,2018-04-21 02:59:2.700000,529142.700,378.7430,-396.0880,-4.2440,0.0230,0.0650,548.0419,12,4,0
2018-04-20 19:58:44.341937,2018-04-21 02:59:2.800000,529142.800,378.7460,-396.0880,-4.2440,0.0230,0.0660,548.0440,12,4,0
2018-04-20 19:58:44.435136,2018-04-21 02:59:2.900000,529142.900,378.7450,-396.0880,-4.2460,0.0230,0.0670,548.0433,12,4,0
2018-04-20 19:58:44.550519,2018-04-21 02:59:3.000000,529143.000,378.7480,-396.0880,-4.2560,0.0230,0.0670,548.0455,12,4,0
2018-04-20 19:58:44.637183,2018-04-21 02:59:3.100000,529143.100,378.7460,-396.0860,-4.2530,0.0240,0.0680,548.0426,12,4,0
2018-04-20 19:58:44.748026,2018-04-21 02:59:3.200000,529143.200,378.7460,-396.0870,-4.2490,0.0240,0.0690,548.0433,12,4,0
2018-04-20 19:58:44.835751,2018-04-21 02:59:3.300000,529143.300,378.7450,-396.0880,-4.2470,0.0240,0.0700,548.0434,12,4,0
2018-04-20 19:58:44.942845,2018-04-21 02:59:3.400000,529143.400,378.7460,-396.0890,-4.2350,0.0250,0.0710,548.0447,12,4,0
2018-04-20 19:58:45.035652,2018-04-21 02:59:3.500000,529143.500,378.7460,-396.0880,-4.2530,0.0250,0.0720,548.0441,12,4,0
2018-04-20 19:58:45.146037,2018-04-21 02:59:3.600000,529143.600,378.7430,-396.0870,-4.2650,0.0250,0.0720,548.0414,12,4,0
2018-04-20 19:58:45.246299,2018-04-21 02:59:3.700000,529143.700,378.7430,-396.0880,-4.2530,0.0250,0.0730,548.0420,12,4,0
2018-04-20 19:58:45.347394,2018-04-21 02:59:3.800000,529143.800,378.7460,-396.0890,-4.2430,0.0260,0.0740,548.0447,12,4,0
2018-04-20 19:58:45.440423,2018-04-21 02:59:3.900000,529143.900,378.7480,-396.0880,-4.2490,0.0260,0.0750,548.0454,12,4,0
2018-04-20 19:58:45.546616,2018-04-21 02:59:4.000000,529144.000,378.7450,-396.0860,-4.2450,0.0260,0.0750,548.0419,12,4,0
2018-04-20 19:58:45.638016,2018-04-21 02:59:4.100000,529144.100,378.7470,-396.0860,-4.2520,0.0260,0.0760,548.0433,12,4,0
2018-04-20 19:58:45.758502,2018-04-21 02:59:4.200000,529144.200,378.7450,-396.0870,-4.2480,0.0270,0.0770,548.0426,12,4,0
2018-04-20 19:58:45.838832,2018-04-21 02:59:4.300000,529144.300,378.7480,-396.0880,-4.2450,0.0270,0.0770,548.0454,12,4,0
2018-04-20 19:58:45.944815,2018-04-21 02:59:4.400000,529144.400,378.7490,-396.0860,-4.2560,0.0270,0.0780,548.0447,12,4,0
2018-04-20 19:58:46.037894,2018-04-21 02:59:4.500000,529144.500,378.7440,-396.0890,-4.2430,0.0270,0.0790,548.0434,12,4,0
2018-04-20 19:58:46.149295,2018-04-21 02:59:4.600000,529144.600,378.7470,-396.0880,-4.2420,0.0280,0.0790,548.0447,12,4,0
2018-04-20 19:58:46.247961,2018-04-21 02:59:4.700000,529144.700,378.7460,-396.0890,-4.2420,0.0280,0.0800,548.0447,12,4,0
2018-04-20 19:58:46.347289,2018-04-21 02:59:4.800000,529144.800,378.7460,-396.0880,-4.2420,0.0280,0.0810,548.0440,12,4,0
2018-04-20 19:58:46.440336,2018-04-21 02:59:4.900000,529144.900,378.7440,-396.0900,-4.2570,0.0220,0.0630,548.0442,12,4,0
2018-04-20 19:58:46.550053,2018-04-21 02:59:5.000000,529145.000,378.7440,-396.0920,-4.2530,0.0220,0.0640,548.0456,12,4,0
2018-04-20 19:58:46.637224,2018-04-21 02:59:5.100000,529145.100,378.7460,-396.0880,-4.2480,0.0230,0.0650,548.0441,12,4,0
2018-04-20 19:58:46.751719,2018-04-21 02:59:5.200000,529145.200,378.7500,-396.0830,-4.2590,0.0230,0.0660,548.0433,12,4,0
2018-04-20 19:58:46.837702,2018-04-21 02:59:5.300000,529145.300,378.7450,-396.0880,-4.2510,0.0230,0.0670,548.0434,12,4,0
2018-04-20 19:58:46.945008,2018-04-21 02:59:5.400000,529145.400,378.7460,-396.0880,-4.2440,0.0230,0.0670,548.0440,12,4,0
2018-04-20 19:58:47.039362,2018-04-21 02:59:5.500000,529145.500,378.7470,-396.0880,-4.2380,0.0240,0.0680,548.0447,12,4,0
2018-04-20 19:58:47.145070,2018-04-21 02:59:5.600000,529145.600,378.7460,-396.0910,-4.2410,0.0240,0.0690,548.0462,12,4,0
2018-04-20 19:58:47.254531,2018-04-21 02:59:5.700000,529145.700,378.7460,-396.0870,-4.2540,0.0240,0.0700,548.0434,12,4,0
2018-04-20 19:58:47.343151,2018-04-21 02:59:5.800000,529145.800,378.7500,-396.0860,-4.2590,0.0250,0.0710,548.0455,12,4,0
2018-04-20 19:58:47.438556,2018-04-21 02:59:5.900000,529145.900,378.7510,-396.0870,-4.2420,0.0250,0.0720,548.0467,12,4,0
2018-04-20 19:58:47.545299,2018-04-21 02:59:6.000000,529146.000,378.7510,-396.0890,-4.2510,0.0250,0.0720,548.0483,12,4,0
2018-04-20 19:58:47.638781,2018-04-21 02:59:6.100000,529146.100,378.7450,-396.0870,-4.2490,0.0250,0.0730,548.0426,12,4,0
2018-04-20 19:58:47.757096,2018-04-21 02:59:6.200000,529146.200,378.7460,-396.0880,-4.2470,0.0260,0.0740,548.0440,12,4,0
2018-04-20 19:58:47.838070,2018-04-21 02:59:6.300000,529146.300,378.7470,-396.0920,-4.2390,0.0260,0.0750,548.0476,12,4,0
2018-04-20 19:58:47.946135,2018-04-21 02:59:6.400000,529146.400,378.7490,-396.0880,-4.2420,0.0260,0.0750,548.0461,12,4,0
2018-04-20 19:58:48.044123,2018-04-21 02:59:6.500000,529146.500,378.7460,-396.0880,-4.2410,0.0260,0.0760,548.0440,12,4,0
2018-04-20 19:58:48.146871,2018-04-21 02:59:6.600000,529146.600,378.7510,-396.0880,-4.2440,0.0270,0.0770,548.0475,12,4,0
2018-04-20 19:58:48.245513,2018-04-21 02:59:6.700000,529146.700,378.7510,-396.0910,-4.2370,0.0270,0.0770,548.0496,12,4,0
2018-04-20 19:58:48.346458,2018-04-21 02:59:6.800000,529146.800,378.7490,-396.0910,-4.2370,0.0270,0.0780,548.0482,12,4,0
2018-04-20 19:58:48.441453,2018-04-21 02:59:6.900000,529146.900,378.7500,-396.0890,-4.2410,0.0270,0.0790,548.0475,12,4,0
2018-04-20 19:58:48.546849,2018-04-21 02:59:7.000000,529147.000,378.7530,-396.0890,-4.2570,0.0220,0.0640,548.0497,12,4,0
2018-04-20 19:58:48.652013,2018-04-21 02:59:7.100000,529147.100,378.7500,-396.0900,-4.2530,0.0230,0.0650,548.0483,12,4,0
2018-04-20 19:58:48.752027,2018-04-21 02:59:7.200000,529147.200,378.7520,-396.0900,-4.2410,0.0230,0.0660,548.0496,12,4,0
2018-04-20 19:58:48.847559,2018-04-21 02:59:7.300000,529147.300,378.7480,-396.0940,-4.2430,0.0230,0.0670,548.0497,12,4,0
2018-04-20 19:58:48.944964,2018-04-21 02:59:7.400000,529147.400,378.7500,-396.0920,-4.2600,0.0230,0.0670,548.0498,12,4,0
2018-04-20 19:58:49.057485,2018-04-21 02:59:7.500000,529147.500,378.7540,-396.0900,-4.2630,0.0240,0.0680,548.0511,12,4,0
2018-04-20 19:58:49.143411,2018-04-21 02:59:7.600000,529147.600,378.7510,-396.0970,-4.2360,0.0240,0.0690,548.0539,12,4,0
2018-04-20 19:58:49.262415,2018-04-21 02:59:7.700000,529147.700,378.7530,-396.0980,-4.2380,0.0240,0.0700,548.0560,12,4,0
2018-04-20 19:58:49.356347,2018-04-21 02:59:7.800000,529147.800,378.7540,-396.0950,-4.2320,0.0250,0.0710,548.0545,12,4,0
2018-04-20 19:58:49.439366,2018-04-21 02:59:7.900000,529147.900,378.7560,-396.0980,-4.2370,0.0250,0.0720,548.0581,12,4,0
2018-04-20 19:58:49.548622,2018-04-21 02:59:8.000000,529148.000,378.7570,-396.1010,-4.2480,0.0250,0.0720,548.0610,12,4,0
2018-04-20 19:58:49.636874,2018-04-21 02:59:8.100000,529148.100,378.7570,-396.1050,-4.2490,0.0250,0.0730,548.0639,12,4,0
2018-04-20 19:58:49.753359,2018-04-21 02:59:8.200000,529148.200,378.7580,-396.1080,-4.2370,0.0260,0.0740,548.0667,12,4,0
2018-04-20 19:58:49.837283,2018-04-21 02:59:8.300000,529148.300,378.7610,-396.1080,-4.2330,0.0260,0.0750,548.0688,12,4,0
2018-04-20 19:58:49.945028,2018-04-21 02:59:8.400000,529148.400,378.7620,-396.1060,-4.2420,0.0260,0.0750,548.0681,12,4,0
2018-04-20 19:58:50.037235,2018-04-21 02:59:8.500000,529148.500,378.7630,-396.1040,-4.2430,0.0260,0.0760,548.0673,12,4,0
2018-04-20 19:58:50.146079,2018-04-21 02:59:8.600000,529148.600,378.7600,-396.1030,-4.2420,0.0270,0.0770,548.0645,12,4,0
2018-04-20 19:58:50.248077,2018-04-21 02:59:8.700000,529148.700,378.7600,-396.1060,-4.2420,0.0270,0.0780,548.0667,12,4,0
2018-04-20 19:58:50.346442,2018-04-21 02:59:8.800000,529148.800,378.7610,-396.1090,-4.2360,0.0270,0.0790,548.0695,12,4,0
2018-04-20 19:58:50.437302,2018-04-21 02:59:8.900000,529148.900,378.7620,-396.1090,-4.2320,0.0270,0.0790,548.0702,12,4,0
2018-04-20 19:58:50.549666,2018-04-21 02:59:9.000000,529149.000,378.7620,-396.1040,-4.2380,0.0280,0.0800,548.0666,12,4,0
2018-04-20 19:58:50.635359,2018-04-21 02:59:9.100000,529149.100,378.7580,-396.1040,-4.2390,0.0280,0.0810,548.0638,12,4,0
2018-04-20 19:58:50.768664,2018-04-21 02:59:9.200000,529149.200,378.7630,-396.1030,-4.2440,0.0280,0.0810,548.0666,12,4,0
2018-04-20 19:58:50.836251,2018-04-21 02:59:9.300000,529149.300,378.7660,-396.1040,-4.2490,0.0280,0.0820,548.0694,12,4,0
2018-04-20 19:58:50.942533,2018-04-21 02:59:9.400000,529149.400,378.7600,-396.1050,-4.2280,0.0280,0.0830,548.0659,12,4,0
2018-04-20 19:58:51.037331,2018-04-21 02:59:9.500000,529149.500,378.7590,-396.1050,-4.2340,0.0290,0.0830,548.0652,12,4,0
2018-04-20 19:58:51.160449,2018-04-21 02:59:9.600000,529149.600,378.7600,-396.1090,-4.2420,0.0290,0.0840,548.0689,12,4,0
2018-04-20 19:58:51.243298,2018-04-21 02:59:9.700000,529149.700,378.7640,-396.1070,-4.2400,0.0290,0.0850,548.0702,12,4,0
2018-04-20 19:58:51.344178,2018-04-21 02:59:9.800000,529149.800,378.7660,-396.1040,-4.2370,0.0290,0.0850,548.0694,12,4,0
2018-04-20 19:58:51.438443,2018-04-21 02:59:9.900000,529149.900,378.7700,-396.1070,-4.2640,0.0220,0.0630,548.0745,12,4,0
2018-04-20 19:58:51.550420,2018-04-21 02:59:10.000000,529150.000,378.7660,-396.1110,-4.2630,0.0220,0.0640,548.0746,12,4,0
2018-04-20 19:58:51.641729,2018-04-21 02:59:10.100000,529150.100,378.7650,-396.1110,-4.2690,0.0230,0.0650,548.0740,12,4,0
2018-04-20 19:58:51.757537,2018-04-21 02:59:10.200000,529150.200,378.7720,-396.1080,-4.2610,0.0230,0.0660,548.0766,12,4,0
2018-04-20 19:58:51.841777,2018-04-21 02:59:10.300000,529150.300,378.7740,-396.1070,-4.2640,0.0230,0.0670,548.0773,12,4,0
2018-04-20 19:58:51.951372,2018-04-21 02:59:10.400000,529150.400,378.7710,-396.1140,-4.2600,0.0240,0.0680,548.0802,12,4,0
2018-04-20 19:58:52.043374,2018-04-21 02:59:10.500000,529150.500,378.7700,-396.1150,-4.2510,0.0240,0.0690,548.0802,12,4,0
2018-04-20 19:58:52.150883,2018-04-21 02:59:10.600000,529150.600,378.7780,-396.1140,-4.2710,0.0240,0.0700,548.0851,12,4,0
2018-04-20 19:58:52.257165,2018-04-21 02:59:10.700000,529150.700,378.7800,-396.1120,-4.2670,0.0240,0.0710,548.0850,12,4,0
2018-04-20 19:58:52.349688,2018-04-21 02:59:10.800000,529150.800,378.7750,-396.1190,-4.2720,0.0250,0.0710,548.0867,12,4,0
2018-04-20 19:58:52.443126,2018-04-21 02:59:10.900000,529150.900,378.7780,-396.1190,-4.2650,0.0250,0.0720,548.0887,12,4,0
2018-04-20 19:58:52.552552,2018-04-21 02:59:11.000000,529151.000,378.7790,-396.1180,-4.2620,0.0250,0.0730,548.0886,12,4,0
2018-04-20 19:58:52.642786,2018-04-21 02:59:11.100000,529151.100,378.7760,-396.1240,-4.2620,0.0250,0.0740,548.0909,12,4,0
2018-04-20 19:58:52.762537,2018-04-21 02:59:11.200000,529151.200,378.7870,-396.1210,-4.2660,0.0260,0.0750,548.0964,12,4,0
2018-04-20 19:58:52.843109,2018-04-21 02:59:11.300000,529151.300,378.7890,-396.1170,-4.2700,0.0260,0.0750,548.0949,12,4,0
2018-04-20 19:58:52.955907,2018-04-21 02:59:11.400000,529151.400,378.7820,-396.1230,-4.2700,0.0260,0.0760,548.0944,12,4,0
2018-04-20 19:58:53.040704,2018-04-21 02:59:11.500000,529151.500,378.7770,-396.1280,-4.2520,0.0260,0.0770,548.0944,12,4,0
2018-04-20 19:58:53.161029,2018-04-21 02:59:11.600000,529151.600,378.7840,-396.1240,-4.2660,0.0270,0.0770,548.0965,12,4,0
2018-04-20 19:58:53.249390,2018-04-21 02:59:11.700000,529151.700,378.7830,-396.1220,-4.2640,0.0270,0.0780,548.0943,12,4,0
2018-04-20 19:58:53.353567,2018-04-21 02:59:11.800000,529151.800,378.7860,-396.1180,-4.2570,0.0270,0.0790,548.0934,12,4,0
2018-04-20 19:58:53.442457,2018-04-21 02:59:11.900000,529151.900,378.7860,-396.1230,-4.2630,0.0270,0.0800,548.0971,12,4,0
2018-04-20 19:58:53.550109,2018-04-21 02:59:12.000000,529152.000,378.7820,-396.1280,-4.2580,0.0220,0.0640,548.0979,12,4,0
2018-04-20 19:58:53.638956,2018-04-21 02:59:12.100000,529152.100,378.7790,-396.1270,-4.2590,0.0230,0.0650,548.0951,12,4,0
2018-04-20 19:58:53.752029,2018-04-21 02:59:12.200000,529152.200,378.7840,-396.1230,-4.2540,0.0230,0.0660,548.0957,12,4,0
2018-04-20 19:58:53.839736,2018-04-21 02:59:12.300000,529152.300,378.7800,-396.1240,-4.2500,0.0230,0.0670,548.0936,12,4,0
2018-04-20 19:58:53.944117,2018-04-21 02:59:12.400000,529152.400,378.7810,-396.1230,-4.2500,0.0230,0.0680,548.0936,12,4,0
2018-04-20 19:58:54.034915,2018-04-21 02:59:12.500000,529152.500,378.7820,-396.1250,-4.2560,0.0240,0.0690,548.0957,12,4,0
2018-04-20 19:58:54.143621,2018-04-21 02:59:12.600000,529152.600,378.7810,-396.1280,-4.2560,0.0240,0.0690,548.0972,12,4,0
2018-04-20 19:58:54.238246,2018-04-21 02:59:12.700000,529152.700,378.7820,-396.1240,-4.2560,0.0240,0.0700,548.0950,12,4,0
2018-04-20 19:58:54.344404,2018-04-21 02:59:12.800000,529152.800,378.7800,-396.1210,-4.2470,0.0250,0.0710,548.0914,12,4,0
2018-04-20 19:58:54.438545,2018-04-21 02:59:12.900000,529152.900,378.7780,-396.1240,-4.2470,0.0250,0.0720,548.0922,12,4,0
2018-04-20 19:58:54.544705,2018-04-21 02:59:13.000000,529153.000,378.7760,-396.1260,-4.2470,0.0250,0.0730,548.0922,12,4,0
2018-04-20 19:58:54.639158,2018-04-21 02:59:13.100000,529153.100,378.7800,-396.1250,-4.2460,0.0250,0.0730,548.0943,12,4,0
2018-04-20 19:58:54.753849,2018-04-21 02:59:13.200000,529153.200,378.7800,-396.1240,-4.2470,0.0260,0.0740,548.0936,12,4,0
2018-04-20 19:58:54.835861,2018-04-21 02:59:13.300000,529153.300,378.7790,-396.1230,-4.2390,0.0260,0.0750,548.0921,12,4,0
2018-04-20 19:58:54.943356,2018-04-21 02:59:13.400000,529153.400,378.7770,-396.1250,-4.2480,0.0260,0.0760,548.0922,12,4,0
2018-04-20 19:58:55.035771,2018-04-21 02:59:13.500000,529153.500,378.7780,-396.1230,-4.2470,0.0260,0.0760,548.0915,12,4,0
2018-04-20 19:58:55.142908,2018-04-21 02:59:13.600000,529153.600,378.7810,-396.1230,-4.2510,0.0270,0.0770,548.0936,12,4,0
2018-04-20 19:58:55.241883,2018-04-21 02:59:13.700000,529153.700,378.7780,-396.1240,-4.2400,0.0270,0.0780,548.0921,12,4,0
2018-04-20 19:58:55.344108,2018-04-21 02:59:13.800000,529153.800,378.7760,-396.1210,-4.2380,0.0270,0.0780,548.0886,12,4,0
2018-04-20 19:58:55.436557,2018-04-21 02:59:13.900000,529153.900,378.7780,-396.1270,-4.2470,0.0220,0.0630,548.0943,12,4,0
2018-04-20 19:58:55.546347,2018-04-21 02:59:14.000000,529154.000,378.7810,-396.1280,-4.2560,0.0220,0.0640,548.0972,12,4,0
2018-04-20 19:58:55.636321,2018-04-21 02:59:14.100000,529154.100,378.7860,-396.1240,-4.2660,0.0230,0.0650,548.0979,12,4,0
2018-04-20 19:58:55.748309,2018-04-21 02:59:14.200000,529154.200,378.7810,-396.1270,-4.2650,0.0230,0.0660,548.0966,12,4,0
2018-04-20 19:58:55.835274,2018-04-21 02:59:14.300000,529154.300,378.7800,-396.1260,-4.2610,0.0230,0.0670,548.0951,12,4,0
2018-04-20 19:58:55.942539,2018-04-21 02:59:14.400000,529154.400,378.7760,-396.1290,-4.2500,0.0230,0.0680,548.0944,12,4,0
2018-04-20 19:58:56.033990,2018-04-21 02:59:14.500000,529154.500,378.7810,-396.1270,-4.2610,0.0240,0.0680,548.0965,12,4,0
2018-04-20 19:58:56.143691,2018-04-21 02:59:14.600000,529154.600,378.7840,-396.1240,-4.2600,0.0240,0.0690,548.0964,12,4,0
2018-04-20 19:58:56.243650,2018-04-21 02:59:14.700000,529154.700,378.7820,-396.1250,-4.2540,0.0240,0.0700,548.0957,12,4,0
2018-04-20 19:58:56.353133,2018-04-21 02:59:14.800000,529154.800,378.7780,-396.1280,-4.2530,0.0250,0.0710,548.0951,12,4,0
2018-04-20 19:58:56.452781,2018-04-21 02:59:14.900000,529154.900,378.7830,-396.1250,-4.2500,0.0250,0.0720,548.0964,12,4,0
2018-04-20 19:58:56.549387,2018-04-21 02:59:15.000000,529155.000,378.7790,-396.1290,-4.2550,0.0250,0.0730,548.0965,12,4,0
2018-04-20 19:58:56.646539,2018-04-21 02:59:15.100000,529155.100,378.7860,-396.1260,-4.2710,0.0250,0.0730,548.0993,12,4,0
2018-04-20 19:58:56.764824,2018-04-21 02:59:15.200000,529155.200,378.7840,-396.1240,-4.2570,0.0260,0.0740,548.0964,12,4,0
2018-04-20 19:58:56.841470,2018-04-21 02:59:15.300000,529155.300,378.7800,-396.1270,-4.2470,0.0260,0.0750,548.0957,12,4,0
2018-04-20 19:58:56.948694,2018-04-21 02:59:15.400000,529155.400,378.7840,-396.1250,-4.2560,0.0260,0.0750,548.0971,12,4,0
2018-04-20 19:58:57.039867,2018-04-21 02:59:15.500000,529155.500,378.7800,-396.1280,-4.2590,0.0260,0.0760,548.0965,12,4,0
2018-04-20 19:58:57.159122,2018-04-21 02:59:15.600000,529155.600,378.7840,-396.1260,-4.2650,0.0270,0.0770,548.0979,12,4,0
2018-04-20 19:58:57.252309,2018-04-21 02:59:15.700000,529155.700,378.7810,-396.1260,-4.2640,0.0270,0.0780,548.0958,12,4,0
2018-04-20 19:58:57.347521,2018-04-21 02:59:15.800000,529155.800,378.7790,-396.1280,-4.2570,0.0270,0.0780,548.0958,12,4,0
2018-04-20 19:58:57.437628,2018-04-21 02:59:15.900000,529155.900,378.7820,-396.1250,-4.2610,0.0220,0.0630,548.0958,12,4,0
2018-04-20 19:58:57.546946,2018-04-21 02:59:16.000000,529156.000,378.7830,-396.1240,-4.2610,0.0220,0.0640,548.0957,12,4,0
2018-04-20 19:58:57.637235,2018-04-21 02:59:16.100000,529156.100,378.7790,-396.1280,-4.2500,0.0230,0.0650,548.0958,12,4,0
2018-04-20 19:58:57.751645,2018-04-21 02:59:16.200000,529156.200,378.7830,-396.1270,-4.2610,0.0230,0.0660,548.0979,12,4,0
2018-04-20 19:58:57.838728,2018-04-21 02:59:16.300000,529156.300,378.7840,-396.1250,-4.2750,0.0230,0.0670,548.0973,12,4,0
2018-04-20 19:58:57.945030,2018-04-21 02:59:16.400000,529156.400,378.7760,-396.1270,-4.2670,0.0230,0.0680,548.0931,12,4,0
2018-04-20 19:58:58.038250,2018-04-21 02:59:16.500000,529156.500,378.7760,-396.1270,-4.2520,0.0240,0.0680,548.0930,12,4,0
2018-04-20 19:58:58.147886,2018-04-21 02:59:16.600000,529156.600,378.7820,-396.1210,-4.2610,0.0240,0.0690,548.0929,12,4,0
2018-04-20 19:58:58.253638,2018-04-21 02:59:16.700000,529156.700,378.7880,-396.1200,-4.2670,0.0240,0.0700,548.0964,12,4,0
2018-04-20 19:58:58.347268,2018-04-21 02:59:16.800000,529156.800,378.7840,-396.1220,-4.2640,0.0250,0.0710,548.0950,12,4,0
2018-04-20 19:58:58.437656,2018-04-21 02:59:16.900000,529156.900,378.7770,-396.1260,-4.2590,0.0250,0.0720,548.0930,12,4,0
2018-04-20 19:58:58.548037,2018-04-21 02:59:17.000000,529157.000,378.7780,-396.1260,-4.2500,0.0250,0.0720,548.0936,12,4,0
2018-04-20 19:58:58.639235,2018-04-21 02:59:17.100000,529157.100,378.7830,-396.1230,-4.2620,0.0250,0.0730,548.0950,12,4,0
2018-04-20 19:58:58.751840,2018-04-21 02:59:17.200000,529157.200,378.7830,-396.1190,-4.2630,0.0260,0.0740,548.0921,12,4,0
2018-04-20 19:58:58.838680,2018-04-21 02:59:17.300000,529157.300,378.7820,-396.1210,-4.2700,0.0260,0.0750,548.0930,12,4,0
2018-04-20 19:58:58.946116,2018-04-21 02:59:17.400000,529157.400,378.7770,-396.1250,-4.2640,0.0260,0.0750,548.0923,12,4,0
2018-04-20 19:58:59.038368,2018-04-21 02:59:17.500000,529157.500,378.7780,-396.1260,-4.2590,0.0260,0.0760,548.0937,12,4,0
2018-04-20 19:58:59.142750,2018-04-21 02:59:17.600000,529157.600,378.7830,-396.1190,-4.2640,0.0270,0.0770,548.0922,12,4,0
